image,subDirectory_filePath,face_x,face_y,face_width,face_height,facial_landmarks,valence,arousal,participant0,participant1,participant2,participant3,participant4,participant5,participant6,participant7,participant8,participant9,participant10,participant11,participant12,participant13,participant14,participant15,participant16,participant17,participant18,participant19,participant20,participant21,participant22,participant23,participant24
../img/1600/set1/happiness/fb8eb181d2469922966ca8fe4ff08ff99c4318f27daf4e748ed86bbd.jpg,481/fb8eb181d2469922966ca8fe4ff08ff99c4318f27daf4e748ed86bbd.jpg,256.0,256.0,1709,1709,601.26;1241.28;635.42;1366.29;681.29;1492.11;737.0;1618.1;809.23;1744.89;901.5;1866.02;1013.93;1967.86;1163.35;2038.16;1316.69;2037.38;1491.49;1987.68;1656.15;1890.36;1797.8;1774.25;1908.33;1622.54;1952.86;1447.0;1964.67;1264.53;1951.65;1063.18;1932.46;866.37;579.25;1057.81;603.53;947.1;698.9;889.56;812.35;869.22;924.73;871.12;1051.58;815.8;1173.09;743.73;1317.92;704.14;1465.93;732.91;1584.17;808.46;1007.05;943.42;1013.2;1036.18;1017.58;1130.8;1022.88;1233.82;980.67;1366.15;1033.89;1372.15;1096.61;1369.54;1162.34;1335.75;1225.92;1305.02;716.98;1092.55;762.15;1020.57;839.41;996.46;921.66;1028.96;857.88;1061.97;787.0;1085.86;1226.63;940.97;1287.75;869.72;1370.4;849.12;1458.49;874.19;1396.92;917.36;1315.07;936.7;999.43;1663.95;1022.07;1565.88;1073.71;1507.43;1140.43;1508.47;1210.23;1476.81;1327.09;1488.04;1466.87;1531.62;1376.15;1611.98;1281.61;1657.73;1205.92;1679.8;1141.48;1691.76;1069.1;1693.94;1031.61;1646.21;1095.04;1564.3;1157.73;1555.34;1232.01;1536.31;1423.27;1538.36;1252.86;1580.45;1177.53;1601.51;1114.15;1608.47,0.5521050000000001,-0.0733263999999999,-0.25,-0.25,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,-0.5,-0.75,-0.5,0.0,-0.25,-0.25,0.0,-0.25,-0.25,-0.25,-0.25,0.0,-0.25,-0.75,-0.5
../img/1600/set1/happiness/fbf7fb38894a4a27342e154a6d61287089622ea1e05a3dc095f0d95f.jpg,744/fbf7fb38894a4a27342e154a6d61287089622ea1e05a3dc095f0d95f.jpg,47.0,47.0,319,319,38.02;145.47;30.32;187.44;27.73;233.28;31.54;276.15;48.66;316.22;77.07;347.88;111.46;373.89;148.63;392.22;185.59;400.31;216.61;394.48;242.65;373.54;264.89;349.04;283.35;322.16;297.76;289.41;306.85;257.06;313.99;225.56;319.38;192.86;100.66;133.19;128.46;121.79;158.85;121.72;186.23;129.52;209.54;142.39;247.03;148.13;268.67;145.01;289.81;145.74;307.34;153.61;315.29;169.27;227.25;174.95;226.88;199.57;226.96;224.26;227.25;249.52;184.78;261.05;199.27;267.34;213.81;274.56;227.88;271.91;239.28;267.68;127.8;162.47;146.51;156.66;164.81;160.03;177.44;174.94;161.68;175.92;142.86;172.64;245.72;186.27;264.28;175.89;280.8;178.97;289.83;189.33;279.02;193.94;263.15;192.14;141.32;299.84;170.03;296.79;193.36;295.92;206.14;301.83;220.95;300.12;233.77;307.61;240.25;315.94;227.94;327.84;213.78;331.8;199.26;331.39;183.48;327.02;162.94;316.51;149.57;302.39;190.24;305.7;204.27;308.96;218.5;309.48;232.9;315.42;217.03;317.04;203.16;316.32;188.47;311.99,0.8796879999999999,-0.110619,0.0,-0.25,0.0,0.25,-0.25,0.25,0.0,0.0,0.0,-0.5,0.5,-0.25,0.25,0.0,-0.25,-0.5,0.0,-0.25,-0.25,-0.5,0.25,-0.25,-0.25,-0.25,-0.5
../img/1600/set1/happiness/fc2503abcc4cd9fe3bb81bbab1d45480cb181a07b540ede46c9fd579.jpg,1258/fc2503abcc4cd9fe3bb81bbab1d45480cb181a07b540ede46c9fd579.jpg,22.0,22.0,152,152,41.58;98.41;45.12;114.14;50.43;130.44;56.64;145.38;63.9;159.15;74.94;169.42;87.89;177.47;101.99;182.97;117.0;181.62;130.24;176.81;143.45;166.69;157.21;155.39;167.43;141.41;171.65;125.17;171.63;108.16;170.14;90.85;167.28;75.27;46.72;86.63;52.23;77.29;62.57;73.78;73.7;73.08;84.41;75.8;102.66;71.27;113.08;63.72;124.9;59.27;137.91;59.08;148.7;64.71;96.23;85.34;97.63;95.9;99.18;106.25;100.77;116.66;90.78;126.75;97.14;127.89;103.39;128.63;110.68;125.01;117.3;121.68;60.5;95.28;65.47;89.65;73.41;88.01;82.0;92.46;74.79;95.4;67.07;96.82;115.93;84.51;121.68;77.61;129.91;75.69;137.28;78.32;132.13;82.75;124.16;84.47;83.68;148.85;92.2;143.64;100.58;140.23;106.83;140.95;113.23;137.93;124.08;137.84;134.67;138.66;126.35;147.34;116.68;152.36;109.62;154.21;103.27;155.37;94.34;154.76;87.91;148.34;101.48;146.52;107.59;145.4;114.55;143.92;130.92;140.26;114.72;145.51;107.85;147.49;101.63;148.2,0.500421,-0.115887,0.0,0.0,0.0,0.0,-0.25,0.0,0.25,0.0,0.25,-0.5,-0.25,0.25,0.0,0.0,0.0,0.25,-0.25,0.25,0.0,0.0,0.25,0.25,-0.25,0.25,-0.25
../img/1600/set1/happiness/fcef67e0b3aaadda7392307a80e6a40172c3fc46ef3c5db989d75ca1.png,988/fcef67e0b3aaadda7392307a80e6a40172c3fc46ef3c5db989d75ca1.png,26.0,26.0,227,227,16.12;116.43;13.09;148.52;13.36;181.06;17.17;213.67;31.09;242.83;51.42;267.36;73.94;289.52;99.81;306.13;128.38;309.81;154.27;304.35;174.63;288.97;192.54;267.64;205.55;242.38;215.33;215.96;223.87;189.2;228.33;161.77;229.34;137.05;49.11;88.9;66.72;73.78;90.75;69.04;114.72;74.34;135.01;84.85;163.83;83.8;183.72;79.21;202.78;80.34;217.15;92.08;220.95;108.91;145.56;109.31;145.42;128.14;145.39;147.01;145.75;166.08;115.25;180.8;126.71;185.59;139.38;189.77;150.5;187.97;160.18;185.44;72.87;112.5;85.13;107.53;98.31;108.83;109.6;116.09;97.16;117.46;84.29;116.76;165.24;120.96;179.18;115.76;192.3;118.15;200.95;125.23;191.25;126.29;178.78;124.2;86.13;224.62;106.81;216.72;124.54;213.7;135.72;217.61;147.28;216.41;159.38;223.68;168.58;233.41;156.56;245.91;143.43;251.54;131.39;251.69;118.25;249.77;102.81;242.43;93.51;225.73;122.91;223.94;134.69;225.73;146.17;226.19;163.96;232.46;144.55;236.8;133.08;237.85;121.03;236.13,0.762104,0.363618,0.0,0.25,0.0,0.0,0.25,0.0,-0.25,0.0,0.25,0.5,0.25,-0.25,-0.25,-0.25,-0.25,0.25,-0.25,-0.25,0.0,0.25,-0.25,0.0,0.5,0.25,0.0
../img/1600/set1/happiness/ff6b186c62ea198d052d0f700288ac7cac9958c24135da35b6b59f36.jpg,1000/ff6b186c62ea198d052d0f700288ac7cac9958c24135da35b6b59f36.jpg,38.0,38.0,257,257,75.35;138.01;76.0;165.61;80.69;194.15;87.25;220.31;97.64;246.67;113.73;269.44;132.58;287.23;150.97;302.89;177.61;306.43;206.62;305.53;233.05;291.73;256.89;271.53;276.16;248.28;287.1;219.1;291.48;189.13;294.05;158.97;294.45;129.18;80.95;124.27;93.4;114.61;113.3;114.93;130.79;119.24;147.55;126.46;183.94;125.04;206.41;115.35;228.11;110.57;250.49;111.09;268.16;122.11;167.4;142.37;167.29;162.19;166.96;182.77;166.85;202.55;147.96;212.24;158.47;217.62;169.89;220.63;181.56;216.06;192.14;212.4;102.69;142.46;112.85;135.21;127.84;135.16;141.18;145.79;127.33;149.73;112.23;150.02;201.24;144.98;214.06;133.96;229.36;133.72;242.5;141.83;230.81;148.21;215.9;148.8;132.46;242.43;146.01;240.68;159.92;238.97;171.62;241.47;185.31;238.89;203.26;240.16;221.86;241.59;206.14;257.45;188.39;263.76;173.8;264.66;160.7;263.77;146.96;256.35;138.25;244.78;159.4;247.67;171.95;249.31;185.95;247.61;216.12;243.34;187.14;248.66;173.32;250.44;160.66;248.17,0.428571,-0.0714286,0.25,0.0,0.5,0.0,0.25,0.0,0.25,0.0,0.25,-0.5,-0.25,0.0,0.25,0.25,0.25,0.25,-0.25,0.5,0.25,0.25,-0.5,0.5,-0.5,0.5,0.25
../img/1600/set1/neutral/0100938ca47e673de3525804587c745074f0810f600dcb15874234b8.jpg,755/0100938ca47e673de3525804587c745074f0810f600dcb15874234b8.jpg,44.0,44.0,556,556,69.87;234.5;70.18;303.19;77.68;372.15;93.96;436.43;123.32;497.66;163.95;549.83;208.09;590.33;261.95;623.69;315.16;637.16;374.12;632.33;432.23;604.14;485.77;569.9;526.15;523.26;553.07;461.97;566.58;399.01;578.51;336.76;585.18;271.17;129.47;220.73;162.47;192.94;204.32;186.08;251.05;194.22;294.21;210.8;377.4;209.09;422.83;196.45;469.63;193.09;511.87;207.98;538.29;240.82;335.6;263.17;333.5;302.51;330.7;341.38;329.25;382.72;276.6;404.55;300.57;414.65;325.87;422.31;351.44;418.45;373.37;411.38;185.64;261.14;213.17;246.47;245.92;247.89;273.37;270.14;243.63;276.16;210.2;275.33;396.44;274.96;426.6;253.3;458.15;254.77;484.59;271.67;460.8;283.38;428.24;283.37;239.05;488.01;273.31;474.01;304.56;464.66;325.76;473.36;349.8;469.15;382.55;480.28;414.48;495.21;380.07;518.08;346.97;531.62;320.2;533.19;297.35;528.68;266.34;514.02;254.07;488.37;303.12;482.88;324.86;488.07;349.19;487.91;399.61;496.11;347.14;502.22;321.2;504.89;299.25;501.79,-0.031746,0.0158729999999999,-0.25,-0.75,-0.25,-0.25,-0.25,-0.25,-0.75,-0.25,-0.75,0.0,-0.75,-0.5,-0.5,0.0,-0.75,0.0,-0.75,-0.5,-0.5,-0.5,-0.5,-0.25,-0.25,0.25,-0.75
../img/1600/set1/neutral/02daeedcc5515b364296fb8065d75db10888f1691f8add70dae14a10.jpg,505/02daeedcc5515b364296fb8065d75db10888f1691f8add70dae14a10.jpg,123.0,123.0,826,826,228.59;460.2;222.51;558.73;231.02;658.11;247.55;750.3;280.38;832.37;331.63;903.23;394.51;964.28;457.56;1009.92;541.44;1025.05;631.23;1017.86;716.08;976.24;797.67;920.3;866.74;848.5;906.52;758.42;923.68;661.94;930.83;564.89;932.22;465.13;266.8;421.13;308.25;363.79;373.28;346.41;440.11;358.56;498.65;386.27;593.6;382.63;661.39;357.6;734.91;349.76;805.79;373.78;849.02;430.57;544.73;442.35;541.06;500.75;536.43;561.76;531.82;624.62;461.4;663.94;498.27;676.56;535.61;687.33;576.46;675.76;615.25;667.72;340.81;453.84;376.77;436.78;416.75;437.06;458.21;464.19;416.9;464.47;376.07;464.51;644.02;464.24;686.53;441.22;728.7;439.77;766.54;458.32;731.58;465.86;688.75;466.09;388.67;768.32;440.66;751.19;497.63;744.29;533.37;753.5;580.32;745.45;647.5;757.32;705.73;774.06;648.24;821.63;583.95;846.29;532.87;849.34;492.8;845.09;441.1;816.01;407.69;771.03;496.46;773.83;533.75;776.29;581.7;773.58;685.37;775.21;582.05;801.98;533.19;804.01;494.6;798.6,0.166355,-0.0311915,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.5,0.5,0.5,1.0,0.25,0.25,0.5,0.25,0.75,0.5,0.5
../img/1600/set1/neutral/0ff266f9678111142ef620fc2d14e177881051cb00fc7e22153bdfe1.jpg,1331/0ff266f9678111142ef620fc2d14e177881051cb00fc7e22153bdfe1.jpg,10.0,10.0,261,261,49.9;111.22;49.33;139.7;50.43;168.43;51.96;195.19;56.99;220.54;67.91;244.2;81.79;264.46;101.97;280.03;128.66;286.2;157.77;286.75;187.41;280.53;217.04;268.5;239.19;251.1;255.68;224.31;265.16;195.13;272.01;165.56;278.44;134.85;59.17;81.77;72.36;69.2;91.33;65.78;110.15;70.88;126.32;81.52;163.39;85.63;186.07;78.3;210.21;78.5;232.52;85.4;246.81;101.91;142.86;106.84;138.87;124.3;134.84;141.32;130.61;158.76;113.25;172.91;122.04;177.35;130.64;180.81;142.9;180.64;154.37;179.43;79.33;105.65;91.74;100.08;106.72;101.86;118.37;112.6;104.82;114.02;89.13;112.87;175.26;118.41;192.11;110.98;206.62;113.36;218.46;121.75;205.77;125.36;190.03;123.56;94.22;209.88;107.0;201.43;119.96;198.5;129.5;202.61;141.85;201.33;159.45;207.72;176.77;218.07;157.93;228.28;141.17;229.84;127.78;229.47;116.99;226.97;104.82;220.92;101.88;209.85;118.95;207.68;128.99;210.45;140.99;211.25;169.35;217.48;141.6;217.49;129.04;216.99;118.7;214.0,-0.359256,0.23246,0.0,0.0,0.0,0.0,0.0,-0.25,0.25,0.0,0.0,-0.5,-0.25,-0.25,0.0,0.0,-0.25,-0.25,-0.5,0.0,-0.25,0.25,-0.25,0.0,-0.25,-0.5,-0.5
../img/1600/set1/neutral/1102feab51102ade7469a409df99a6c585cf56d083d3a4006e6a3c5c.jpg,391/1102feab51102ade7469a409df99a6c585cf56d083d3a4006e6a3c5c.jpg,11.0,11.0,149,149,23.21;75.01;25.0;92.96;28.66;111.35;32.52;128.97;40.38;144.94;51.3;157.29;64.55;167.4;79.47;174.59;96.37;175.08;113.69;170.95;127.72;161.27;140.44;149.15;150.02;134.78;154.88;118.48;156.47;100.68;155.91;82.14;155.15;63.88;33.98;70.79;39.79;59.82;52.2;56.5;64.94;58.28;78.25;61.72;95.32;58.29;108.48;53.38;120.46;50.0;133.05;50.63;141.5;59.74;87.54;69.52;88.3;80.71;89.29;92.23;90.38;104.48;76.17;110.14;83.7;113.18;91.49;115.12;98.83;111.79;105.79;108.26;49.23;73.3;56.03;69.42;64.37;68.53;72.35;72.25;65.06;74.21;56.75;75.34;104.07;69.47;111.93;64.14;120.03;63.73;126.97;66.86;121.51;69.86;113.29;70.72;69.14;130.72;77.93;127.86;84.98;126.27;92.12;127.68;99.89;125.25;108.53;125.07;118.0;125.93;109.62;131.87;101.95;135.22;93.86;136.91;86.67;136.97;78.83;135.28;72.39;130.79;85.27;130.32;92.49;130.4;100.52;128.81;115.27;126.71;101.45;128.85;93.34;130.55;86.17;130.2,-0.0661376,0.0727513,0.0,-0.25,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,-0.25,-0.25,-0.25,-0.25,0.0,-0.25,-0.25,-0.25,0.0,-0.25,0.0,0.5,-0.25,-0.5
../img/1600/set1/neutral/12c7eae16a872d1a48919ae067f064ac76d28fc29870e6b5dc8d643c.jpg,987/12c7eae16a872d1a48919ae067f064ac76d28fc29870e6b5dc8d643c.jpg,22.0,22.0,152,152,36.78;79.75;39.69;94.89;43.57;109.88;48.47;125.55;54.61;139.73;64.3;152.28;77.05;163.35;92.1;171.87;107.36;173.15;121.88;170.17;133.93;160.75;145.29;149.85;154.72;136.43;161.27;121.84;164.29;105.06;165.94;87.03;166.34;67.71;46.98;79.1;53.75;70.83;65.78;68.01;78.35;69.65;89.89;74.2;103.73;71.87;114.64;65.44;126.18;60.88;139.54;59.4;150.94;63.89;97.65;83.44;98.86;94.34;99.91;105.53;101.15;116.76;89.11;121.43;95.82;123.66;102.26;125.23;109.23;122.43;115.03;119.51;60.01;85.73;67.59;82.64;76.09;81.71;82.91;86.19;75.52;88.8;67.18;89.17;115.04;82.41;122.09;76.5;129.62;75.68;137.86;77.25;131.19;81.97;123.49;83.2;80.67;139.7;89.28;136.57;96.66;134.05;103.1;135.29;110.53;132.95;118.99;133.57;129.67;135.12;120.7;145.05;112.59;149.84;104.81;151.31;97.79;151.17;90.18;148.18;84.44;140.26;96.77;139.2;103.27;139.3;110.66;137.79;125.47;135.98;111.48;141.44;103.98;142.82;97.27;142.45,0.0238095,0.0158729999999999,0.0,-0.25,0.0,0.25,0.0,-0.25,-0.25,-0.25,0.25,0.25,0.25,-0.5,0.25,0.0,0.25,0.25,-0.25,0.25,0.25,0.5,0.25,0.0,0.5,-0.25,0.25
../img/1600/set1/neutral/15007b224416f9f141d5bb1ea47fc443ef1e4edfa790693debf1e1cb.jpg,816/15007b224416f9f141d5bb1ea47fc443ef1e4edfa790693debf1e1cb.jpg,81.0,81.0,546,546,64.96;257.56;59.59;333.65;65.17;417.71;82.77;494.98;128.16;558.24;184.15;608.95;248.31;645.84;312.6;670.32;372.25;674.08;420.32;652.22;452.89;606.14;481.66;557.05;512.21;504.15;533.64;450.41;543.7;390.99;544.87;327.11;542.03;266.4;171.78;256.95;210.75;235.84;257.44;225.18;304.88;230.18;347.69;249.12;407.59;249.36;441.53;234.13;476.48;226.71;505.01;231.86;519.46;252.69;382.09;295.63;386.77;335.38;393.66;375.43;400.57;417.71;329.3;443.78;358.9;453.07;386.41;460.53;409.43;451.36;427.88;439.28;223.4;292.0;255.3;282.14;284.34;284.41;303.69;302.67;280.41;305.31;252.07;303.77;414.38;299.33;439.13;280.93;463.55;279.09;479.86;287.6;464.84;298.78;440.31;301.46;262.56;507.61;309.49;502.56;353.42;499.43;374.11;505.88;396.65;498.91;419.63;500.85;435.81;507.14;417.78;541.23;393.36;562.46;369.96;566.94;346.3;564.5;305.24;546.67;276.96;509.57;352.34;517.22;373.16;518.52;395.46;514.43;424.01;510.85;392.83;532.46;369.99;537.3;348.73;535.57,0.00783208,0.0156642,0.25,0.5,0.25,0.5,0.25,0.25,0.5,-0.25,-0.5,0.25,0.25,0.5,-0.5,0.25,-0.25,0.75,0.5,0.5,0.0,0.5,-0.25,1.0,0.25,-0.25,0.25
../img/1600/set1/neutral/15dbc4039ac5a9611a65ce1eac72c0217f7e65223ef604ea2b5b97ab.jpg,1238/15dbc4039ac5a9611a65ce1eac72c0217f7e65223ef604ea2b5b97ab.jpg,27.0,27.0,236,236,45.08;121.07;44.78;148.7;48.11;176.91;53.01;204.89;62.27;231.63;77.27;255.62;94.49;277.7;117.76;294.79;144.34;297.81;171.76;293.72;191.21;275.46;208.79;254.2;222.81;231.16;230.85;204.77;236.56;175.94;240.02;150.05;242.8;124.34;67.33;106.88;79.42;94.89;97.72;91.64;115.32;96.38;131.94;103.37;161.28;103.09;178.29;94.93;195.23;90.77;212.89;92.46;223.86;104.5;147.09;125.69;146.7;144.53;146.45;163.51;146.43;182.92;126.52;195.3;135.87;198.9;145.8;202.31;156.54;198.27;165.97;193.99;84.73;126.93;95.18;120.06;108.88;120.02;121.04;127.79;108.95;132.38;95.73;132.69;170.91;127.7;181.56;119.74;194.91;118.77;205.32;124.82;196.59;131.12;183.57;131.72;111.07;234.78;123.81;227.81;136.23;223.06;145.27;227.56;156.21;224.11;167.92;228.04;180.27;234.66;168.82;245.36;156.63;249.77;145.09;251.4;134.8;250.46;123.12;244.79;117.12;235.36;135.72;234.41;145.14;235.9;156.19;234.14;175.02;235.28;156.69;234.12;145.53;235.86;135.81;234.13,-0.419372,0.229978,-0.75,-0.5,-0.25,-0.5,-0.25,0.25,-0.5,0.25,-0.5,-0.5,-0.5,-0.25,-0.5,0.0,-0.5,0.0,-0.5,0.0,-0.25,0.25,-0.5,0.25,0.0,-0.5,-0.75
../img/1600/set1/neutral/16c9b07f9199c4a342f364067b6f9dee4a6960dd056df8e766ad20ee.jpg,613/16c9b07f9199c4a342f364067b6f9dee4a6960dd056df8e766ad20ee.jpg,20.0,20.0,215,215,68.93;122.55;64.87;139.38;65.73;163.4;71.31;186.3;75.92;208.04;83.93;230.1;93.97;247.16;105.54;261.35;125.81;267.92;151.39;264.65;177.27;255.24;202.72;242.57;227.45;225.2;244.89;201.66;253.33;172.46;255.64;143.24;255.92;113.29;68.73;93.58;73.64;83.73;84.61;80.81;96.89;81.34;108.53;87.33;135.48;82.96;153.94;77.6;173.32;76.54;192.6;82.3;208.35;94.9;119.87;106.91;116.81;122.35;113.3;137.26;109.96;153.4;101.46;167.31;108.13;171.0;116.75;172.58;127.72;170.34;138.48;167.76;81.7;113.36;89.0;107.99;98.93;107.54;108.78;113.49;98.67;116.11;88.7;116.62;151.79;112.62;161.28;104.9;172.81;104.77;184.21;110.2;174.3;113.88;162.52;114.44;96.53;204.47;100.36;196.29;109.49;192.09;116.69;194.58;127.46;192.14;142.16;196.52;160.76;201.65;143.14;212.77;128.33;215.38;117.7;216.16;109.42;215.32;101.31;212.54;101.05;203.27;110.01;201.04;117.4;201.52;128.06;200.27;153.68;202.16;127.61;201.83;116.85;202.69;109.45;201.92,0.0,0.0,-0.5,-0.25,-0.25,-0.25,-0.5,0.0,-1.0,-0.25,-0.5,0.0,-0.25,-0.5,-0.75,-0.5,-0.25,-0.5,-0.5,-1.0,0.0,-0.75,-0.5,-0.25,-0.5,-0.75,-0.75
../img/1600/set1/neutral/188d10bdb9cbaac21f2ebcf965afcf30cda85f1b1f7c4e366ae4cc66.jpeg,1225/188d10bdb9cbaac21f2ebcf965afcf30cda85f1b1f7c4e366ae4cc66.jpeg,46.0,46.0,310,310,96.92;191.02;102.1;221.52;113.78;249.16;127.26;275.53;143.95;299.54;166.18;320.37;190.11;339.49;213.71;354.02;241.29;353.76;270.25;344.71;295.84;324.78;321.4;301.78;339.92;272.12;348.91;235.96;347.83;200.2;344.09;162.35;338.89;122.59;97.78;169.74;103.46;151.57;121.19;146.08;141.24;146.73;160.38;149.75;196.01;137.64;216.23;124.11;238.45;114.33;262.59;113.6;281.59;123.48;183.57;165.56;185.74;187.99;187.39;209.53;189.5;231.77;180.3;248.48;190.97;251.53;202.32;252.52;213.56;246.96;224.85;241.51;123.84;182.91;134.43;173.81;149.08;170.28;162.56;176.9;151.39;182.23;137.34;185.34;222.62;163.37;232.67;151.14;247.94;146.52;264.27;150.76;253.38;158.51;237.99;162.55;185.09;292.7;191.33;282.91;200.59;274.92;210.45;276.26;220.8;271.39;237.71;274.21;259.21;277.07;241.99;291.29;228.73;296.83;217.3;299.68;207.69;300.74;197.31;298.53;192.26;291.55;203.57;283.91;212.72;283.24;223.4;280.98;250.26;278.69;224.1;284.26;213.2;286.98;204.11;287.03,-0.377816,0.263758,-0.5,-0.25,-0.25,-0.25,-0.5,-0.25,-0.5,-0.5,-1.0,-0.5,-0.75,0.25,-0.5,-0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.5,-0.5,-0.25,-0.25,-0.25,-0.75
../img/1600/set1/neutral/1a8a057a4b845da0787e4f0e6d98d72d004d8b63f1a64f574952d772.jpg,334/1a8a057a4b845da0787e4f0e6d98d72d004d8b63f1a64f574952d772.jpg,5.0,5.0,170,170,35.86;66.17;30.23;82.35;27.4;102.5;26.06;122.86;26.15;143.57;29.57;164.54;35.84;184.76;46.05;203.18;63.57;212.22;85.35;212.27;109.01;205.37;129.71;194.35;147.77;180.08;161.11;161.99;171.33;140.07;178.99;117.55;186.12;94.41;42.87;50.51;50.15;42.85;62.01;43.5;73.67;47.59;82.83;55.25;102.23;57.25;119.3;55.01;135.67;58.11;149.79;65.96;159.05;79.45;88.9;70.53;84.37;83.72;79.42;96.8;74.87;110.79;61.99;117.02;67.64;121.76;74.85;125.76;85.69;125.2;95.34;124.7;52.42;65.19;60.02;63.05;68.13;64.74;75.4;69.84;67.38;69.32;58.93;68.02;112.25;77.9;122.48;74.82;130.71;77.25;138.58;82.01;129.96;82.21;120.72;80.41;50.14;139.88;58.6;137.95;68.01;138.54;74.39;142.63;85.09;142.83;98.17;147.49;111.98;154.74;94.69;167.73;79.43;170.95;68.87;169.13;61.43;166.27;53.73;157.42;54.27;142.58;67.18;143.48;73.9;146.35;84.33;147.54;106.82;154.58;81.19;161.21;70.86;159.8;63.85;156.7,0.0238095,0.0,0.25,0.5,0.0,0.25,0.25,0.25,0.5,0.5,0.75,-0.25,0.5,0.25,0.25,0.5,0.5,0.5,0.25,0.25,0.5,0.5,0.5,0.75,0.75,0.25,0.5
../img/1600/set1/neutral/20d371e2ec412205fcade7a2871adceba2b7d4629af58b3762772dbf.jpg,838/20d371e2ec412205fcade7a2871adceba2b7d4629af58b3762772dbf.jpg,30.0,30.0,201,201,61.34;121.49;61.88;141.17;65.14;159.92;70.25;178.87;77.95;197.09;88.75;214.05;101.75;227.47;116.07;238.21;134.37;241.78;155.82;240.15;179.36;230.66;199.95;217.24;217.25;200.42;228.32;179.09;233.17;154.11;235.84;129.31;237.42;105.2;62.83;97.44;70.95;90.29;83.32;89.86;95.27;92.46;107.09;96.3;135.56;94.55;153.4;86.04;172.3;80.61;191.95;82.07;208.09;91.02;121.77;109.26;120.69;124.27;119.65;138.9;118.58;153.95;107.12;162.4;114.66;166.09;123.17;168.42;133.56;164.35;143.06;160.48;76.05;112.88;84.67;106.76;96.24;106.73;105.97;114.49;95.54;116.75;84.25;116.51;152.12;110.25;161.26;100.64;173.71;99.61;184.46;103.99;176.1;108.58;163.76;110.24;100.59;187.85;107.59;183.03;117.25;180.78;124.86;183.25;135.86;180.28;151.87;181.17;169.83;183.43;155.29;197.42;139.72;203.94;128.23;205.7;119.62;204.88;109.47;200.75;105.0;188.65;118.07;188.51;125.71;189.06;137.02;187.9;164.14;185.42;137.74;192.66;126.54;193.88;118.49;192.91,0.174603,0.0158729999999999,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.25,0.25,-0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.5,1.0,-0.25,0.5,0.25,0.5,0.75,0.5,0.25
../img/1600/set1/neutral/213da15510fd775111dc532576a7256680101ede9444c3522d97a7a2.JPG,857/213da15510fd775111dc532576a7256680101ede9444c3522d97a7a2.JPG,29.0,29.0,322,322,-25.44;154.9;-26.07;201.88;-24.1;251.28;-13.13;297.03;10.01;333.71;48.13;365.01;91.27;389.78;139.79;405.4;181.17;407.79;209.77;397.14;225.78;366.92;236.33;333.6;247.68;301.98;257.38;273.06;265.58;246.57;264.53;218.47;260.3;195.44;78.14;131.28;105.61;110.92;137.67;101.85;171.35;109.23;201.02;122.91;235.66;126.61;252.2;118.98;268.76;117.04;282.65;122.53;282.18;141.41;220.04;160.87;227.47;180.24;235.84;198.55;244.41;218.76;187.19;245.93;206.03;251.01;222.54;255.09;237.29;253.84;247.17;247.28;110.43;155.69;130.8;149.56;149.82;150.21;163.36;161.9;147.74;165.06;128.81;162.67;226.83;165.77;243.5;156.92;258.33;158.53;266.13;168.37;257.85;171.75;244.11;169.92;129.5;297.94;167.64;285.17;200.11;281.1;214.06;285.68;228.79;283.22;240.02;290.37;239.53;305.39;233.72;320.4;222.07;329.24;207.21;329.49;191.43;327.7;161.66;318.6;141.48;298.16;197.45;297.01;212.09;299.28;226.21;298.45;231.83;304.8;224.17;310.9;209.82;312.84;194.91;311.5,0.00793651,0.0158729999999999,0.25,0.5,0.0,-0.25,0.25,0.25,0.5,0.25,0.5,-0.5,0.5,0.75,0.25,0.5,0.25,0.25,0.25,0.25,0.25,-0.25,0.5,0.75,0.75,0.5,0.25
