row_number,participant0,participant1,participant2,participant3,participant4,participant5,participant6,participant7,participant8,participant9,participant10,participant11,participant12,participant13,participant14,participant15,participant16,participant17,participant18,participant19,participant20,participant21,participant22,participant23,participant24
282560,0.25,0.5,0.25,-0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.5,0.5,-0.25,0.5,0.25,0.5,0.75,0.25,0.5,0.5,0.25
410883,-0.5,-0.25,-0.25,-0.25,-0.5,0.0,-0.5,0.0,0.0,-0.5,-0.5,-0.25,-0.5,0.0,-0.5,0.25,-0.75,-0.25,0.0,-0.5,-0.25,-0.25,-0.75,-0.5,-0.5
176836,0.5,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.5,0.75,0.25,0.25,0.5,0.25,0.5,1.0,0.5,0.5,0.5,0.75,0.75,0.25,0.5
97158,0.25,0.5,0.0,0.25,0.25,0.25,0.25,0.5,0.25,0.75,0.5,0.25,0.5,0.25,0.5,0.5,0.5,0.75,-0.25,0.25,0.5,0.75,0.5,-0.25,0.25
300391,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.0,-0.25,0.5,0.25,0.5,0.0,0.25,0.0,1.0,0.5,0.25,0.25,0.5,0.25,0.5,0.25
243843,-0.25,-0.25,0.25,0.0,0.0,0.0,-0.25,0.0,0.0,-0.25,-0.25,0.5,-0.25,0.0,-0.5,0.0,-0.5,-0.25,-0.25,-0.25,-0.25,0.0,-0.75,0.25,-0.5
155045,-0.25,0.0,0.0,0.0,-0.5,-0.25,-0.25,0.0,-0.5,-0.25,-0.25,0.25,-0.25,-0.25,-0.5,-0.25,-0.5,0.0,-0.25,-0.75,-0.5,0.0,-0.25,-0.25,-0.5
273371,0.5,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.5,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5
221766,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,-0.25,-0.25,0.5,0.25,0.5,0.25,0.25,0.0,0.5,0.25,0.0,0.5,0.5,0.25,0.5,0.25
160375,0.0,-0.25,-0.25,0.0,0.0,0.0,0.0,-0.5,0.0,-0.25,-0.5,0.25,-0.25,0.0,-0.5,0.0,-0.5,0.0,-0.25,0.0,-0.25,-0.25,0.25,-0.5,-0.25
190044,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.5,-0.25,-0.25,0.25,0.5,0.0,0.5,0.25
239953,-0.25,0.0,0.0,0.0,0.25,0.0,-0.25,-0.25,0.0,-0.75,-0.25,0.25,-0.5,0.0,-0.5,0.0,-0.5,0.25,-0.5,-0.25,-0.25,0.0,-0.25,-0.25,-0.25
224490,0.75,0.5,0.25,0.25,0.5,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.5,0.5,0.5,0.5,0.25,0.75,0.25,0.25,0.5,0.5,0.5,0.25,0.25
237622,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.5,0.25,0.75,0.5,0.5,0.25,0.5,0.25,0.5,0.25,0.25,0.5,0.5,0.25,0.5,0.25
74808,0.75,0.5,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.75,0.0,0.5,1.0,0.5,0.25,0.5,0.5,0.5,0.25,0.5
63067,0.25,0.5,0.5,0.25,0.25,0.25,0.25,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.75,0.75,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.75,0.25
50884,-0.25,0.0,-0.25,0.25,0.0,0.0,0.25,-0.25,0.0,0.0,-0.25,0.25,-0.25,0.0,0.0,0.25,-0.25,0.5,0.25,0.25,0.5,0.5,-0.5,-0.25,-0.25
363768,0.0,0.5,0.5,0.25,0.25,0.5,0.0,0.25,0.25,-0.5,0.25,0.25,0.25,0.5,0.75,0.25,0.25,1.0,0.25,0.5,0.5,0.25,1.0,0.25,0.25
124113,0.25,0.25,0.25,0.25,0.25,0.25,-0.25,0.25,0.25,-0.5,0.25,0.25,0.25,0.0,0.0,0.25,0.0,-0.25,0.5,0.25,0.5,0.25,0.5,0.25,0.25
232057,0.0,0.25,0.0,0.0,0.5,0.0,0.25,0.25,0.25,0.25,-0.25,0.25,0.5,0.25,0.25,0.5,0.5,0.0,0.0,0.25,0.25,0.25,0.5,0.75,0.25
119844,-0.25,0.25,0.0,0.0,-0.5,0.0,-0.25,0.0,0.25,-0.25,-0.25,0.25,0.25,0.25,-0.25,0.0,-0.5,1.0,-0.5,0.5,-0.5,0.5,0.0,-0.5,-0.25
367217,-0.25,-0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,-0.75,-0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.5,0.75,0.25,0.5,0.0
119014,-0.25,-0.5,0.0,-0.25,0.0,-0.25,-0.5,-0.25,-0.5,-0.5,-0.75,0.0,-0.5,0.25,-0.5,-0.25,-0.5,-0.25,-0.5,-0.25,-0.5,-0.25,-0.25,-0.75,-0.75
352002,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.0,-0.25,0.25,0.25,0.25,0.25,0.25,-0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25
64958,-0.5,-0.5,0.0,0.25,0.25,0.0,-0.25,-0.5,-0.5,-0.75,-0.75,-0.5,-0.5,-0.25,-1.0,0.5,-0.25,0.25,-0.75,-0.5,-0.25,0.25,-0.5,-0.5,-0.75
370396,0.0,0.0,0.0,-0.25,0.0,-0.25,0.0,-0.25,0.0,0.25,-0.5,0.25,0.25,0.25,0.25,0.0,0.0,1.0,-0.25,-0.25,-0.5,0.25,0.5,0.0,-0.5
144266,-0.25,0.25,0.0,0.0,0.5,0.25,-0.25,0.25,0.0,0.25,-0.25,0.0,0.25,0.25,0.25,0.25,-0.5,0.5,0.25,0.25,0.25,0.25,0.25,-0.25,0.25
315783,-0.25,0.5,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.5,0.25,0.25,0.25,0.25,0.5,0.0,0.25,0.25,0.5,0.0,0.25,0.5,0.25
201208,0.25,-0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.25,-0.25,0.25,0.25,0.25,0.25,0.5,0.25,-0.25,0.25,-0.25,0.25,0.25,0.5,0.25,0.5,0.25
130432,-0.25,0.0,0.25,-0.25,0.25,0.25,0.25,0.0,0.25,-0.25,-0.25,0.0,0.25,0.0,0.0,0.0,-0.25,0.0,0.25,0.0,0.5,0.25,0.0,0.25,0.25
51249,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,-0.5,-0.25,0.25,0.25,0.25,0.0,0.25,-0.25,1.0,0.0,0.0,0.25,0.0,0.25,0.0,-0.25
50479,-0.25,-0.75,0.0,0.0,-0.25,0.0,-0.5,0.0,0.0,-0.25,-0.75,-0.25,-0.5,0.0,0.0,-0.25,-0.75,-0.25,-0.5,0.0,-0.5,0.0,0.0,-0.5,-0.5
357202,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,-0.25,0.0,0.25,0.0,0.25,0.25,-0.75,0.25,-0.25,-0.5,0.5,0.25,0.25,-0.25,0.25
235450,-0.25,-0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.0,-0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.25,-0.25,0.5,0.5,0.25,0.25
354224,0.25,0.0,0.25,0.0,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.5,0.25,0.25,0.25,0.5,0.0,0.25,0.5,0.25,0.5,0.25,0.5,0.25,-0.25
398814,-0.5,-0.25,-0.25,-0.5,-0.25,-0.25,-0.75,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.25,-0.25,-0.25,-0.5,-1.0,-0.75,-0.75,-0.5,-0.5,-0.75,-0.25,-0.75
116720,0.25,0.5,0.0,0.25,0.25,0.5,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.0,0.5,0.25,0.25,0.5,0.25,0.25,0.25,0.5,0.5,0.5,0.25
5277,0.25,0.5,0.0,0.25,0.25,0.25,0.5,0.25,0.5,0.5,0.25,0.5,0.25,0.5,0.5,0.5,0.25,1.0,0.5,0.5,0.5,0.5,0.25,0.5,0.25
37445,0.5,0.5,-0.5,0.5,0.5,0.5,0.25,0.25,0.5,-0.5,0.5,0.5,0.5,0.25,0.5,0.25,0.5,0.5,0.5,0.25,0.25,0.5,0.5,-0.25,-0.25
413370,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.25,0.25,0.5,0.5,0.5,1.0,0.75,-0.25,0.25,0.75,1.0,0.5,0.25
55850,0.25,0.25,0.0,0.25,0.5,0.0,0.25,0.0,0.25,0.25,-0.25,-0.25,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.75,0.25,0.5,0.5,0.0
339889,0.0,0.0,0.0,0.0,0.25,0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,0.25,-0.25,-0.25,-0.25,-0.5,-0.5,-0.75,-0.25,-0.25,0.25,0.25,-0.25,-0.5
49692,0.25,0.5,0.0,0.25,0.25,0.25,0.5,0.5,0.75,0.5,-0.25,0.5,0.5,0.25,0.5,0.5,0.5,1.0,-0.5,-0.25,0.5,0.75,0.25,0.25,0.25
294052,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1.0,-0.5,0.0,0.5,0.5,0.5,1.0,0.75,0.5,0.5,-0.5,0.5,0.25,0.5,0.25,-0.5,0.25
240126,0.0,0.5,0.25,0.0,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.0,0.25,0.0,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.5,0.25
90802,0.5,0.5,0.75,0.75,0.5,0.75,0.5,0.5,0.5,-0.5,0.5,0.25,0.5,0.25,0.5,0.5,0.5,0.5,0.25,0.5,0.25,0.25,0.25,0.25,-0.25
19024,0.0,-0.25,0.0,0.0,0.25,0.0,-0.25,-0.5,0.0,-0.25,-0.5,-0.25,-0.25,0.0,-0.25,0.25,-0.25,0.0,-0.25,-0.25,-0.25,0.0,-0.25,-0.25,-0.25
242448,-0.25,0.0,-0.25,-0.25,0.0,0.0,-1.0,0.0,0.0,-0.5,-0.5,-0.25,-0.25,0.0,-0.25,0.0,-0.5,-0.5,-0.25,-0.5,-0.5,-0.25,-0.5,-0.25,-0.25
165141,-0.25,0.0,-0.25,0.0,0.0,0.25,-1.0,-0.25,-0.5,-0.75,-0.5,-0.25,-0.5,0.0,-0.25,0.0,-0.75,0.0,0.0,-0.25,-0.75,0.0,-0.25,-0.25,-0.25
53696,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,-0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,-0.25
88568,0.0,0.0,0.0,0.0,-0.25,-0.25,-0.25,0.0,0.0,0.0,-0.5,0.0,-0.25,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,-0.5,-0.75,-0.25
304243,-0.5,-0.25,0.0,-0.25,0.0,0.0,0.25,0.25,0.25,-0.25,-0.25,0.25,0.25,0.0,0.25,0.25,-0.5,-0.25,-0.25,0.25,0.25,0.25,0.5,0.5,0.25
301214,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,-0.25,0.75,-0.5,0.0,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.25
388275,0.0,-0.25,0.0,-0.25,0.0,0.0,-0.5,-0.25,0.0,-0.75,-0.5,-0.25,0.0,0.25,-0.25,0.0,0.5,0.25,-0.5,-0.25,-0.5,0.5,0.25,-0.5,-0.5
26374,-0.5,-0.25,0.0,0.25,0.25,0.25,0.0,0.25,0.5,0.25,-0.5,0.25,0.25,0.0,-0.25,0.25,-0.5,0.25,-0.25,0.25,-0.5,0.25,0.5,0.0,0.25
68205,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,-0.25,0.25,0.25,0.0,0.0,0.25,0.25,0.25,-0.25,0.25,0.0,0.5,0.25,0.0,0.25
332623,0.0,-0.5,0.0,0.0,0.0,0.0,-0.5,0.0,-0.5,-0.5,-0.5,0.0,-0.5,0.0,0.0,-0.25,-0.75,-0.25,-0.25,-0.75,-0.25,0.25,0.25,-0.25,-0.5
362622,-0.25,0.5,0.0,0.25,0.0,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.75,0.25,0.25,0.5,0.25,-0.5
85714,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.5,0.0,0.25,0.5,0.25,0.25,0.25,0.25,-0.25,-0.25,0.0,0.25,0.5,0.25,0.5,0.25
222382,0.0,-0.25,0.25,0.0,0.25,0.25,0.25,0.0,-0.25,-0.5,-0.5,0.5,0.25,0.0,0.0,0.25,0.0,-0.25,-0.25,0.0,0.25,0.5,0.5,-0.25,0.25
264274,0.0,-0.25,0.0,0.0,-0.25,0.0,0.0,-0.25,0.0,0.0,0.0,-0.25,-0.25,0.0,-0.75,0.25,-0.75,-0.5,-0.25,-0.75,-0.75,0.0,0.0,-0.5,-0.25
313569,0.0,-0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,-0.25,-0.25,0.25,0.25,0.0,0.0,0.25,-0.25,0.0,0.0,-0.25,-0.25,0.25,0.5,0.5,0.25
337798,0.0,0.5,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.0,1.0,0.25,0.25,0.5,0.25,0.25,0.5,0.25
230483,0.0,-0.5,-0.25,0.0,0.0,0.0,-0.5,-0.25,0.0,-0.25,-0.25,-0.5,-0.5,-0.25,-0.5,-0.5,-0.5,1.0,-0.75,0.25,-0.5,0.25,-0.25,0.5,0.25
369111,-0.25,0.5,0.0,-0.25,0.25,0.25,0.0,-0.25,0.25,0.0,-0.5,0.5,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,-0.5,0.5,0.25,0.25,0.25
218494,0.0,0.25,0.0,-0.25,-0.25,0.0,0.0,0.0,0.0,-0.25,-0.25,-0.25,0.25,0.0,0.0,-0.5,-0.5,-0.5,0.25,-0.25,-0.25,0.25,0.5,0.0,0.25
114325,0.25,0.25,0.25,0.0,0.5,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.5,0.25,0.25,1.0,0.5,0.25,0.5,0.0,0.25,0.5,0.25
315665,0.25,0.5,0.0,0.25,0.5,0.25,0.5,0.25,0.25,-0.75,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.5,0.25,0.5,0.25,0.5,-0.25,0.25
21748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.25,0.25,0.0,-0.25,0.0,-0.25,0.0,-0.25,0.0,0.25,0.5,0.25,-0.5,0.25
244594,-0.25,0.25,0.0,-0.25,0.25,0.25,0.25,0.0,0.25,-0.5,0.25,0.25,-0.25,-0.25,0.0,0.25,0.25,0.75,-0.25,0.5,0.25,0.5,0.5,0.5,0.25
155088,0.0,-0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.25,-0.5,0.25,0.5,0.25,0.25,0.5,0.5,0.5,0.5,-0.5,0.25,0.25,0.5,0.5,0.5,0.25
316065,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.25,-0.5,0.25,0.25,0.25,0.5,0.25,0.25,0.5,0.25,0.25,0.5,0.5,0.5,0.25,0.25,0.25
64641,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.25,-0.25,0.0,0.0,-0.25,0.5,-0.25,0.25,0.25,0.0,0.25,0.25,-0.25
331098,0.25,0.25,0.0,0.5,0.25,0.25,0.5,0.25,0.0,-0.5,0.25,0.5,0.25,0.5,0.25,0.0,-0.25,1.0,-0.25,0.25,-0.5,0.25,0.75,-0.25,-0.5
379895,0.0,0.25,0.0,0.0,0.25,0.25,0.25,0.25,0.25,-0.5,-0.25,-0.25,0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25
354971,0.5,0.5,0.0,0.25,0.25,0.5,0.25,0.25,0.25,1.0,0.25,0.25,-0.5,0.25,0.75,0.5,0.75,1.0,0.5,0.5,0.25,0.5,0.25,-0.25,0.5
271086,0.0,0.25,0.0,0.0,0.25,0.25,0.0,-0.25,0.0,0.25,0.0,0.0,0.25,-0.25,0.0,0.25,0.0,0.75,-0.25,0.25,-0.5,0.25,0.25,-0.25,0.25
126403,0.5,0.5,0.5,0.25,0.5,0.25,0.5,0.25,0.5,-0.5,0.25,0.75,0.5,0.5,0.75,0.5,-0.5,1.0,-0.25,-0.5,0.5,0.5,0.5,0.5,-0.25
357354,-0.25,-0.25,0.0,0.0,-0.5,0.0,-0.25,-0.25,0.0,-0.75,-0.5,-0.5,-0.5,-0.25,-0.5,-0.25,-0.25,0.0,0.0,-0.5,-0.5,0.0,-0.25,0.0,-0.25
177926,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,-0.25,-0.25,-0.25,0.25,0.0,0.25,0.75,-0.25,0.25,-0.25,-0.25,-0.5,0.0,0.25,-0.25,0.25
368440,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.25,-0.25,0.25,0.5,0.25,0.0,0.0,0.0,-0.25,1.0,0.25,0.0,0.25,0.5,0.25,0.25,0.25
150931,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,-0.25,-0.25,0.5,0.5,0.25,0.5,0.5,0.25,1.0,-0.5,-0.25,0.25,0.25,-0.5,0.25,-0.25
6338,-0.5,-0.5,0.0,-0.25,-0.25,0.0,-0.5,-0.25,-0.25,-0.5,-0.75,-0.25,-0.25,0.0,-0.25,0.0,0.5,-0.5,-0.25,-0.75,-0.25,0.0,-0.75,-0.5,-0.5
283717,0.0,-0.25,0.0,-0.25,0.0,-0.5,-0.75,-0.25,-0.25,-0.75,-0.5,-0.25,-0.5,0.0,-0.5,-0.5,-0.25,-0.25,-0.75,-0.75,-0.5,0.0,0.0,-0.5,-0.5
12125,-0.25,-0.5,0.0,-0.25,-0.5,-0.25,-1.0,-0.25,-0.5,-0.5,-0.75,-0.5,-0.5,-0.25,-0.75,-0.5,-0.75,0.0,-0.5,-0.75,-0.5,0.0,-0.5,-0.25,-0.5
152629,-1.0,-0.75,-0.5,-0.25,-0.75,-0.75,-1.0,-0.5,-1.0,-0.5,-0.75,-0.75,-0.75,-0.5,-1.0,-0.75,-0.75,-1.0,-0.75,-1.0,-0.5,-0.25,-1.0,-0.25,-0.75
247371,0.25,0.5,0.25,0.25,0.25,0.25,1.0,0.25,0.5,0.25,0.75,0.5,0.5,0.25,0.75,0.75,0.75,1.0,0.0,0.25,0.5,0.75,0.25,0.25,0.5
58824,0.5,0.5,0.25,0.75,0.5,0.25,0.5,-0.25,0.75,0.25,0.25,0.75,0.5,0.75,1.0,0.75,0.5,1.0,0.25,0.25,0.0,1.0,0.75,0.25,0.5
82895,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.75,-0.5,0.25,-0.5,-0.75,-0.25,-0.5,0.0,-0.25,-0.25,-0.25,-0.25,-0.75,-0.5,-0.5,-0.25,-0.75,-0.25,-0.5
171010,-0.25,0.0,-0.25,-0.25,-0.25,-0.25,-0.5,0.0,0.0,-0.25,-0.5,-0.25,-0.5,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,-0.5,-0.75,-0.5
62616,0.0,-0.25,0.25,0.0,-0.25,0.0,0.25,0.0,0.0,0.5,-0.25,0.0,-0.25,0.0,0.0,0.25,-0.5,0.0,-0.25,-0.5,-0.5,0.5,0.25,0.25,-0.25
166405,0.0,-0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,-0.25,0.0,-0.25,0.0,-0.25,0.0,-0.25,0.0,-0.25,-0.5,-0.25,0.0,-0.25,-0.75,-0.5
261243,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,-0.25,0.25,0.0,-0.25,-0.25,0.0,0.25,-0.5,-0.25,-0.25,0.25,-0.25,0.25,-0.25
230623,-0.75,-0.75,0.0,-0.5,-0.5,-0.5,-1.0,-0.75,-0.75,-0.5,-0.5,-0.75,-0.5,-0.5,-1.0,0.0,-0.5,-1.0,-0.75,-1.0,-0.5,-0.25,-0.5,-0.75,-1.0
278101,-0.75,-1.0,-0.5,-0.75,-1.0,-1.0,-1.0,-0.75,-1.0,-0.75,-0.75,-1.0,-0.5,-0.5,-1.0,-0.75,-0.75,-1.0,-1.0,-0.75,-0.75,-0.25,-0.75,-0.75,-1.0
124059,0.0,-0.25,0.0,0.0,-0.25,0.0,-0.5,-0.25,-0.25,-0.25,-0.75,0.0,-0.25,-0.5,-0.25,-0.5,0.0,-0.25,-0.5,-0.5,-0.75,0.0,-0.75,-0.5,-0.5
264058,-0.75,-0.5,-0.25,-0.5,-0.5,-0.5,-1.0,-0.5,-1.0,-0.5,-0.75,-1.0,-0.5,-0.5,-1.0,-1.0,-0.25,-1.0,-0.75,-1.0,-0.5,-0.25,-0.5,-0.75,-0.75
231394,-0.25,-0.5,0.0,0.0,-0.25,-0.5,-0.5,-0.5,0.0,-0.25,-0.25,0.25,0.0,-0.25,-0.25,0.0,-0.5,-0.25,-0.5,-0.5,-0.5,0.0,0.25,-0.25,-0.5
372040,-0.75,-1.0,-0.25,0.25,-0.75,-0.25,-1.0,-0.25,-0.5,-0.5,-1.0,-1.0,-0.5,-0.5,-0.5,-0.5,-0.5,-1.0,-1.0,-1.0,-0.75,-0.5,-1.0,-0.5,-0.75
403128,-0.25,-0.5,-0.5,-0.75,-0.75,0.0,-0.5,0.25,-1.0,-1.0,-0.75,-1.0,-0.5,-0.25,-0.5,-0.5,-0.5,-0.5,-0.5,-0.75,-0.25,-0.25,0.25,-0.75,-1.0
101369,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,-0.5,-0.25,-0.25,-0.25,0.0,-0.25,0.0,0.0,0.0,-0.25,-0.25,-0.25,0.0,-0.25,-0.25,-0.5
62505,0.0,-0.25,-0.25,0.0,-0.25,-0.25,-0.75,-0.25,-0.5,-0.25,-0.75,-0.25,-0.5,-0.25,-0.25,-0.5,-0.5,-0.25,-0.25,-0.75,-0.5,-0.25,-0.5,-0.5,-0.5
342064,0.0,-0.5,-0.25,-0.25,-0.25,-0.25,-0.75,-0.5,-0.5,-0.5,-0.5,-0.25,-0.75,0.0,-0.75,-0.25,-0.5,-0.5,-0.75,-0.5,-0.5,0.0,-0.75,-0.25,-0.75
296176,-0.25,-0.5,-0.25,-0.25,-0.5,0.0,-0.75,-0.25,-0.5,-0.75,-0.5,-0.75,-0.5,-0.25,-0.5,-0.25,0.0,0.0,-0.75,-0.25,-0.5,-0.25,-0.5,-0.25,-0.5
31850,0.0,0.25,0.0,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.5,0.25,-0.25,0.25,0.5,-0.25,-0.5,-0.25,-0.25,0.25,0.5,0.25,-0.25,0.25
244668,-0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.25,-0.25,0.0,-0.25,0.0,0.5,0.0,0.25,0.5,0.25,0.75,-0.25,0.0,-0.25
13460,-0.25,-0.25,0.0,-0.25,0.0,-0.25,0.5,-0.25,0.0,-0.5,-0.5,0.0,-0.5,-0.5,-0.25,-0.5,-0.5,-1.0,-0.25,-0.75,-0.5,0.25,-0.25,-0.25,-0.75
197793,-0.25,0.25,-0.25,0.0,0.0,0.0,-0.25,0.0,0.0,-0.75,-0.5,-0.25,-0.25,0.0,-0.25,0.25,-0.5,-0.25,-0.25,-0.5,-0.25,0.0,-1.0,0.25,-0.5
39457,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.25,-0.25,0.0,0.5,0.25,0.0,0.25,0.0,0.0,-0.25,-0.5,-0.5,0.25,0.25,0.0,0.5,-0.25
64275,0.0,-0.25,0.0,0.0,0.0,0.0,-0.75,-0.25,0.0,-0.5,-0.25,0.0,-0.75,-0.25,-0.5,0.0,-0.5,-0.25,-0.25,-0.5,-0.25,0.0,0.25,-0.5,-0.5
276377,-0.25,0.25,0.5,-0.25,0.25,0.0,-0.5,-0.25,0.0,0.0,-0.25,-0.25,-0.25,0.0,-0.5,0.25,-0.5,-0.25,-0.75,-0.5,-0.5,0.5,-0.75,-0.5,0.0
122089,0.0,0.5,0.0,-0.25,0.25,0.0,0.5,0.0,0.0,0.25,-0.25,0.75,0.25,0.0,0.75,0.25,0.0,0.25,0.0,0.25,-0.5,0.5,0.25,0.25,0.5
236750,0.75,1.0,0.5,0.5,0.5,0.75,1.0,0.5,0.75,0.5,0.5,0.25,0.75,0.75,0.75,0.5,0.5,1.0,0.5,0.75,0.5,1.0,1.0,1.0,0.5
48796,-0.5,0.75,0.0,0.5,0.25,0.5,1.0,0.5,0.5,-0.5,0.5,1.0,0.5,1.0,0.75,0.75,0.5,1.0,0.75,1.0,0.25,1.0,0.25,-0.5,0.5
146738,-0.25,-0.25,0.0,-0.25,-0.25,0.0,-0.75,0.0,0.0,-0.75,-0.5,0.0,-0.25,0.0,-0.5,0.0,0.25,0.0,-0.25,-0.5,-0.25,0.0,-0.25,-0.5,-0.75
235239,-0.5,-0.25,-0.25,-0.75,-0.5,-0.25,-0.5,-0.5,-0.5,-0.75,-0.25,-0.5,-0.5,-0.25,-0.25,-0.25,-0.5,-0.25,-0.5,-0.5,-0.5,-0.25,-0.5,-0.75,-0.75
373940,-0.25,-0.5,0.0,0.0,-0.5,-0.25,-0.75,-0.25,-0.5,-0.5,-0.75,-0.5,-0.5,-0.25,-0.5,-0.5,-0.25,-0.25,-0.75,-0.75,-0.5,-0.25,-0.5,-0.5,-0.75
106021,0.0,0.0,0.25,-0.25,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.25,-0.25,0.25,0.25,0.25,-0.5,0.0,0.0,0.25,-0.25,0.5,0.25,0.5,0.25
316182,-0.75,-0.75,-0.5,-0.75,-0.5,-0.75,-1.0,-0.5,-0.5,-0.5,-0.75,-0.75,-0.5,-0.25,-1.0,-0.75,-0.75,-1.0,-1.0,-0.75,-0.5,-0.25,-0.5,-0.5,-0.75
254040,-0.5,-0.5,0.0,-0.25,-0.75,-0.5,-0.75,-0.25,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.75,-0.25,-0.5,-0.5,-0.75
49781,-0.25,-0.75,0.0,-0.25,-0.5,-0.25,-0.25,-0.25,-0.75,-0.75,-0.5,-0.5,-0.5,-0.25,-0.5,-0.25,-0.5,-0.5,-0.5,-0.75,-0.5,-0.25,-0.5,-0.25,-0.75
75389,-0.25,-0.25,0.0,0.0,-0.25,0.0,0.0,-0.25,0.0,-0.5,-0.5,0.25,-0.25,0.25,0.0,0.25,0.25,-0.25,-0.25,-0.25,0.0,0.0,-0.5,0.25,-0.5
37338,-0.75,0.0,0.0,0.25,0.0,0.0,0.5,0.0,-0.5,0.5,0.25,0.25,-0.5,0.25,-0.75,0.25,0.0,-0.25,0.0,0.25,-0.25,0.25,0.25,-0.25,0.25
