row_number,participant0,participant1,participant2,participant3,participant4,participant5,participant6,participant7,participant8,participant9,participant10,participant11,participant12,participant13,participant14,participant15,participant16,participant17,participant18,participant19,participant20,participant21,participant22,participant23,participant24
58173,6,1,6,0,6,0,0,0,0,7,0,6,5,6,0,0,6,0,5,0,7,7,7,0,6
331881,0,7,6,4,4,6,4,0,0,6,6,6,7,6,6,7,6,4,4,5,6,6,7,5,6
4438,6,6,1,6,1,1,6,4,6,6,7,6,6,1,4,1,1,1,4,6,6,6,4,1,6
378301,6,6,6,5,4,6,6,6,6,6,4,6,6,4,6,4,2,4,6,4,5,6,5,6,6
32599,1,1,4,1,4,1,4,1,1,1,1,4,4,4,1,4,1,4,2,4,1,4,1,4,1
371430,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,4
124662,5,5,5,5,5,4,5,5,6,5,5,5,5,7,5,4,5,5,4,5,5,5,5,5,7
43173,5,5,5,2,3,5,5,2,5,7,5,3,2,2,2,3,5,3,6,5,5,2,5,5,4
401031,4,4,6,0,4,4,4,6,4,6,6,4,1,4,4,4,4,4,4,4,6,4,4,6,6
117703,5,6,0,5,3,4,3,5,2,7,5,6,5,5,5,5,1,4,2,2,6,6,4,2,6
266332,7,1,7,5,5,7,2,7,0,7,7,7,5,7,1,7,2,5,7,4,7,7,7,7,7
414623,6,6,7,4,6,4,3,4,0,7,7,4,7,4,6,4,7,4,7,6,7,6,4,7,7
158575,5,2,4,1,4,0,4,0,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0,5,4
386460,2,1,2,4,6,4,4,1,2,1,2,2,4,4,4,7,2,4,5,1,1,2,3,1,4
60466,1,4,3,4,4,4,4,4,5,5,4,4,4,4,1,4,1,4,4,4,7,2,4,4,4
144892,0,2,0,5,4,0,4,2,0,0,4,5,0,0,0,0,5,5,4,4,5,0,4,0,0
140940,7,5,6,5,4,4,5,5,4,6,5,4,4,4,5,4,5,5,4,5,6,4,4,5,4
160893,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5
356513,4,1,1,4,4,1,4,4,1,5,1,4,4,5,4,2,4,4,2,6,1,4,1,5,5
129278,5,4,5,5,4,4,4,6,4,5,5,6,4,4,4,4,4,5,4,5,5,4,4,5,4
226655,7,0,7,5,6,6,2,5,0,6,5,5,0,6,0,0,6,0,4,5,4,0,7,0,7
175175,2,7,3,1,4,6,5,5,0,1,5,1,5,4,4,5,5,4,4,4,6,2,5,5,6
299868,5,4,5,5,0,0,4,5,5,0,5,5,5,5,5,4,5,4,5,4,5,4,0,5,5
31079,0,0,0,5,4,5,0,5,0,0,5,5,0,0,0,0,0,0,0,5,7,0,5,0,5
407799,6,1,1,6,6,2,1,2,6,1,4,6,7,4,6,1,1,6,2,4,1,1,7,7,6
324028,5,4,5,5,4,4,4,5,4,5,4,5,5,4,5,4,5,4,4,4,5,4,5,5,4
324020,2,0,7,5,0,0,4,0,0,0,0,4,4,6,4,7,4,4,4,4,5,4,4,0,0
117166,1,1,4,1,1,1,1,7,1,1,4,4,4,6,4,4,1,4,2,4,4,4,4,4,4
36920,5,4,4,5,4,2,5,5,4,5,4,4,4,4,5,4,4,4,4,5,5,4,2,2,4
134913,4,7,7,4,5,6,2,7,5,5,7,5,5,6,1,7,7,7,6,5,7,7,7,7,7
342201,2,4,4,5,4,4,4,4,2,5,4,4,4,4,4,4,4,4,5,5,4,4,3,6,4
113889,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
156397,4,1,0,6,5,7,0,0,4,7,0,5,7,6,0,7,7,5,4,0,5,0,0,7,7
268170,6,5,5,5,5,4,5,4,0,5,5,5,5,5,5,5,5,4,5,6,4,7,7,5,7
23590,6,7,7,4,5,5,5,7,5,7,7,5,7,5,1,7,5,7,6,7,7,7,7,7,7
330303,4,4,4,4,4,4,4,4,5,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
343723,4,4,4,5,4,4,4,4,5,5,4,4,4,4,4,4,4,4,4,4,5,4,4,2,4
368667,5,3,2,2,4,4,2,6,4,7,5,4,2,2,2,5,5,2,4,5,5,5,5,2,6
372173,5,5,5,4,6,5,2,5,5,7,5,6,5,4,4,7,5,4,6,6,7,7,5,5,7
328211,7,0,0,6,0,0,5,0,0,7,0,0,0,6,0,0,0,0,0,0,7,0,5,0,6
355646,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,1,2,3
89919,2,3,2,2,2,2,2,1,2,2,3,3,3,3,2,2,2,3,3,3,3,2,3,3,3
72831,3,1,3,5,3,3,7,6,6,5,7,3,7,1,3,3,3,4,7,2,2,3,3,4,2
370206,2,3,2,2,3,2,2,3,3,4,2,3,3,3,3,3,3,3,2,3,3,3,3,2,2
219770,2,3,3,3,1,1,2,3,5,3,5,3,1,3,0,1,3,5,5,3,3,5,1,5,3
119599,7,7,7,3,3,7,2,3,3,7,1,2,7,2,2,2,2,3,2,3,2,2,3,7,7
194174,2,3,3,2,3,3,3,3,3,5,3,2,2,3,2,5,2,2,3,3,3,2,2,3,2
328544,2,2,2,3,2,2,2,2,2,2,2,2,2,3,2,3,2,3,3,2,2,2,2,2,2
355211,2,5,2,3,4,2,2,5,3,5,3,3,3,5,3,3,2,3,4,2,5,2,3,2,3
1973,2,3,2,2,2,1,2,2,2,3,3,2,3,2,2,2,3,3,2,3,3,2,2,3,2
79726,2,4,2,4,2,2,2,2,2,3,2,2,3,2,2,2,3,2,3,2,2,2,4,2,3
20425,2,2,3,2,3,1,0,3,0,0,3,5,0,5,3,0,0,5,2,3,2,3,0,3,2
57039,2,3,2,4,5,3,3,7,2,7,2,3,2,2,2,2,2,1,6,3,2,2,5,2,3
168312,2,2,4,5,2,2,2,2,2,5,4,5,3,3,4,4,4,2,1,4,6,2,5,4,1
185778,7,7,7,2,2,2,2,2,2,7,1,1,7,3,2,3,2,3,6,2,7,2,7,7,7
40636,2,5,2,2,2,2,2,5,5,2,5,2,5,3,5,5,2,5,2,5,2,2,2,2,2
145616,2,1,3,5,3,7,1,3,5,5,3,5,2,5,2,1,2,2,3,3,1,2,3,2,3
65541,3,1,3,4,3,1,1,1,1,1,3,1,3,3,1,4,1,4,1,1,1,3,4,3,3
370965,2,3,3,3,3,1,3,3,4,4,3,3,3,3,3,3,3,3,2,3,3,2,3,2,2
322697,2,7,2,5,2,2,3,6,2,7,7,2,2,3,2,2,2,3,2,2,2,2,2,2,6
274560,1,1,1,2,2,1,2,1,1,1,3,1,3,3,2,1,1,2,3,1,1,1,3,2,1
404217,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2
290233,2,4,3,5,5,2,3,4,2,5,3,5,2,3,3,3,3,3,3,3,3,3,3,3,3
403866,2,7,7,2,2,7,2,7,2,7,2,2,7,7,7,7,5,7,3,3,2,2,7,7,4
37958,2,2,2,3,3,2,2,3,3,1,0,2,3,3,2,2,2,3,2,3,2,2,1,2,3
324241,4,4,4,5,4,4,4,5,4,4,4,4,6,4,4,4,4,4,2,4,4,4,4,4,4
77238,1,1,3,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1
245513,5,3,5,5,0,1,4,5,1,0,5,5,1,3,1,5,1,5,2,3,4,5,0,5,2
374779,5,2,2,3,2,2,2,2,2,7,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2
247879,2,3,2,3,4,3,2,2,3,4,3,2,3,3,3,3,3,3,2,4,2,2,2,2,2
314128,0,3,2,2,2,2,2,2,2,0,7,2,7,4,2,2,2,2,4,2,2,2,7,2,6
211878,2,1,2,3,3,1,3,3,3,4,3,3,3,3,3,3,3,3,2,3,3,2,2,3,2
399794,5,4,6,2,4,4,2,6,4,4,4,6,6,4,4,4,5,2,4,6,6,6,2,6,4
222743,2,3,2,2,2,2,2,2,2,2,2,2,1,2,2,4,2,2,2,3,3,2,2,2,2
312187,2,5,5,2,1,2,2,5,2,2,3,4,1,2,2,2,2,1,5,3,2,3,2,2,5
165873,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
161155,2,2,2,5,2,2,2,2,2,7,3,2,2,2,2,2,2,2,2,2,7,2,2,1,7
248827,5,7,3,5,2,4,2,3,3,3,3,7,5,7,4,3,5,2,7,3,4,7,2,7,1
163827,2,3,3,5,1,3,3,3,2,3,3,3,2,4,5,3,3,3,3,3,7,2,3,5,5
3164,2,2,2,2,2,2,2,2,2,7,2,2,2,2,2,2,2,2,2,2,2,2,7,2,2
148061,5,7,5,4,2,7,4,7,5,7,5,4,7,5,7,7,5,7,4,3,5,2,4,7,3
188276,3,3,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
16679,7,7,2,6,3,1,2,2,6,7,7,2,7,4,2,3,2,7,2,2,3,3,3,2,7
173282,2,2,2,2,2,2,2,2,2,5,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2
389937,5,7,4,4,1,1,2,3,1,1,5,5,6,1,5,7,5,7,4,3,7,3,2,1,7
55347,1,7,5,4,1,1,2,6,2,7,7,5,5,5,7,7,5,1,3,1,3,7,5,5,7
365168,2,2,2,3,2,2,2,2,3,4,2,2,2,4,2,2,2,2,2,2,2,2,2,2,2
388158,2,2,2,3,3,2,2,5,2,5,1,2,2,3,2,2,2,2,6,2,2,3,5,2,2
313177,2,7,2,3,2,4,3,2,2,7,3,3,7,2,2,7,2,3,0,3,6,5,3,3,6
281774,4,3,4,5,4,2,2,4,3,4,4,4,4,4,4,4,4,4,4,5,5,2,4,5,4
8392,2,4,2,2,2,2,2,5,2,5,2,5,3,3,2,5,2,2,2,2,5,2,2,2,2
113346,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
3452,1,1,1,1,2,1,7,2,1,0,1,1,3,1,0,0,1,1,2,2,1,2,1,2,1
175806,2,3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3
66011,4,7,6,4,6,6,4,4,6,6,4,6,6,4,4,4,2,4,4,2,7,6,4,5,3
315113,3,5,5,2,5,2,2,5,5,5,5,5,3,5,2,5,2,5,4,5,5,2,5,2,5
57461,7,7,7,2,2,2,2,2,2,7,7,7,2,2,2,3,2,2,2,6,6,7,1,2,3
405056,2,3,3,5,2,3,3,3,2,3,2,3,3,3,2,3,3,3,2,3,2,2,3,3,3
286015,2,7,7,5,7,2,3,7,2,7,7,2,2,3,2,3,2,7,2,3,3,7,5,5,7
124278,7,7,2,5,2,2,4,2,2,7,0,2,2,6,2,2,2,2,3,2,3,2,7,7,2
224510,2,5,5,3,5,1,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,3,2,5
116291,7,7,7,5,6,2,7,7,5,7,7,1,2,5,2,7,5,2,3,7,7,7,7,7,3
338447,2,6,7,5,5,7,2,5,6,6,5,2,7,2,5,2,5,5,6,0,7,7,5,2,7
408332,3,2,3,3,2,2,2,3,2,5,7,2,2,7,2,7,5,4,4,2,3,3,6,3,3
242864,3,1,2,4,3,1,2,4,1,5,1,2,2,4,1,4,3,3,2,3,2,2,5,2,1
258118,2,2,5,3,2,2,2,2,2,6,3,2,2,2,2,2,2,2,3,2,2,2,2,2,2
61803,1,7,1,5,0,1,2,1,2,6,2,1,1,3,2,1,2,1,0,6,0,2,5,2,1
377640,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
87044,2,2,2,3,2,2,2,2,2,2,3,2,2,2,2,3,2,2,3,2,2,2,7,2,2
34891,2,5,5,2,2,2,2,2,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
8950,2,1,3,3,1,1,3,1,1,1,3,1,1,4,1,1,1,1,5,3,1,1,4,1,3
402042,2,2,3,2,7,3,3,2,2,3,3,3,4,2,2,3,2,2,4,2,2,2,2,3,3
405742,3,1,4,1,7,1,7,5,1,7,1,1,2,4,4,0,5,3,3,1,5,7,7,1,1
273382,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,3,2,2,2,1,1,2
104047,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,3,3,3,3,1,2,2,2,3,2
315715,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,2,2,2,7,2,2
69343,2,3,3,3,2,2,5,3,3,2,3,3,3,3,3,3,3,2,3,2,2,2,3,2,2
79139,3,2,2,5,5,5,3,5,5,2,3,2,5,3,5,5,3,3,2,3,2,2,2,3,5
377671,2,2,2,2,2,2,2,2,2,5,2,2,4,4,2,2,2,2,2,2,2,3,2,2,2
24514,2,3,2,3,2,3,3,3,2,3,3,2,2,3,2,2,3,2,3,3,3,3,2,3,3
349775,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5
211258,4,2,2,5,2,1,2,4,3,4,4,3,3,3,2,3,3,3,1,4,3,2,2,5,4
205265,2,2,1,3,1,1,1,2,1,5,1,1,3,3,2,3,2,3,3,1,1,1,3,3,1
342094,2,1,2,4,3,2,2,2,1,2,2,3,2,2,2,1,1,2,2,3,2,2,2,2,2
210787,2,3,7,3,3,3,3,3,2,5,3,2,7,3,7,3,5,3,2,3,5,3,3,2,2
332836,5,4,5,4,1,2,2,2,2,5,2,5,5,5,5,2,5,3,3,2,2,5,3,2,3
12568,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
222739,1,1,1,1,1,1,2,1,1,3,1,1,3,1,1,1,1,3,3,3,3,1,3,1,1
360673,3,3,3,1,3,1,3,1,5,3,1,3,3,3,1,1,3,2,3,3,5,1,3,2,1
166580,6,7,2,5,0,2,7,7,2,7,7,2,2,2,2,2,2,3,5,7,7,7,7,5,7
227092,2,2,2,3,2,2,3,2,2,3,3,2,3,2,3,2,2,3,3,3,2,2,2,3,2
300809,1,6,3,6,4,1,0,7,4,0,1,1,7,1,1,0,0,4,2,6,1,1,3,0,5
379704,2,5,2,5,2,2,2,5,2,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
64577,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2
136151,2,7,2,2,2,2,2,2,2,7,3,2,2,1,1,7,2,2,2,2,3,2,3,7,2
41853,2,2,2,2,2,2,2,7,2,2,7,2,2,2,2,2,2,2,6,2,2,2,2,2,2
59361,2,5,2,3,2,2,3,2,2,5,2,2,2,3,3,2,2,2,3,4,2,2,2,5,4
54711,2,7,3,1,2,2,3,2,2,5,2,1,2,2,2,3,2,2,2,3,3,2,2,3,2
65851,2,2,2,2,2,2,2,7,2,2,2,0,2,2,2,2,2,2,2,2,2,2,7,2,3
14358,2,2,2,5,3,2,3,4,5,3,3,2,3,3,5,3,2,3,5,2,2,2,3,2,2
197997,1,0,0,0,0,1,0,1,0,7,0,1,0,1,0,0,0,0,4,0,0,0,1,0,7
265455,0,7,7,7,0,0,7,0,0,7,7,0,7,6,0,7,7,7,7,0,7,7,7,7,7
291133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179755,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,7,0,0
171040,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
40404,5,0,4,6,0,0,4,5,0,0,1,5,0,0,4,4,4,4,0,4,5,0,0,5,0
48967,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,6,0,0,0,0
183107,6,0,7,6,0,0,7,0,0,7,0,0,7,6,0,7,7,7,0,0,7,0,7,7,7
251158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59448,6,7,5,0,1,6,0,0,6,7,6,0,7,6,0,7,6,6,0,6,7,7,7,7,6
355514,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0
266050,7,4,7,4,0,6,2,7,2,7,0,7,2,4,0,1,3,4,6,5,4,4,3,7,6
127457,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
381950,0,0,0,6,0,7,6,0,0,7,0,0,7,0,0,0,0,6,0,0,7,0,7,7,0
328761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
363255,0,0,0,0,0,0,0,0,0,7,0,0,7,6,0,7,0,6,0,0,0,7,0,7,7
144948,0,7,0,0,0,0,0,0,0,7,0,0,7,6,0,7,7,0,0,0,0,0,7,7,7
44976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
37013,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235002,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0,2,0,0,0,0,7,0,7,7,0
90209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
406765,6,6,5,0,6,7,7,7,0,7,7,4,7,7,7,7,7,7,7,7,7,7,7,7,7
4489,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,7,0,6,0,0,0,0,0,0,7
190933,7,7,1,0,7,7,0,7,7,7,0,0,7,7,0,1,7,6,6,0,7,0,3,7,7
185349,6,7,7,6,6,7,0,0,0,7,7,0,7,6,0,7,7,6,6,6,7,6,7,7,7
275201,1,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0
28557,7,0,0,0,0,0,6,0,0,7,0,0,0,6,0,7,0,0,0,0,7,0,7,0,7
4916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180223,0,7,0,6,0,0,0,0,0,7,0,0,7,7,0,7,0,6,0,0,7,0,7,7,0
45928,7,7,7,7,0,0,0,0,0,7,0,0,7,7,7,7,7,6,7,0,7,7,7,7,7
30761,0,0,0,2,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2
128327,6,7,7,4,0,7,7,0,6,7,7,0,7,6,7,7,7,6,7,6,6,7,7,7,7
173611,7,1,2,2,0,6,6,0,0,7,0,6,0,6,0,0,0,6,0,6,6,2,1,7,6
125500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218545,6,6,2,7,6,6,6,2,6,7,7,0,7,6,6,7,7,6,6,2,6,6,4,7,6
197893,6,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
230932,0,0,0,6,0,0,0,0,0,7,0,0,7,6,0,7,0,0,0,0,7,0,0,7,0
287624,0,7,0,7,0,7,0,0,0,7,7,0,7,6,7,0,0,7,6,0,7,7,7,7,0
166021,7,0,1,6,0,0,0,0,0,7,7,1,7,0,0,7,7,6,0,0,7,0,1,7,7
157159,7,7,7,0,0,0,7,0,0,7,7,0,7,6,0,7,7,6,7,7,0,7,0,7,7
158321,0,0,0,2,0,0,0,2,0,0,5,2,0,0,0,0,0,2,0,2,0,0,5,0,0
292827,0,7,7,0,0,0,0,0,0,7,0,0,7,6,0,5,7,0,7,0,7,0,0,7,7
374758,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,1
7194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0
394362,0,3,0,5,5,0,0,5,0,0,5,5,5,0,5,5,5,5,2,0,5,0,5,5,5
8635,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196346,6,7,0,4,0,7,7,0,0,7,0,0,7,6,0,7,0,6,0,6,6,0,7,7,6
115101,0,0,6,0,0,0,0,0,0,0,0,6,0,1,0,1,1,5,0,4,6,0,3,0,3
22220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150433,0,0,0,0,0,0,0,0,0,7,0,0,7,6,0,0,0,0,0,0,7,0,1,0,0
393249,1,1,1,1,1,1,2,1,1,1,1,1,3,4,1,1,1,2,0,1,1,1,3,1,1
73460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322279,0,6,6,0,6,6,7,0,0,7,6,6,7,6,6,0,0,7,0,0,7,0,4,7,6
116593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0
14338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
188371,6,0,0,6,0,7,6,0,0,7,0,0,7,6,0,7,0,6,0,0,7,6,0,7,0
208297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384980,7,0,0,4,0,0,7,0,0,7,0,0,7,6,0,7,0,6,0,0,7,0,0,0,0
213819,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
357539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
104334,0,0,7,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,6,0,7,0,7
392377,2,0,0,2,2,0,2,2,0,2,0,2,0,2,0,0,2,0,0,0,0,2,0,0,0
285487,0,0,0,6,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,6,6,0,0,0
338570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358161,3,7,1,0,7,7,0,7,7,7,7,7,7,6,1,7,7,7,4,0,7,2,6,7,7
74616,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0
272779,7,7,0,7,5,7,6,0,0,7,5,2,2,6,0,7,5,6,0,5,7,2,7,7,7
177031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151332,2,0,7,0,0,0,0,0,0,0,7,0,7,6,0,0,7,6,7,0,7,7,7,0,7
376023,0,0,0,7,0,0,0,0,0,7,0,0,7,7,0,0,0,6,0,0,6,0,7,7,7
147951,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,7,0,7,0,0
304428,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
137083,0,0,0,7,0,0,0,0,0,7,0,0,7,0,0,0,0,6,0,0,0,0,7,0,7
319812,2,0,6,0,0,0,0,0,2,7,6,0,7,6,0,0,6,6,0,6,6,2,7,0,7
120483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
229342,7,7,7,7,7,7,7,7,7,7,7,0,5,5,7,7,7,7,3,0,7,7,7,7,7
167354,0,5,0,5,7,0,4,5,5,0,5,5,0,0,1,4,4,5,0,4,4,4,4,0,5
2222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225479,7,7,7,0,0,0,0,0,0,7,0,0,7,6,0,7,7,7,0,0,7,0,7,0,7
53900,0,0,0,6,0,0,6,0,0,0,0,0,7,6,0,7,0,6,0,6,6,0,6,0,6
285064,0,0,0,7,0,0,0,0,0,7,0,0,7,6,0,0,7,6,0,0,7,0,7,0,6
325726,0,7,0,5,0,0,0,0,0,7,0,0,7,6,0,7,0,6,6,0,7,0,0,0,0
238526,0,0,7,0,0,0,4,0,0,7,0,0,7,6,0,0,0,6,0,6,0,0,4,0,7
117326,1,0,0,7,5,0,0,1,0,1,5,1,0,0,1,0,1,7,0,5,6,0,0,5,4
194804,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
192897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
207605,0,0,0,6,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
298738,0,2,0,2,0,2,2,0,2,0,0,0,2,6,2,0,2,0,2,2,0,2,7,0,0
71083,2,2,2,2,0,2,2,5,2,0,5,2,0,0,2,2,2,5,2,5,5,1,5,2,2
381958,6,0,7,0,0,7,7,6,6,7,7,0,6,6,0,7,1,6,7,6,7,0,7,7,7
285063,2,2,0,5,0,1,4,5,0,0,0,5,0,0,0,0,0,5,2,3,5,0,5,0,1
104721,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350587,0,0,2,2,0,0,0,0,0,7,0,0,2,7,2,2,0,0,0,0,7,2,0,0,0
197655,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7
91391,5,6,7,6,1,1,6,7,6,7,7,1,7,7,6,5,4,7,6,5,7,5,3,7,7
255719,5,1,7,5,1,4,7,6,5,7,1,7,7,7,7,7,7,7,5,7,7,7,7,1,7
87909,7,7,7,4,2,7,2,7,7,7,7,2,7,7,7,7,2,1,3,1,7,7,7,7,6
19122,1,1,1,1,1,1,4,1,1,1,1,1,7,4,6,1,1,1,4,3,1,3,1,1,1
235343,5,7,5,1,0,5,0,7,5,7,7,7,5,7,6,7,5,5,6,0,7,5,3,5,7
163420,5,7,7,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7
237787,1,1,7,1,1,1,6,7,2,1,1,1,1,7,7,1,7,7,6,4,1,7,1,7,7
407597,7,7,1,6,7,7,2,7,6,7,1,7,7,7,7,7,7,7,6,7,7,7,1,7,7
159169,7,7,7,7,7,0,7,0,0,7,7,0,2,7,1,7,5,6,6,0,7,7,7,7,7
121180,7,7,7,7,7,7,7,7,7,7,7,0,7,7,7,7,7,7,7,0,7,7,3,7,7
107107,7,7,7,5,5,5,5,5,5,7,7,5,7,7,5,7,7,5,6,7,7,7,5,5,7
374248,0,0,7,0,0,7,7,0,0,0,0,0,7,0,0,7,0,6,0,0,7,0,0,0,7
135318,7,7,7,5,1,5,6,7,5,1,1,1,5,7,7,1,5,7,6,5,4,7,7,7,5
50120,7,7,7,5,1,7,7,7,4,7,7,5,7,4,7,1,7,7,6,1,7,7,7,1,7
106075,7,7,7,4,7,1,1,1,1,7,0,5,7,6,7,7,1,6,7,7,7,7,1,6,7
322556,2,1,7,1,1,1,0,0,1,7,1,3,0,0,1,0,1,1,6,6,6,7,7,7,1
148981,1,6,3,1,1,1,7,7,7,7,1,7,7,6,1,7,1,7,7,1,7,7,7,7,7
311176,2,7,7,4,7,7,2,7,7,7,7,7,7,7,7,7,7,7,3,7,7,7,7,7,7
95862,7,7,2,2,7,3,2,7,7,7,2,2,7,2,7,7,2,7,3,2,2,2,7,7,7
250853,7,7,7,0,0,7,7,0,0,7,0,7,7,6,0,7,0,0,7,0,7,7,7,7,7
329667,4,0,5,0,7,7,3,7,2,7,5,5,7,6,6,7,7,7,0,6,7,7,7,7,6
