image,subDirectory_filePath,face_x,face_y,face_width,face_height,facial_landmarks,valence,arousal,participant0,participant1,participant2,participant3,participant4,participant5,participant6,participant7,participant8,participant9,participant10,participant11,participant12,participant13,participant14,participant15,participant16,participant17,participant18,participant19,participant20,participant21,participant22,participant23,participant24
../img/1600/set2/happiness/f78b25b089d7fc20daf1067690a0c1023d70ced7aab2c1f608be9cb1.jpg,208/f78b25b089d7fc20daf1067690a0c1023d70ced7aab2c1f608be9cb1.jpg,24.0,24.0,166,166,42.18;90.51;37.85;109.49;38.23;130.65;42.2;151.63;49.87;170.09;59.8;185.75;71.75;200.05;84.97;208.66;101.56;210.49;118.1;206.46;132.31;193.91;144.05;180.4;156.57;165.78;165.35;149.72;171.58;131.14;175.96;112.66;175.98;94.64;51.75;67.52;63.67;62.84;75.9;64.0;87.03;67.25;97.65;73.42;125.8;72.37;137.51;66.48;148.82;63.42;160.0;62.38;169.68;69.22;110.98;88.55;109.79;103.51;108.79;118.63;107.59;133.38;92.87;141.57;99.81;143.66;107.0;145.73;114.42;143.76;120.49;141.92;63.53;87.66;72.53;82.79;83.3;83.64;91.33;91.4;81.95;93.46;71.27;92.85;129.36;91.78;139.17;84.04;150.03;83.43;157.15;88.25;150.89;93.54;140.41;93.89;74.64;166.6;87.46;162.01;99.15;159.71;105.87;161.82;113.2;159.68;122.99;162.62;132.01;165.65;122.02;176.55;112.46;182.64;104.34;184.2;96.66;183.7;86.08;178.99;79.75;167.62;98.83;167.95;105.68;169.01;113.31;167.54;126.26;167.47;112.6;170.63;104.69;172.32;97.94;171.77,0.8270120000000001,-0.115887,-0.25,0.25,0.0,0.25,0.25,0.0,0.25,-0.25,-0.5,0.25,-0.25,0.0,-0.25,0.25,-0.75,0.25,-0.5,0.0,0.0,-0.75,0.0,0.25,0.0,0.0,0.0
../img/1600/set2/happiness/fb1ee02fcdf2b6c50b0d53af0887f8682b1fc2e4bdb9e832618c070f.JPG,468/fb1ee02fcdf2b6c50b0d53af0887f8682b1fc2e4bdb9e832618c070f.JPG,76.0,76.0,605,605,44.33;330.68;39.57;412.29;42.81;498.71;63.55;577.45;99.35;646.11;147.56;710.08;216.52;753.29;280.96;786.55;354.66;801.97;420.68;789.51;473.28;746.21;512.88;696.84;544.48;640.08;566.61;577.49;580.69;511.6;582.88;446.24;580.6;381.17;153.78;272.75;197.11;231.42;256.83;217.93;320.03;226.01;370.09;254.43;446.79;259.53;488.69;243.71;530.38;245.33;566.3;261.96;577.02;303.7;409.27;316.05;412.89;349.56;418.52;383.16;423.94;418.5;343.65;476.51;373.85;486.67;405.24;494.49;428.82;490.3;450.66;483.05;214.04;323.06;250.43;303.59;287.42;304.79;317.61;333.29;285.71;335.63;248.07;333.93;445.41;342.91;485.27;318.46;519.52;324.21;538.96;349.55;518.67;355.86;482.28;351.8;273.25;599.62;325.78;562.52;376.92;551.26;399.47;558.2;417.99;553.29;443.7;567.1;459.95;609.88;431.91;659.05;405.3;680.24;384.18;682.0;357.22;679.51;312.57;653.22;292.53;599.78;373.05;580.4;395.93;581.33;413.93;580.07;442.61;605.78;409.5;634.61;389.5;639.11;365.31;637.32,0.595238,0.750097,-0.5,0.0,0.5,-0.75,0.75,-0.75,-0.5,-0.75,0.5,0.5,0.5,-0.25,0.5,0.5,1.0,0.5,0.75,-0.25,1.0,-0.5,-0.25,0.75,-0.5,0.25,-0.25
../img/1600/set2/happiness/fbc469f39a5d76681199688a330a3050d8e0ba0915d5be146d456f60.jpg,812/fbc469f39a5d76681199688a330a3050d8e0ba0915d5be146d456f60.jpg,179.0,179.0,1196,1196,360.52;696.48;353.93;825.36;363.26;966.09;384.72;1098.13;420.93;1225.2;482.93;1342.06;559.85;1445.57;666.21;1529.61;802.1;1547.79;937.41;1522.13;1061.44;1452.53;1168.77;1361.83;1258.8;1246.27;1315.33;1110.51;1343.09;969.94;1357.91;816.24;1356.64;671.82;402.33;607.16;435.32;518.09;524.55;481.34;618.85;493.86;702.89;534.74;864.71;536.75;958.42;494.17;1061.87;478.39;1168.82;502.87;1237.39;580.04;786.59;639.33;782.8;743.6;778.88;844.46;773.89;948.41;663.94;986.46;720.97;1011.0;782.49;1033.26;848.64;1004.69;913.75;985.39;489.8;659.87;541.29;630.52;601.87;634.13;664.92;663.77;598.7;670.01;538.08;671.67;936.31;658.03;1001.94;620.32;1063.08;625.41;1115.24;648.88;1065.07;658.3;1004.19;660.55;559.64;1118.03;649.56;1104.32;730.63;1102.56;788.97;1114.22;861.06;1099.65;956.26;1100.38;1059.93;1107.62;959.31;1209.36;867.82;1253.03;790.03;1264.49;724.49;1257.12;644.13;1214.08;586.59;1127.88;729.15;1133.63;787.71;1144.09;860.92;1132.22;1034.37;1119.12;864.33;1188.23;790.4;1201.23;729.15;1195.51,0.861401,0.169377,0.5,0.5,0.5,0.0,0.75,0.75,0.5,0.5,0.75,0.75,0.5,0.75,0.5,1.0,0.75,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.75,0.25,0.5
../img/1600/set2/happiness/fd87b8ea6497189b5c07e2992643c8d855a4d4065baca76134b72ed1.jpg,853/fd87b8ea6497189b5c07e2992643c8d855a4d4065baca76134b72ed1.jpg,57.0,57.0,380,380,34.74;161.2;33.32;216.96;38.83;272.46;52.38;325.74;79.74;371.89;115.5;412.72;156.72;443.03;200.69;466.67;244.59;468.35;279.29;453.98;300.99;422.22;321.03;391.3;339.87;353.37;354.96;311.56;369.86;273.5;377.78;233.93;380.1;195.95;104.58;148.11;138.44;134.14;173.52;133.31;207.99;144.01;238.8;157.07;303.87;162.64;328.41;156.61;350.46;151.43;371.52;150.06;381.82;162.6;269.71;202.97;270.94;236.58;272.78;269.46;274.85;303.76;223.77;314.59;243.41;320.64;262.46;328.01;277.78;323.74;289.84;317.07;143.11;192.17;167.25;181.4;194.63;186.36;210.34;205.92;189.09;210.72;162.06;207.7;296.12;210.98;315.93;193.53;339.7;194.7;352.91;206.49;339.8;218.39;317.01;218.53;174.62;361.8;208.92;358.95;238.4;357.63;252.31;362.63;267.75;359.67;282.84;364.19;293.99;370.52;278.71;394.42;262.94;404.78;246.68;406.08;231.02;404.07;204.53;390.02;188.14;364.97;236.83;369.56;251.05;372.03;265.95;371.39;283.69;372.59;265.02;381.29;249.9;382.36;235.7;379.88,0.6674640000000001,0.348675,0.5,0.5,0.0,-0.25,0.75,0.25,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.5,0.25,0.25,1.0,0.25,0.5,0.0,0.25
../img/1600/set2/neutral/00754e9dbc076a4f3a516f934cd4b264018ed72bcef24dd8f419f96c.JPG,126/00754e9dbc076a4f3a516f934cd4b264018ed72bcef24dd8f419f96c.JPG,81.0,81.0,542,542,138.21;215.9;120.93;279.36;111.59;345.81;113.09;412.81;125.32;475.62;148.42;534.86;185.52;587.29;227.6;633.79;279.87;656.23;332.74;655.94;386.26;626.33;434.44;592.28;478.69;554.27;514.53;503.95;540.25;455.63;559.32;404.01;571.73;354.37;189.95;217.37;230.17;200.94;273.72;209.13;314.2;225.76;349.27;256.14;425.28;272.26;463.81;258.94;504.51;259.37;540.47;271.19;558.44;302.81;381.66;300.53;372.71;342.65;364.87;385.42;357.15;428.3;291.68;441.19;314.76;454.63;338.04;467.14;362.17;465.49;384.71;462.1;230.61;266.02;259.71;255.98;291.46;265.36;312.46;294.01;282.73;292.54;249.41;285.43;421.82;321.02;457.27;303.16;489.28;309.22;509.68;331.35;485.49;338.86;453.23;333.49;223.62;491.19;268.93;496.7;303.63;501.6;322.13;511.86;349.05;510.08;376.46;517.87;406.5;528.27;370.02;556.51;337.03;566.82;309.18;563.88;284.11;555.07;256.17;534.62;235.49;497.67;298.25;519.28;319.16;525.88;345.35;527.88;393.33;531.16;343.52;537.34;316.23;537.56;294.5;529.3,0.221239,-0.142225,0.0,0.0,0.0,0.25,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0
../img/1600/set2/neutral/02ebb51e168cd111a19d3af29f5ae1c1218ff91fcc5372d59d0a5f88.jpg,695/02ebb51e168cd111a19d3af29f5ae1c1218ff91fcc5372d59d0a5f88.jpg,80.0,80.0,1233,1233,202.61;825.24;227.58;966.77;252.16;1097.08;283.92;1227.22;337.33;1352.91;408.8;1462.48;523.27;1549.14;660.85;1594.38;824.82;1597.54;978.1;1569.96;1100.89;1501.54;1194.67;1404.74;1257.05;1274.25;1289.38;1130.51;1303.71;989.94;1304.7;852.87;1309.28;721.91;253.99;591.09;302.53;494.54;403.41;442.28;517.68;434.67;629.48;464.04;779.0;449.88;891.49;399.34;1010.38;391.35;1131.3;427.91;1207.45;506.44;708.24;564.62;709.98;648.86;711.23;732.0;713.47;818.57;631.0;954.94;681.57;962.35;734.73;966.67;787.18;954.55;836.92;939.49;364.77;654.87;412.82;591.54;494.51;581.82;570.5;630.52;500.89;656.3;422.47;669.87;872.08;601.8;941.7;540.26;1022.73;537.45;1081.83;590.01;1027.26;613.3;945.22;613.88;559.07;1250.57;622.0;1158.52;693.87;1109.52;742.51;1118.07;795.62;1098.37;893.34;1135.62;972.14;1204.23;902.81;1258.89;818.9;1291.66;762.84;1300.21;709.92;1301.18;638.04;1296.95;592.16;1236.01;701.69;1178.45;749.26;1175.28;802.69;1166.97;931.86;1198.62;806.01;1205.51;752.79;1215.6;702.9;1220.65,-0.0560732,-0.125086,-0.25,-0.5,0.0,-0.25,-0.5,-0.5,-0.25,0.0,-0.75,0.0,0.0,-0.25,0.0,-0.25,-0.75,-0.25,-0.25,-0.25,-0.25,-0.25,-0.25,0.0,-0.75,0.0,0.0
../img/1600/set2/neutral/03edaa126534da0c7d4211b82463d7d252fc9ec39c2c99d8cf8b60e3.jpg,854/03edaa126534da0c7d4211b82463d7d252fc9ec39c2c99d8cf8b60e3.jpg,19.0,19.0,132,132,36.06;60.31;34.29;75.29;33.94;92.03;34.91;107.16;37.31;120.68;42.32;133.58;50.77;144.99;61.45;154.77;75.14;159.23;89.58;158.31;102.6;151.06;113.34;141.39;121.37;131.22;127.63;119.53;131.79;106.72;134.85;92.65;137.01;77.83;42.83;54.68;52.11;50.58;62.05;52.1;71.54;55.94;79.13;61.74;99.73;65.24;108.53;63.21;116.6;62.97;125.19;63.7;131.16;68.72;87.96;74.89;86.81;84.45;85.64;93.98;84.38;103.97;70.87;106.78;76.43;109.58;82.22;112.3;88.33;111.45;94.1;110.24;52.63;68.2;59.3;66.47;66.73;68.61;72.85;74.1;65.59;74.35;57.71;72.89;100.1;79.36;107.54;75.62;114.83;76.91;120.67;80.62;114.57;82.95;107.35;82.39;57.53;121.58;67.25;119.49;75.64;119.62;80.3;122.15;87.01;121.69;94.03;124.82;99.59;128.96;91.97;134.52;84.68;136.48;77.91;135.72;72.03;133.85;64.77;129.6;60.62;122.54;74.62;125.28;79.51;126.98;86.22;127.22;96.09;128.62;85.47;128.29;78.71;127.82;73.62;126.08,-0.0793651,-0.0396825,-0.25,-0.25,0.0,-0.5,-0.75,-0.5,-0.25,-0.25,-0.75,0.0,0.0,-0.5,0.0,0.0,-0.25,0.0,0.0,-0.25,-0.25,0.0,-0.5,0.0,0.0,-0.25,0.0
../img/1600/set2/neutral/065a4a8fc1941a3528e0fc64243a2e543b334ad98d8d8b34759a3d84.jpg,1054/065a4a8fc1941a3528e0fc64243a2e543b334ad98d8d8b34759a3d84.jpg,31.0,31.0,217,217,65.48;122.74;64.07;146.29;67.37;170.73;72.6;195.27;81.27;217.62;92.76;237.17;103.57;254.04;116.05;269.52;135.14;276.03;158.8;275.8;185.1;266.97;209.45;255.51;230.84;238.91;247.78;218.93;257.73;191.95;263.96;160.45;267.27;129.78;70.81;89.41;80.0;78.89;95.01;76.58;110.12;80.89;122.03;90.48;159.03;90.89;177.25;82.06;196.64;78.75;217.14;84.05;232.27;95.84;139.1;117.71;136.85;135.09;134.51;151.74;132.36;168.42;120.46;182.45;126.76;185.39;133.52;187.68;143.15;186.7;153.02;185.69;86.45;118.85;95.67;112.94;108.9;113.5;119.02;122.84;106.81;126.48;93.86;125.78;169.17;125.8;181.65;117.03;196.3;116.91;208.22;124.37;197.66;130.31;183.44;130.01;109.42;218.55;117.64;210.6;126.64;206.39;133.5;209.91;142.46;208.34;155.86;214.61;171.28;221.6;156.41;232.95;142.67;236.53;132.81;236.09;124.15;233.87;116.56;227.51;114.84;219.75;126.29;218.46;133.78;220.04;142.69;219.79;163.66;222.41;142.52;220.58;133.3;220.05;125.74;218.36,0.0,0.01294,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,-0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,-0.25,-0.25,0.0,0.0,0.0,0.0,-0.25
../img/1600/set2/neutral/0738c924a09c0893bfc8c52eadbcc13e8524dc26f42baec43c71ce05.jpg,421/0738c924a09c0893bfc8c52eadbcc13e8524dc26f42baec43c71ce05.jpg,117.0,117.0,786,786,298.85;488.81;305.8;572.11;326.04;651.88;365.23;723.59;413.34;785.66;461.23;846.54;507.37;913.34;555.65;973.06;628.86;985.63;718.34;960.15;813.94;905.48;900.59;840.12;978.65;760.52;1023.12;667.44;1029.13;561.95;1014.55;450.26;997.83;343.42;277.85;385.17;295.86;359.7;331.34;358.46;368.72;369.51;402.91;388.31;527.88;368.1;588.09;326.21;654.41;299.17;731.32;293.2;803.76;304.43;478.06;447.56;481.76;517.51;482.64;590.54;483.96;661.72;463.59;678.71;489.12;695.66;521.69;703.59;554.64;683.7;590.23;666.05;333.44;460.41;353.11;441.84;396.06;436.52;434.8;457.92;401.09;474.35;360.76;479.33;615.38;431.72;642.78;399.52;689.8;391.08;739.09;401.85;703.86;426.78;659.75;436.32;460.41;772.99;483.19;757.82;513.69;747.93;545.76;752.12;583.35;738.47;652.93;733.51;733.15;733.32;672.0;798.79;610.47;834.8;568.47;844.38;531.65;841.74;494.72;817.5;479.81;775.82;522.5;782.07;554.19;781.09;592.91;772.62;711.76;738.65;592.96;782.74;553.06;790.13;520.94;788.14,-0.41614,0.158028,-0.5,-0.25,-0.25,-0.25,-0.5,-0.5,-0.25,-0.5,-0.75,-0.25,0.0,-0.25,-0.25,-0.25,-0.5,0.0,-0.75,-0.25,0.0,-0.5,-0.5,0.0,-0.25,-0.5,-0.25
../img/1600/set2/neutral/076aa83aef2236c27c95751476ddbbdc4501039a020be314a20cf1f2.jpg,745/076aa83aef2236c27c95751476ddbbdc4501039a020be314a20cf1f2.jpg,43.0,43.0,287,287,107.47;154.39;98.08;180.7;96.09;211.48;102.2;242.19;109.4;274.64;116.2;308.36;124.74;338.56;135.95;365.69;157.98;379.52;192.03;383.01;231.54;375.79;270.49;361.3;305.51;341.73;333.04;313.02;350.11;276.35;359.25;236.04;361.09;196.72;109.71;109.41;120.49;105.4;133.25;110.53;146.94;120.29;158.94;131.34;205.35;136.78;230.57;129.7;254.97;130.65;279.5;138.08;300.64;150.05;175.52;161.09;167.54;184.25;159.15;206.94;150.28;230.0;141.77;242.79;147.61;251.78;156.16;258.01;168.95;256.01;182.27;254.95;122.79;147.25;131.49;139.89;146.65;143.37;159.04;157.18;143.98;158.7;128.96;156.41;218.59;171.46;234.51;161.52;253.08;165.22;267.82;177.22;251.58;183.14;233.72;180.71;127.81;282.75;134.37;277.82;148.25;277.11;158.42;282.6;173.29;281.97;197.4;291.84;223.43;304.14;196.86;315.12;172.12;319.83;155.99;317.99;142.5;312.6;131.99;297.86;133.65;284.29;146.74;289.38;157.79;292.76;172.23;295.59;215.6;303.65;172.5;300.49;157.95;297.79;146.54;293.81,-0.14518,-0.343593,-0.25,0.0,-0.25,-0.25,0.5,-0.5,0.5,0.0,-0.75,0.0,0.0,-0.25,-0.25,-0.25,-0.5,0.0,-0.25,-0.25,0.0,0.0,0.0,-0.5,-0.25,0.0,0.0
../img/1600/set2/neutral/07945acef45d84d32cdd95707b3bd75fbd446e99ec97a2ba6f16bcfb.jpg,1016/07945acef45d84d32cdd95707b3bd75fbd446e99ec97a2ba6f16bcfb.jpg,22.0,22.0,148,148,43.07;96.24;44.16;111.28;46.28;125.91;48.31;140.48;52.56;153.51;59.71;163.94;69.76;171.32;82.93;175.99;97.53;178.2;112.65;176.21;127.06;170.97;138.77;162.14;146.03;150.22;149.61;135.66;152.22;121.01;155.03;106.85;156.97;92.38;50.05;70.6;56.55;62.06;66.94;58.09;78.18;59.07;87.11;63.49;106.29;63.25;117.71;59.21;129.03;59.24;139.07;63.91;145.68;71.91;96.54;76.96;96.35;85.06;95.84;92.92;95.32;100.97;87.41;113.81;92.02;115.12;96.06;115.93;100.65;114.83;104.76;113.79;61.18;83.37;67.74;78.28;76.28;78.69;82.68;84.72;75.68;85.49;67.41;85.53;112.83;84.03;119.98;78.58;128.12;78.86;134.28;83.89;128.35;85.47;120.55;85.35;76.83;140.13;84.36;131.35;91.28;127.34;96.2;128.69;101.55;127.37;109.14;131.96;116.49;140.45;109.44;143.84;102.13;144.6;96.11;144.85;90.57;144.56;84.3;143.5;81.16;139.44;91.37;134.39;96.35;134.43;102.02;134.43;112.33;139.35;101.58;137.73;95.98;137.9;90.79;137.4,-0.0873016,0.031746,-0.5,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0
../img/1600/set2/neutral/0cd4e83bd478ee1040416e318aebcbf28c856616a01b139589d07877.jpg,607/0cd4e83bd478ee1040416e318aebcbf28c856616a01b139589d07877.jpg,21.0,21.0,144,144,33.8;79.66;34.64;96.08;38.38;112.2;43.55;127.43;50.9;141.64;59.33;153.32;69.38;163.56;81.34;171.1;94.89;173.61;109.67;171.08;122.68;164.14;133.79;154.27;144.5;142.62;151.31;127.9;154.4;110.02;157.17;92.42;157.35;74.88;39.11;59.45;47.0;53.54;57.74;53.97;67.75;57.47;76.68;62.71;103.81;60.79;113.63;53.61;124.4;50.17;135.71;49.56;144.14;55.53;90.84;75.84;90.71;87.47;90.56;99.03;90.43;110.74;80.39;118.23;86.33;120.49;92.04;122.28;98.47;119.45;104.26;116.79;50.54;78.36;57.06;72.02;66.58;72.0;74.91;79.07;66.63;82.09;57.12;82.51;108.44;77.16;115.26;69.16;125.32;68.05;133.05;72.71;127.5;77.78;117.72;79.04;72.87;141.37;81.35;136.45;88.07;133.98;93.08;135.26;98.01;133.42;106.83;135.43;115.83;138.71;107.49;144.6;99.7;148.1;94.14;149.33;89.05;149.02;82.28;146.82;77.84;142.02;88.58;141.79;93.5;141.68;98.8;141.08;110.67;139.88;98.78;138.03;93.45;138.95;88.66;138.58,0.0238095,0.00793651,-0.25,-0.25,0.0,-0.5,-0.25,-0.5,-0.25,0.0,0.25,-0.25,0.25,-0.75,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,-0.5,-0.25,-0.25,0.0,0.0
../img/1600/set2/neutral/0f45ecb0eccdca0ff0d917c6454a1dbb3b02f8afa1815435f18aff9b.jpg,1280/0f45ecb0eccdca0ff0d917c6454a1dbb3b02f8afa1815435f18aff9b.jpg,75.0,75.0,757,757,115.53;353.96;122.66;460.11;139.44;563.15;163.2;659.52;188.57;751.14;237.37;836.17;299.15;907.65;382.95;955.93;474.07;966.35;559.15;952.82;640.68;908.56;714.77;845.63;771.77;769.23;808.35;675.74;833.13;573.02;853.34;471.47;862.48;365.09;142.46;276.9;191.82;239.45;260.96;235.81;328.64;252.32;389.03;284.8;535.32;277.55;602.64;243.59;674.03;234.09;742.91;237.62;794.94;278.14;461.8;362.37;458.51;441.03;454.01;519.37;450.2;594.38;385.22;624.93;417.71;639.17;454.06;651.17;494.39;638.62;528.76;629.08;221.09;374.32;264.19;344.28;318.31;346.73;364.84;383.72;316.58;400.37;259.38;399.49;564.6;383.23;612.89;346.81;669.94;349.22;713.06;376.63;674.26;400.11;615.36;399.83;323.94;746.62;373.35;728.25;421.7;719.53;457.67;728.25;497.71;721.47;549.08;733.51;607.69;749.82;553.3;801.13;498.35;818.87;456.91;817.43;419.66;814.04;371.04;796.7;346.19;750.32;421.32;749.79;457.84;753.4;499.2;749.52;581.18;752.63;497.76;767.47;457.64;768.13;420.97;762.21,-0.443787,0.197239,0.0,0.0,-0.25,-0.25,0.0,0.0,0.0,0.0,-0.25,-0.25,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,-0.25,0.0,0.0,0.0,0.0
../img/1600/set2/neutral/1048ded75b4f7d5af4a8581c3939001cefbc934ff32134d00df2df33.jpeg,385/1048ded75b4f7d5af4a8581c3939001cefbc934ff32134d00df2df33.jpeg,109.0,109.0,729,729,153.03;414.56;155.51;499.41;171.13;588.74;192.54;674.23;230.13;752.23;281.78;819.86;347.72;868.98;427.08;902.12;504.11;904.47;572.34;883.23;627.97;840.37;680.63;786.91;723.69;722.65;748.48;645.27;759.51;560.45;772.11;472.86;773.48;386.93;193.97;372.98;236.68;326.4;299.4;308.79;364.91;316.89;425.76;339.36;508.58;330.85;566.47;305.48;631.31;290.98;692.31;300.6;728.7;346.02;473.99;386.08;477.16;440.44;481.6;496.12;485.85;554.72;413.01;596.82;447.18;606.88;480.7;613.36;511.61;603.58;540.04;592.86;267.21;396.2;301.65;371.82;344.75;373.62;380.58;403.26;343.69;407.57;301.23;408.36;546.08;395.21;581.11;358.91;621.45;359.08;653.4;378.84;626.51;396.06;586.64;398.88;352.19;709.04;397.77;688.84;443.28;675.05;473.05;682.53;503.54;671.94;540.14;682.51;590.49;694.65;542.4;729.87;507.44;744.93;475.38;750.44;442.93;750.2;400.39;741.42;367.39;708.94;444.37;705.61;474.32;705.57;506.32;698.55;571.6;697.6;504.19;703.19;473.1;712.5;442.57;710.89,-0.154859,-0.159698,0.0,0.0,0.0,0.25,0.25,-0.25,-0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.5,-0.25,0.0,-0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0
../img/1600/set2/neutral/136951ef8029574d255bafb97afb6ed037d8170afb456d1e48bdfc71.jpg,709/136951ef8029574d255bafb97afb6ed037d8170afb456d1e48bdfc71.jpg,56.0,56.0,378,378,85.89;227.22;89.74;263.74;95.44;303.0;104.06;339.79;117.7;375.11;140.37;405.71;178.46;432.16;223.78;453.34;266.18;454.0;306.18;446.51;339.91;421.25;368.4;395.71;386.27;366.73;396.73;328.86;400.55;293.82;402.7;254.33;400.73;217.44;121.13;195.64;143.49;175.47;171.76;166.21;201.25;168.35;229.89;179.41;271.03;175.54;298.67;163.69;327.01;160.54;353.26;165.41;371.48;182.03;253.46;202.98;255.22;229.84;257.49;256.83;260.05;284.78;230.1;308.04;243.52;312.41;258.57;315.61;272.05;310.19;283.73;304.4;155.82;216.19;171.55;203.99;191.26;203.63;210.17;214.79;191.76;219.57;172.65;221.25;290.97;211.99;306.88;198.17;324.75;196.25;341.96;206.56;327.93;212.65;310.5;214.28;201.49;363.37;224.98;350.76;245.76;343.46;257.88;346.16;272.14;341.8;292.14;347.37;312.28;354.95;294.97;364.65;276.86;368.85;262.1;370.73;247.77;370.54;227.45;369.21;210.01;361.87;246.04;356.6;258.75;357.09;272.94;354.57;303.56;355.73;274.19;351.45;260.36;353.64;247.38;352.86,-0.0714286,-0.0793651,-0.25,0.0,0.0,0.0,0.0,-0.25,0.25,0.0,0.0,-0.25,0.0,0.25,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0
../img/1600/set2/neutral/159c22cdcb67d7f213e4b4bdfc6c90c80ed1d5cb35cae654f2a38446.jpg,906/159c22cdcb67d7f213e4b4bdfc6c90c80ed1d5cb35cae654f2a38446.jpg,106.0,106.0,707,707,135.17;321.11;134.0;416.77;140.36;511.42;155.94;601.95;184.32;682.92;229.52;760.05;288.78;828.54;360.81;880.63;443.32;895.81;524.34;882.21;595.96;826.48;663.19;764.08;716.15;691.51;747.53;617.81;771.06;540.99;790.17;452.26;798.02;368.29;193.24;297.6;237.51;266.54;300.88;271.35;362.1;292.58;419.73;317.66;524.1;328.48;582.78;308.99;641.88;297.51;702.01;295.52;750.06;324.76;476.01;378.06;471.96;438.69;468.69;501.85;464.53;565.12;392.14;584.07;423.27;602.29;454.9;619.14;491.25;604.56;523.96;591.5;257.89;353.73;295.68;337.08;344.5;342.21;383.05;375.95;336.58;383.03;289.2;379.76;560.85;387.46;599.42;357.96;646.59;358.93;679.79;381.89;649.2;402.66;604.1;401.76;322.04;686.94;374.58;678.07;421.65;667.39;448.04;680.52;482.43;671.3;527.39;684.74;572.78;702.95;530.99;746.56;482.82;769.54;446.71;770.02;413.01;764.2;368.08;738.24;343.24;692.71;419.14;691.44;447.77;698.47;481.66;697.46;554.61;705.54;481.91;720.87;447.44;723.26;417.7;716.32,-0.00793651,-0.0555556,0.0,0.0,0.0,-0.5,-0.25,0.0,-0.25,-0.25,-0.5,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,-0.25,-0.75,0.0,-0.25,-0.25,0.0,-0.25,0.0
../img/1600/set2/neutral/197b8dd3deaca6270853f90fb5f49584767994061b1b52b67a3d1b77.jpg,382/197b8dd3deaca6270853f90fb5f49584767994061b1b52b67a3d1b77.jpg,113.0,113.0,756,756,124.56;369.81;124.75;464.81;135.47;559.03;156.51;652.45;198.23;729.26;264.23;797.62;343.62;853.08;421.18;899.84;501.16;909.97;564.91;893.78;608.79;841.82;651.49;782.19;691.73;707.81;721.43;628.72;744.37;551.1;755.94;468.03;758.29;394.34;225.86;334.33;285.42;308.04;352.21;304.8;414.93;318.22;473.31;343.16;580.3;349.55;626.21;330.5;673.09;321.37;718.8;326.47;747.65;355.18;531.08;399.49;537.04;457.96;544.84;517.29;553.57;577.9;455.9;601.69;494.72;615.78;530.65;631.33;564.88;620.16;591.7;607.26;296.69;391.11;340.01;373.4;386.97;377.84;422.77;407.64;383.25;414.6;335.62;412.63;581.02;415.87;624.13;389.57;666.8;390.34;694.68;410.16;667.27;425.63;624.29;424.52;356.37;685.66;425.84;675.7;483.94;673.94;517.5;682.76;553.39;675.42;592.17;678.73;625.57;691.82;590.72;738.36;554.05;761.41;516.15;767.05;480.14;763.53;421.95;744.77;377.58;688.76;482.13;696.47;515.84;699.96;551.11;694.37;605.96;696.3;551.78;721.57;515.1;727.71;481.1;723.47,0.368732,-0.121155,0.25,0.25,0.0,0.25,0.25,0.0,0.5,0.25,0.5,0.5,0.5,0.25,0.0,0.0,0.25,0.0,0.5,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.0
