filePath,participant0,participant1,participant2,participant3,participant4,participant5,participant6,participant7,participant8,participant9,participant10,participant11,participant12,participant13,participant14,participant15,participant16,participant17,participant18,participant19,participant20,participant21,participant22,participant23,participant24
1057/e6fc9f54061940b1f073914c83355b7c6c6efa6631f832b23a44f4a1.jpg,0.0,-0.25,0.0,0.0,0.0,0.0,-0.25,-0.25,0.0,-0.5,0.0,0.0,-0.25,-0.25,-0.25,0.0,0.0,-0.5,-0.25,-0.25,-0.25,0.0,0.25,-0.25,-0.5
372/ece046b573dda65d9d8080661fd06f10177cc62255f81260df196483.jpg,0.0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5,-0.25,0.0,-0.5,-0.5,-0.25,-0.25,0.0,-0.25,0.0,0.0,0.0,-0.25,-0.25,-0.5,0.0,-0.25,-0.25,-0.25
249/edde20480efb50e205f5022d2ce28a0b9becf754742c3f7abc269fbd.jpg,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0,-0.25,0.0,0.0,-0.25,0.0,-0.25,-0.5,-0.25,-0.25,0.0,0.0,-0.5,-0.75
374/f0ebbb412f5c11132fe786a678108767f6d2c9598710ad774c5a1450.jpg,-0.25,-0.25,0.0,0.0,-0.25,-0.25,-0.25,-0.25,-0.25,-0.5,-0.5,-0.25,-0.5,0.0,-0.25,-0.25,-0.5,-0.25,-0.5,-0.5,-0.5,-0.25,-0.5,-0.5,-0.75
718/f27cd3ad802258e898f48c52cd70ccf1c05501d6ffa350cc93dba060.jpg,0.0,0.0,-0.25,0.0,0.25,0.0,-0.25,0.0,0.0,-0.5,-0.25,0.0,-0.25,0.0,-0.25,0.0,-0.25,-0.25,0.0,-0.25,-0.25,0.25,-0.25,-0.25,-0.25
212/f477d5cfdfe23ece309776054cfc2530932a79e6ea267e31227a0187.jpg,-0.25,-0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,-0.25,-0.25,-0.25,0.0,-0.25,0.25,0.0,0.0,-0.25,-0.25,-0.5,0.0,-0.75,-0.25,-0.25
654/f49308ffa5f9556a5eef69ffe7353e939facabd4f1ec1adf4781e0b6.jpg,-0.25,0.0,0.0,-0.5,0.0,0.0,-0.5,-0.25,0.0,-0.5,-0.75,-0.25,-0.5,0.0,-0.5,0.0,-0.5,-0.25,-0.25,-0.5,-0.5,0.0,-0.25,-0.25,-0.75
1001/f75899c1ff4e88f27eddb3cca4f67f362ea5d75367413991262de427.jpg,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,-0.5,-0.25,-0.25,0.0,-0.25,-0.25,-0.25,0.0,-0.5,0.0,-0.25,0.5,0.0,-0.5,-0.25
411/f881657ccc5033127a91fbc03ab30d380b05615ddc7119046f175911.jpg,-0.25,0.0,0.0,-0.25,0.25,0.0,-0.25,-0.25,-0.5,-0.5,-0.5,0.25,-0.25,0.25,0.25,0.25,0.25,0.0,-0.5,0.5,0.25,0.5,0.0,-0.25,-0.5
428/f93def49c899efe153815369e14c08b22e1aed65830036b0cc6ff5d8.jpg,-0.25,-0.25,0.0,0.0,0.0,-0.25,-0.5,-0.25,0.0,0.25,-0.25,0.0,-0.5,0.0,-0.25,0.5,-0.5,0.0,-0.5,-0.5,-0.25,0.25,0.5,0.25,-0.75
888/f96cd6e70edada20c2f0fb1423512053be1fa5196434066efed25476.jpg,0.25,-0.5,0.25,0.25,0.5,0.0,0.25,0.0,0.0,0.5,-0.75,0.25,0.25,0.0,-0.25,-0.25,0.25,0.5,0.0,0.25,-0.5,-0.25,-0.25,-0.5,0.25
626/f9f729dd7e5801e47482bb2944a8d7efad9be63a879e21617d09a797.jpg,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,-0.75,0.0,0.0,0.0,0.0,0.5,0.0,-0.25
1005/fcccc135dc81b5f1c22462d533610b0aaed1d870a8fac46cdf19fb87.jpg,0.0,0.25,0.0,0.25,0.25,0.25,0.25,0.25,-0.75,-0.25,-0.25,-0.5,-0.25,0.25,0.25,0.25,0.5,-0.25,-0.25,0.0,0.25,0.75,0.5,0.25,-0.25
1287/fdf215f14851d80abfbe81a5b475d82f46f590d4eef4504266ce3666.jpg,0.25,0.0,0.0,0.0,-0.5,0.0,0.0,-0.25,0.0,-0.25,-0.5,0.0,-0.25,-0.25,-0.25,0.0,-0.25,-0.25,-0.25,-0.25,-0.25,0.0,-0.25,-0.25,-0.25
851/006f3fe39cb52f3642b49d740acbe8d97a7d406bd9ef57dc6aac3cc3.jpg,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.5,0.25,0.0,-0.25,-0.25,0.25,0.5,0.5,0.25
506/03d9b90e906b4696349e81e69e410d67af27f35617c75539bd92cb81.jpg,0.0,0.0,0.0,-0.25,0.25,0.0,0.0,0.0,0.0,-0.75,-0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.25,0.5,0.0
1066/04ea22a96668c6aef8f32c219d7b6c67d06b29d9ab862285d6e4c27d.jpg,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.0,0.75,0.25,0.5,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.25
33/0645ecd340e14606062d2d727af5dbb04f733c37bf3f9fb745f96c35.jpg,0.25,0.25,-0.25,0.25,0.5,0.0,0.25,0.25,0.25,0.5,-0.25,0.25,0.25,0.0,0.75,0.25,-0.25,0.25,-0.5,0.25,0.25,0.25,0.25,-0.25,0.25
929/06f9021774ed207a6339d5121479738eb227df3d58c3264917cf37ee.jpg,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.75,0.25,-0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.25
998/071db03c677075b89f7c2c574e0c0709c9e5a8227d0f2ffdd8220ae4.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,-0.5,0.25,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.25,-0.25
801/074240da326df7cb51120f40f75554ffbb5392d0d5a058131aa21397.jpg,0.0,0.5,0.25,0.5,0.25,0.25,0.5,0.25,0.25,0.5,0.0,0.5,0.0,0.25,0.5,0.75,-0.75,0.0,0.5,0.5,0.5,0.25,0.5,0.25,0.25
1038/0ab7bb16d3a30eeb108044c02da525ca81f722781d17497a6a7d38b3.jpg,0.0,-0.25,0.0,-0.25,0.25,-0.25,-0.25,-0.25,0.0,-0.25,-0.5,0.25,-0.5,0.0,-0.25,0.25,-0.25,0.0,-0.25,-0.5,0.25,0.5,0.25,-0.5,-0.25
919/0dec48ff4f9fc4c1d8bb4033b7520d827f07acff118f0db2c47d0e12.jpg,-0.25,0.0,0.0,-0.25,0.25,0.25,-0.25,-0.25,0.0,0.25,0.0,0.0,-0.5,0.0,0.0,0.25,-0.25,0.75,0.25,-0.25,0.25,0.75,0.25,-0.25,-0.25
920/12ec9876155bb703caf23156b3147c150d95a04eeb79ab726e5b9345.jpg,0.25,0.25,0.0,0.0,0.25,0.25,0.0,0.25,0.25,0.0,-0.25,0.25,-0.25,0.5,0.5,0.25,0.5,0.5,-0.25,0.25,0.5,0.25,0.5,-0.25,0.25
1259/15cc13ab19b06ee4f110728a51794efec422744b37eeca36fb263a40.jpg,0.5,0.25,0.75,0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0,1.0,0.25,0.5,0.5,0.25,0.5,0.5,0.5,0.25,0.25,0.25,0.75,0.5,0.25
489/166fdc4131b91ab22d1b5b2971336d214f63e427267445d2b8dee44b.jpg,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.25,0.0,-0.25,0.25,0.25,0.0,0.25,0.25,0.25,1.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25
355/1d146ea76f5bc007c1f5a1ab715b73a05c0835e909af7e553b3d0297.jpg,-0.25,-0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,0.25,0.25,0.0,0.0,-0.25,-0.25,0.25,-0.25,-0.5,-0.25,0.0,0.0,0.25,-0.5
91/1dd4745614b74d035eda6a0e9147bb73fbcf290e4496b96b2eaaf958.jpg,0.0,0.25,0.0,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.5,0.0,1.0,0.25,0.75,-0.5,0.5,0.5,0.25,0.5
414/1e5ef0c693e831da21db34b61f2e5697d326709ff9ca680dec8ffd25.jpg,0.0,0.25,0.0,0.25,0.0,0.25,0.75,0.25,0.25,0.0,-0.25,0.5,0.25,0.0,0.0,0.25,0.0,0.5,-0.5,0.25,0.25,0.25,-0.25,0.5,0.0
759/1f5c74461006cae3023b8469d8a747e977164ae2e1b34d07005770a8.jpg,0.25,0.25,0.0,0.25,0.25,0.0,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.25,0.25,-0.25,0.75,0.25,0.0,0.5,0.5,0.25,0.75,0.25
1019/2185ba8067b2f00e15becbe618f789e765b0cb4744d42e1fc0b0e90b.jpg,-0.25,0.0,0.0,-0.5,0.0,0.0,-0.75,-0.25,0.0,0.25,-0.5,0.5,-0.5,0.0,-0.25,-0.25,-0.25,-0.75,-0.25,-0.25,-0.5,0.0,-0.25,-0.25,-0.5
431/240dcab3adc4e9623f572b1de8b0a9a7afbeb3a479fc67e0bcbe007a.jpg,-0.25,-0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,-0.25,0.0,-0.5,0.0,0.0,0.25,0.25,0.0,-0.25,0.0,0.25,0.0,0.0,-0.5,-0.25
861/24523fdf18742dbc14baa7814b31ef3ee48c036ac7fd51028b8c2c00.jpg,0.25,0.25,-0.25,0.0,0.5,0.0,0.25,0.0,0.0,-0.25,-0.25,0.25,0.25,0.0,0.25,0.25,-0.5,0.25,0.25,0.0,0.0,0.25,0.5,0.0,-0.25
1060/24d7b6e522d80705ce42d5ed9def71019f71cd74c02b92d7fb7d8abd.jpg,0.25,0.5,0.25,-0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.5,0.5,-0.25,0.5,0.25,0.5,0.75,0.25,0.5,0.5,0.25
380/254933310e345bf9f54a24315b137f3ebe430bda0077f88b55573903.png,-0.5,-0.25,-0.25,-0.25,-0.5,0.0,-0.5,0.0,0.0,-0.5,-0.5,-0.25,-0.5,0.0,-0.5,0.25,-0.75,-0.25,0.0,-0.5,-0.25,-0.25,-0.75,-0.5,-0.5
276/287723602ea8cce5b37fa1350224dd6f8b01ca5e6b0e094913410b0e.jpg,0.5,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.5,0.75,0.25,0.25,0.5,0.25,0.5,1.0,0.5,0.5,0.5,0.75,0.75,0.25,0.5
333/2e0ce27041729a5c8270edac130ad7ed2915b6d3c64fd76c36e9ed89.jpg,0.25,0.5,0.0,0.25,0.25,0.25,0.25,0.5,0.25,0.75,0.5,0.25,0.5,0.25,0.5,0.5,0.5,0.75,-0.25,0.25,0.5,0.75,0.5,-0.25,0.25
503/2e2cbc4eb7e772fee0a53bd9f7fc1d172f869328fbf73b8c00795aea.jpg,0.25,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.0,-0.25,0.5,0.25,0.5,0.0,0.25,0.0,1.0,0.5,0.25,0.25,0.5,0.25,0.5,0.25
417/333c45d760180d2b513f15e64f4c9e47e7e9441d2b56562e41585cda.jpg,-0.25,-0.25,0.25,0.0,0.0,0.0,-0.25,0.0,0.0,-0.25,-0.25,0.5,-0.25,0.0,-0.5,0.0,-0.5,-0.25,-0.25,-0.25,-0.25,0.0,-0.75,0.25,-0.5
1063/344e96d16fd6df91c248b2088fe0a95fdaee509c49c0e8d499ef70af.jpg,-0.25,0.0,0.0,0.0,-0.5,-0.25,-0.25,0.0,-0.5,-0.25,-0.25,0.25,-0.25,-0.25,-0.5,-0.25,-0.5,0.0,-0.25,-0.75,-0.5,0.0,-0.25,-0.25,-0.5
657/3827b20b434a85c72ff3b79d9c0b239a816103669273801b59de8b81.jpg,0.5,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.5,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5
689/396b1f90fd546ffbd7267f28bfec131883b313f696ba68b45eee3ab2.jpg,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,-0.25,-0.25,0.5,0.25,0.5,0.25,0.25,0.0,0.5,0.25,0.0,0.5,0.5,0.25,0.5,0.25
975/3ad7da359f6c0c8ab0f38cbbc92cc5d07d9088a77554651547bc9086.jpg,0.0,-0.25,-0.25,0.0,0.0,0.0,0.0,-0.5,0.0,-0.25,-0.5,0.25,-0.25,0.0,-0.5,0.0,-0.5,0.0,-0.25,0.0,-0.25,-0.25,0.25,-0.5,-0.25
1004/3aec3ea9622e489ebb0ac83492c0b767f7ca808f607b52a14cf81b70.jpg,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.5,-0.25,-0.25,0.25,0.5,0.0,0.5,0.25
644/42ad8a76b7722138bb291b273f4f7e716a0b613a13056f1ffa0049d5.jpg,-0.25,0.0,0.0,0.0,0.25,0.0,-0.25,-0.25,0.0,-0.75,-0.25,0.25,-0.5,0.0,-0.5,0.0,-0.5,0.25,-0.5,-0.25,-0.25,0.0,-0.25,-0.25,-0.25
609/4534779e0335411dcfe7c42cc419a824f821f35552c80404eb0fa81d.jpg,0.75,0.5,0.25,0.25,0.5,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.5,0.5,0.5,0.5,0.25,0.75,0.25,0.25,0.5,0.5,0.5,0.25,0.25
1028/45382aa9e99b291842229c883957c5cd5a29a44da6b94f74016d6e73.JPG,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.5,0.25,0.75,0.5,0.5,0.25,0.5,0.25,0.5,0.25,0.25,0.5,0.5,0.25,0.5,0.25
485/47516900f7d8cd4781cfafb55a671515339cb4754dc468489ebab43d.JPG,0.75,0.5,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.75,0.0,0.5,1.0,0.5,0.25,0.5,0.5,0.5,0.25,0.5
699/477de848b9ee56419817ef036d486af11a999bc72096131301841796.jpg,0.25,0.5,0.5,0.25,0.25,0.25,0.25,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.75,0.75,0.5,0.5,0.5,0.25,0.5,0.5,0.5,0.75,0.25
711/4793f44e6c84b44bafd38a9fd1db4f86cec9ddb25d274c5f0668c98f.jpg,-0.25,0.0,-0.25,0.25,0.0,0.0,0.25,-0.25,0.0,0.0,-0.25,0.25,-0.25,0.0,0.0,0.25,-0.25,0.5,0.25,0.25,0.5,0.5,-0.5,-0.25,-0.25
308/48679535956b2a719766ae69f4cafcc93bdcdeefe728182bb1ee9f1a.jpg,0.0,0.5,0.5,0.25,0.25,0.5,0.0,0.25,0.25,-0.5,0.25,0.25,0.25,0.5,0.75,0.25,0.25,1.0,0.25,0.5,0.5,0.25,1.0,0.25,0.25
345/4aa7fc544d03c96b616d20e979fc4e73b9c4b78257a64ca6d6d1339b.jpg,0.25,0.25,0.25,0.25,0.25,0.25,-0.25,0.25,0.25,-0.5,0.25,0.25,0.25,0.0,0.0,0.25,0.0,-0.25,0.5,0.25,0.5,0.25,0.5,0.25,0.25
590/4c7f81588c798fe3ee852c5041e90b60969d4aac01b9c31897728304.jpg,0.0,0.25,0.0,0.0,0.5,0.0,0.25,0.25,0.25,0.25,-0.25,0.25,0.5,0.25,0.25,0.5,0.5,0.0,0.0,0.25,0.25,0.25,0.5,0.75,0.25
698/51beab12c370ab62445d608de52d4de1bbcc26ba6b833721b30becfe.jpg,-0.25,0.25,0.0,0.0,-0.5,0.0,-0.25,0.0,0.25,-0.25,-0.25,0.25,0.25,0.25,-0.25,0.0,-0.5,1.0,-0.5,0.5,-0.5,0.5,0.0,-0.5,-0.25
308/574479f3a3c60d5ca04f2448896c7a78207c9e409b8a99b94d8a8d0d.jpg,-0.25,-0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,-0.75,-0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.0,0.5,0.75,0.25,0.5,0.0
1042/5ae57903737929dabe67478b288831e4b80b9a677a4fe02dd03c6944.jpg,-0.25,-0.5,0.0,-0.25,0.0,-0.25,-0.5,-0.25,-0.5,-0.5,-0.75,0.0,-0.5,0.25,-0.5,-0.25,-0.5,-0.25,-0.5,-0.25,-0.5,-0.25,-0.25,-0.75,-0.75
505/5b9ebaed8d9738f3f6065c6bac4ab1b65e1402a3faf68cc3cd783a3e.jpg,0.0,0.25,0.0,0.0,0.25,0.0,0.25,0.25,0.25,0.0,-0.25,0.25,0.25,0.25,0.25,0.25,-0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25
874/5d8310c91658b7b240946d428343f539d600d010fbc919fab8d68998.jpg,-0.5,-0.5,0.0,0.25,0.25,0.0,-0.25,-0.5,-0.5,-0.75,-0.75,-0.5,-0.5,-0.25,-1.0,0.5,-0.25,0.25,-0.75,-0.5,-0.25,0.25,-0.5,-0.5,-0.75
1305/621286f74799e739d24439407d770a60918766c8d7dbc51ead96a653.jpg,0.0,0.0,0.0,-0.25,0.0,-0.25,0.0,-0.25,0.0,0.25,-0.5,0.25,0.25,0.25,0.25,0.0,0.0,1.0,-0.25,-0.25,-0.5,0.25,0.5,0.0,-0.5
595/64bb9a36559eeb49629c56943838f4a3e182b8edb8d7c20672cc786a.jpg,-0.25,0.25,0.0,0.0,0.5,0.25,-0.25,0.25,0.0,0.25,-0.25,0.0,0.25,0.25,0.25,0.25,-0.5,0.5,0.25,0.25,0.25,0.25,0.25,-0.25,0.25
696/6566aed2b97c913f425eb25824c704b4bd51ef3dcc102251959537af.JPG,-0.25,0.5,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.5,0.25,0.25,0.25,0.25,0.5,0.0,0.25,0.25,0.5,0.0,0.25,0.5,0.25
913/656ae30e29219c2f1d61a754e0847c2335380be9f3e305633a5839de.jpg,0.25,-0.25,0.0,0.25,0.25,0.0,0.25,0.25,0.25,-0.25,0.25,0.25,0.25,0.25,0.5,0.25,-0.25,0.25,-0.25,0.25,0.25,0.5,0.25,0.5,0.25
1058/6878fca397472957046f2c2b7385dde6b704269678f7b38433bcc97e.jpg,-0.25,0.0,0.25,-0.25,0.25,0.25,0.25,0.0,0.25,-0.25,-0.25,0.0,0.25,0.0,0.0,0.0,-0.25,0.0,0.25,0.0,0.5,0.25,0.0,0.25,0.25
822/6a4b15860143eb5839b23d46a76e2232a27293a257be448be0bcba05.jpg,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,-0.5,-0.25,0.25,0.25,0.25,0.0,0.25,-0.25,1.0,0.0,0.0,0.25,0.0,0.25,0.0,-0.25
487/75b2f92d9ccd529deebac1a37c1526a7b74d7d759f83e848526b2db6.jpg,-0.25,-0.75,0.0,0.0,-0.25,0.0,-0.5,0.0,0.0,-0.25,-0.75,-0.25,-0.5,0.0,0.0,-0.25,-0.75,-0.25,-0.5,0.0,-0.5,0.0,0.0,-0.5,-0.5
231/76fb9fb0373bfdf458755fd78fd5dd9484bf1418383a8b1baf4bca9f.JPG,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,-0.25,0.0,0.25,0.0,0.25,0.25,-0.75,0.25,-0.25,-0.5,0.5,0.25,0.25,-0.25,0.25
376/7df48d97d2f93d6869be43c43b8cb8e4c0d070ae39d5481288b58a4f.jpg,-0.25,-0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.0,-0.25,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.25,-0.25,0.5,0.5,0.25,0.25
972/80814addb07dbad7dfd979cc106862390f9b0c7d966a63d3c7c7403e.jpg,0.25,0.0,0.25,0.0,0.25,0.25,0.25,0.5,0.5,0.25,0.25,0.5,0.25,0.25,0.25,0.5,0.0,0.25,0.5,0.25,0.5,0.25,0.5,0.25,-0.25
834/8356f99aaeac69d2c924117d881b23a681989d3b6b14ef5fd2e4471c.JPG,-0.5,-0.25,-0.25,-0.5,-0.25,-0.25,-0.75,-0.5,-0.5,-0.5,-0.5,-0.25,-0.5,-0.25,-0.25,-0.25,-0.5,-1.0,-0.75,-0.75,-0.5,-0.5,-0.75,-0.25,-0.75
863/83e99def4cc2a4201e26b5152b7a5d4baacf481d571c61bed1b1cb04.jpg,0.25,0.5,0.0,0.25,0.25,0.5,0.25,0.25,0.25,0.5,0.25,0.25,0.25,0.0,0.5,0.25,0.25,0.5,0.25,0.25,0.25,0.5,0.5,0.5,0.25
1063/8491049140b895244b8afbd515d19de30702a706dc5097ae5595f98d.jpg,0.25,0.5,0.0,0.25,0.25,0.25,0.5,0.25,0.5,0.5,0.25,0.5,0.25,0.5,0.5,0.5,0.25,1.0,0.5,0.5,0.5,0.5,0.25,0.5,0.25
707/84afee8a90b6ef1e189b90b4d357f8689d731994aef9889a6c83d4ac.jpg,0.5,0.5,-0.5,0.5,0.5,0.5,0.25,0.25,0.5,-0.5,0.5,0.5,0.5,0.25,0.5,0.25,0.5,0.5,0.5,0.25,0.25,0.5,0.5,-0.25,-0.25
304/84f69bd8e561aed8ef6268af89a62261c72f9e0d0d90e8bbd2bd6c6d.jpg,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.5,0.5,0.5,0.25,0.25,0.5,0.5,0.5,1.0,0.75,-0.25,0.25,0.75,1.0,0.5,0.25
864/873085391dc9f3f06cbf298b846b264d89d7817074ed28a33571ea7c.jpg,0.25,0.25,0.0,0.25,0.5,0.0,0.25,0.0,0.25,0.25,-0.25,-0.25,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.75,0.25,0.5,0.5,0.0
421/8942773d0a91bf5125d699b1181eccf7393149f55453bcc20405244e.jpg,0.0,0.0,0.0,0.0,0.25,0.25,-0.25,-0.25,-0.5,-0.25,-0.25,-0.25,0.25,-0.25,-0.25,-0.25,-0.5,-0.5,-0.75,-0.25,-0.25,0.25,0.25,-0.25,-0.5
625/895f3e2d6f1f0368f3e4f2f401867a776c8c6ce81bf4d821a333c11f.jpg,0.25,0.5,0.0,0.25,0.25,0.25,0.5,0.5,0.75,0.5,-0.25,0.5,0.5,0.25,0.5,0.5,0.5,1.0,-0.5,-0.25,0.5,0.75,0.25,0.25,0.25
301/8a90b3366861f54b3a9ee4c47c6d652280020e94a1b3be22f002fa91.jpg,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1.0,-0.5,0.0,0.5,0.5,0.5,1.0,0.75,0.5,0.5,-0.5,0.5,0.25,0.5,0.25,-0.5,0.25
981/8e8c3043c860cd73568c75d3f3816c6de7d25f903f2f35451afb163c.jpg,0.0,0.5,0.25,0.0,0.25,0.25,0.25,0.0,0.25,0.25,0.25,0.0,0.25,0.0,0.25,0.25,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.5,0.25
259/8ef6d514e0e60260f07879e1b0f3d72c8f450167699033fa31da6479.jpg,0.5,0.5,0.75,0.75,0.5,0.75,0.5,0.5,0.5,-0.5,0.5,0.25,0.5,0.25,0.5,0.5,0.5,0.5,0.25,0.5,0.25,0.25,0.25,0.25,-0.25
846/90650a66b0e1e8c79b99c10b7c9dd78f4a7f4d3b6d9cbc6747d972ce.jpg,0.0,-0.25,0.0,0.0,0.25,0.0,-0.25,-0.5,0.0,-0.25,-0.5,-0.25,-0.25,0.0,-0.25,0.25,-0.25,0.0,-0.25,-0.25,-0.25,0.0,-0.25,-0.25,-0.25
648/90d7f5bd03e4d89ea3362bc7d7a7b2c5c1c838a1fc387fdef077f751.jpg,-0.25,0.0,-0.25,-0.25,0.0,0.0,-1.0,0.0,0.0,-0.5,-0.5,-0.25,-0.25,0.0,-0.25,0.0,-0.5,-0.5,-0.25,-0.5,-0.5,-0.25,-0.5,-0.25,-0.25
845/92266a9bf65fc62c802141c46e820ea5048ee66230e7d1e04ee4d385.jpg,-0.25,0.0,-0.25,0.0,0.0,0.25,-1.0,-0.25,-0.5,-0.75,-0.5,-0.25,-0.5,0.0,-0.25,0.0,-0.75,0.0,0.0,-0.25,-0.75,0.0,-0.25,-0.25,-0.25
833/97e8b43197ea73408c7c772869f0d6cd92c58ce77bcef9d718875698.jpg,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,-0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.25,-0.25
829/9a41bcb6798459834482c93b9acfaef2412aea2261861d51423db643.jpg,0.0,0.0,0.0,0.0,-0.25,-0.25,-0.25,0.0,0.0,0.0,-0.5,0.0,-0.25,0.0,0.0,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,-0.5,-0.75,-0.25
36/9de73568a7c1d954582e8b4f9565bbfc6f8b55d5d656e289b73ba5b8.jpg,-0.5,-0.25,0.0,-0.25,0.0,0.0,0.25,0.25,0.25,-0.25,-0.25,0.25,0.25,0.0,0.25,0.25,-0.5,-0.25,-0.25,0.25,0.25,0.25,0.5,0.5,0.25
505/9edff6f38edab23092b0d27b921390c97912c17468e9d11db1228e52.jpg,0.0,0.0,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.0,-0.25,0.75,-0.5,0.0,0.25,0.25,0.5,0.25,0.25,0.25,0.25,0.5,0.5,0.25,0.25
742/a32e7870136ca5a342f2da2813770f9b46c232fcd063082f0d30c489.jpg,0.0,-0.25,0.0,-0.25,0.0,0.0,-0.5,-0.25,0.0,-0.75,-0.5,-0.25,0.0,0.25,-0.25,0.0,0.5,0.25,-0.5,-0.25,-0.5,0.5,0.25,-0.5,-0.5
649/a34dd4bc65e6588ef9811ef8e9e99b75d96e5de36e799299adf96b04.jpg,-0.5,-0.25,0.0,0.25,0.25,0.25,0.0,0.25,0.5,0.25,-0.5,0.25,0.25,0.0,-0.25,0.25,-0.5,0.25,-0.25,0.25,-0.5,0.25,0.5,0.0,0.25
646/a84ec9cda3e94cd4e14643db47974522b9cc6be8919366848516bba6.jpg,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,-0.25,0.25,0.25,0.0,0.0,0.25,0.25,0.25,-0.25,0.25,0.0,0.5,0.25,0.0,0.25
816/ae22f2aafc46341514d9b8060e1f870fbb9bbbe7caf434e10dd27a89.jpg,0.0,-0.5,0.0,0.0,0.0,0.0,-0.5,0.0,-0.5,-0.5,-0.5,0.0,-0.5,0.0,0.0,-0.25,-0.75,-0.25,-0.25,-0.75,-0.25,0.25,0.25,-0.25,-0.5
222/aee268ac7a4791d3373e176c0860f9f3b01601ccd2328fc470c131f9.jpg,-0.25,0.5,0.0,0.25,0.0,0.25,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25,0.75,0.25,0.25,0.5,0.25,-0.5
438/b24f236aa01e327ac74bb9b62f6d18d2361c1665d7e095718e32554d.jpg,0.25,0.0,0.0,0.0,0.25,0.0,0.25,0.25,0.0,0.5,0.0,0.25,0.5,0.25,0.25,0.25,0.25,-0.25,-0.25,0.0,0.25,0.5,0.25,0.5,0.25
