row_number,participant0,participant1,participant2,participant3,participant4,participant5,participant6,participant7,participant8,participant9,participant10,participant11,participant12,participant13,participant14,participant15,participant16,participant17,participant18,participant19,participant20,participant21,participant22,participant23,participant24
206741,-0.5,0.0,0.0,-0.25,-0.75,0.0,0.25,-0.75,0.5,0.0,-0.75,0.25,-0.25,-1.0,-0.75,-0.5,-0.5,0.0,0.0,0.25,-0.5,-0.5,-0.25,-0.5,0.0
263769,0.25,0.0,0.25,0.5,-0.75,-0.5,0.0,-0.75,0.25,-0.5,-0.5,0.0,-0.25,-1.0,-1.0,-0.5,-0.25,-0.5,-0.5,-0.75,-1.0,0.0,-0.5,-0.5,-1.0
233154,-0.25,0.0,0.0,0.25,0.0,0.0,0.0,-0.5,-0.75,-0.5,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,-0.75,0.0,-0.25,0.25,0.25,-0.75
157646,-0.5,0.0,-0.5,0.5,-0.25,0.25,0.0,-0.5,-0.75,-0.75,-1.0,0.25,-0.5,-1.0,-1.0,0.25,0.0,-0.75,0.25,-0.75,0.0,-0.25,0.0,-0.5,-1.0
36947,-0.75,0.25,0.0,0.25,-0.5,0.25,0.0,-0.75,0.25,-0.5,-1.0,0.25,-0.25,-1.0,-1.0,0.0,0.0,-0.75,0.0,0.0,-0.25,-0.25,-0.25,0.0,-1.0
371255,-0.25,0.5,-0.25,0.5,0.25,0.25,0.0,-0.5,0.25,0.0,-0.75,0.0,-0.75,-0.5,-0.5,-0.5,0.0,-0.25,0.0,0.25,0.0,0.0,0.25,-0.25,0.25
28364,-0.25,0.0,0.0,0.25,0.25,0.0,0.0,-0.5,0.5,0.25,-1.0,0.0,-0.5,-1.0,-1.0,0.0,0.0,-0.25,0.25,-0.25,0.0,0.0,0.0,-0.25,-0.25
298050,-0.25,0.0,0.0,-0.25,-0.25,0.5,0.25,-0.75,-0.25,-0.5,-0.75,0.25,-0.25,-1.0,0.25,0.25,-0.75,-0.75,0.5,0.0,0.0,0.0,-0.25,-0.5,-0.5
6525,-0.25,0.0,0.25,0.5,0.75,0.5,0.5,0.5,0.75,-0.5,-0.75,0.25,-0.5,-1.0,0.75,-0.5,-0.75,-0.5,-0.25,0.25,0.0,0.0,-0.25,-0.25,0.0
119059,-0.75,0.0,0.0,0.5,-0.75,0.0,0.25,-1.0,-0.5,-0.5,-1.0,0.0,-0.5,-1.0,-1.0,-0.25,0.0,-1.0,-0.75,-0.75,0.0,-0.25,0.0,-0.5,-1.0
297245,-0.5,0.0,0.0,0.0,0.25,0.0,0.0,-0.5,-0.75,-0.5,-1.0,0.0,-0.5,-1.0,-0.75,0.0,0.0,-0.75,0.0,-1.0,0.0,-0.25,-0.25,-0.5,-1.0
408474,-0.5,0.0,-0.25,0.5,-0.25,0.25,-0.25,-0.75,0.25,-0.25,-0.75,0.0,-0.5,-1.0,-1.0,-0.5,0.0,0.0,0.0,0.25,-0.5,-0.25,0.0,-0.25,-0.5
149670,-0.25,0.0,-0.25,0.0,0.25,0.0,-0.5,-0.5,-0.75,-0.5,-0.5,0.25,-1.0,-0.5,-0.75,-0.5,0.0,-0.5,0.0,-0.5,0.0,0.0,0.25,-0.25,-0.25
283277,-0.25,0.25,0.0,0.75,-0.75,-0.25,0.25,-0.75,-0.25,0.5,-0.75,0.25,0.0,-0.75,-1.0,0.0,0.25,0.0,-0.25,0.0,0.5,-0.25,0.25,0.0,-1.0
315749,0.25,-0.25,-1.0,0.5,-0.75,0.0,-0.25,-0.5,-0.5,-0.5,-1.0,0.0,-0.75,-0.75,-1.0,0.0,0.0,-1.0,0.5,-0.5,-0.25,-0.75,-0.75,-0.25,-0.75
119338,-0.75,0.0,0.0,-0.25,-0.75,-0.25,0.0,0.0,-0.25,-0.75,-1.0,0.25,-0.5,-1.0,-1.0,-0.25,0.0,-1.0,0.0,-0.75,0.0,0.0,-1.0,-0.5,-1.0
269869,-0.25,0.0,0.0,0.5,-0.25,0.0,0.0,0.25,0.25,0.0,-0.75,0.25,-0.25,-1.0,-1.0,0.5,0.0,-0.75,0.0,-0.25,0.0,-0.25,0.0,0.25,-1.0
348660,-0.25,0.0,-0.25,0.5,0.5,0.25,-0.25,-0.25,-0.5,-0.5,-0.75,-0.25,0.0,-0.75,-1.0,-0.25,0.0,-0.5,0.0,-0.5,0.0,0.0,-0.5,-0.5,-0.25
192050,-0.5,0.25,-1.0,0.5,0.25,-1.0,0.0,-0.5,0.25,-0.5,-1.0,0.5,-0.5,-1.0,-0.75,-0.75,0.0,-0.25,0.25,0.25,0.0,-0.25,0.0,-0.25,-1.0
308525,-0.25,0.0,0.0,0.0,0.25,-1.0,0.0,-0.5,-0.5,0.0,-1.0,0.5,-0.5,-1.0,-1.0,0.0,0.0,-1.0,0.0,-0.75,0.25,-0.25,-0.5,-0.5,-1.0
107811,-0.5,0.0,0.0,0.5,0.25,0.5,0.0,-0.25,0.0,0.0,-0.75,0.5,0.0,-0.75,-1.0,0.0,0.5,-0.5,0.25,0.0,0.0,0.0,-0.5,0.0,0.0
48563,0.5,0.0,0.0,0.25,-0.25,-0.5,0.0,-0.75,0.0,-0.75,-1.0,-0.25,-0.5,-1.0,-1.0,-0.5,0.0,-1.0,0.0,-0.25,-0.5,-0.25,0.0,-0.5,-1.0
290676,-0.5,0.25,0.0,0.5,0.25,-0.25,0.0,-0.5,-0.75,-0.5,-0.5,0.5,-0.5,-0.75,-1.0,0.0,-0.25,-0.25,0.0,-0.25,0.0,-0.5,-0.75,0.0,-0.75
210973,-1.0,0.0,-0.25,-0.25,-0.25,-0.75,0.0,-0.5,0.25,-0.5,-1.0,0.25,-0.75,-0.5,-1.0,-0.75,0.0,-1.0,0.0,0.0,0.0,-0.25,-1.0,-0.25,-0.25
254377,0.25,0.0,0.0,0.25,0.5,0.5,0.25,-0.75,0.5,0.0,-0.75,0.0,-0.25,-1.0,-1.0,-0.25,-0.5,-0.75,-0.5,0.0,0.0,0.0,-0.5,-0.25,-1.0
394540,0.25,0.0,0.0,-1.0,-0.5,0.0,0.0,-1.0,-0.25,0.0,-0.75,0.25,-0.25,-1.0,-1.0,0.0,0.0,-1.0,0.0,-0.75,-0.5,-0.75,-1.0,-0.5,-1.0
1182,-0.75,0.0,0.0,0.25,0.25,0.0,0.0,-0.75,0.0,-0.5,-1.0,0.25,-0.5,-1.0,-1.0,-0.5,0.0,-1.0,-0.25,-0.5,0.0,-0.25,-0.75,0.0,-0.5
356547,0.0,0.0,-0.5,0.5,-0.75,0.0,0.0,-0.5,-0.5,-0.5,-1.0,0.25,-0.25,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-0.5,0.0,-0.25,-1.0,-0.5,-1.0
226557,-0.5,0.0,0.0,0.25,-0.75,-0.5,0.0,-0.5,0.25,-0.5,-1.0,0.25,-0.25,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.25,-0.25,-0.5,-0.5,-1.0
371584,0.25,0.0,-0.25,0.0,0.25,-0.25,0.25,-0.75,-0.5,-0.25,-1.0,0.0,0.0,-1.0,-0.75,0.5,-0.75,-0.75,0.0,-0.75,0.0,0.0,-0.75,0.0,-0.25
165746,-0.25,0.0,-0.25,0.5,-0.5,-0.5,0.0,-0.75,-0.5,-0.5,-0.75,0.0,-0.5,-1.0,-1.0,0.5,0.0,-0.75,0.0,-0.75,-0.5,-0.25,-0.5,-0.25,-0.5
308942,-0.5,0.0,-0.25,0.25,0.25,0.0,0.0,-0.5,-0.25,-0.75,-1.0,-0.25,-0.75,-1.0,-1.0,0.0,0.0,-0.25,0.0,-1.0,0.0,-0.25,-0.25,-0.5,-1.0
198526,-0.5,0.0,0.0,-0.5,0.25,0.25,-0.25,-0.75,-0.25,-0.5,-1.0,0.25,-0.25,-1.0,-1.0,-0.5,0.0,-0.75,0.25,-1.0,0.0,-0.25,-1.0,-0.5,-1.0
281688,0.25,0.25,-0.25,0.5,0.25,0.0,0.0,-0.75,0.25,-0.75,-1.0,0.25,-0.5,-1.0,-1.0,0.0,-0.25,-0.75,0.25,-0.5,0.0,0.0,-0.5,-0.5,-1.0
281991,-0.25,0.0,0.25,0.5,-0.5,0.0,0.0,-0.5,0.25,-0.5,-0.75,0.25,0.0,-1.0,-1.0,0.0,-0.5,-0.75,0.25,0.0,0.0,-0.25,-0.25,-0.5,-0.25
95782,0.5,0.25,0.25,0.5,0.75,0.5,0.5,-0.75,0.25,0.5,0.75,0.25,0.5,-0.75,0.25,-0.25,0.25,0.25,-0.5,-0.25,0.0,0.0,0.25,0.25,-0.5
340630,-0.25,0.25,-0.25,0.5,0.5,0.25,0.0,0.25,0.0,0.0,-1.0,0.25,0.25,-1.0,0.25,-0.25,0.0,-0.25,0.5,-0.25,0.0,0.0,0.0,-0.5,-1.0
396567,-0.5,0.0,0.0,0.5,0.25,0.0,0.0,-0.75,0.25,-0.5,-1.0,0.25,0.0,-0.75,-0.75,0.0,0.0,-0.75,0.0,-0.25,0.0,-0.25,-0.75,-0.25,-0.75
212299,-0.5,0.0,0.0,0.0,0.75,-0.75,0.0,-0.5,0.5,0.0,0.0,0.0,0.5,-1.0,-0.25,-0.5,0.0,-0.75,0.25,0.0,0.0,0.0,0.25,0.0,-0.5
340147,-0.25,0.0,0.25,-0.25,-0.75,0.0,0.0,-0.5,0.25,-0.5,-1.0,0.5,-0.75,-0.75,-0.25,0.0,0.0,-0.25,0.25,-0.25,-0.5,0.0,0.0,-0.5,-0.5
201430,-0.5,0.0,0.25,0.5,-0.5,0.25,-0.25,-0.25,-0.75,-0.75,-1.0,0.25,-0.5,-1.0,-1.0,0.0,-0.75,-0.75,0.0,-0.75,0.0,-0.25,-1.0,-0.25,-0.5
305965,-0.25,0.0,-0.25,0.25,-0.5,0.0,0.0,-0.5,0.25,0.0,-0.75,0.25,0.0,-0.75,-1.0,0.0,0.0,-0.5,0.5,-0.5,0.0,0.0,-0.75,0.0,-0.5
79808,-1.0,0.0,-0.5,-0.25,-0.5,0.25,0.0,-1.0,-0.5,-0.75,-1.0,0.0,-0.5,-1.0,-1.0,-0.25,0.0,-1.0,0.25,-0.25,0.0,-0.25,-0.5,-0.5,-1.0
196629,0.5,0.0,0.0,-1.0,-0.25,-0.75,0.0,-0.5,0.25,-0.5,-0.75,0.5,-0.25,-0.75,-1.0,-0.5,-0.5,-0.75,0.0,-0.25,0.25,-0.25,-1.0,-0.5,-1.0
250333,-0.5,0.0,0.0,0.5,0.25,0.25,0.0,-1.0,-0.25,-0.5,-1.0,0.25,-0.5,-1.0,-1.0,0.0,0.0,-1.0,-0.25,-0.75,0.0,-0.5,0.0,-0.5,-0.75
256597,-0.5,0.0,0.0,0.5,0.5,0.25,0.0,-0.75,0.0,-0.5,-0.75,0.5,0.5,-1.0,-1.0,0.0,0.0,-0.5,0.0,-0.75,0.0,-0.25,0.0,-0.25,-0.25
382228,0.5,0.25,-0.5,0.25,-1.0,0.0,0.0,-1.0,-0.5,-0.5,-1.0,0.0,-0.25,-1.0,-1.0,-0.75,0.0,-0.5,0.0,-0.5,-0.25,-0.25,-0.75,-0.5,-1.0
174858,-0.25,0.0,0.0,0.25,0.5,0.25,0.0,-0.25,0.25,-0.5,-0.75,-0.25,-0.75,-0.25,-0.75,-0.75,0.0,-1.0,0.0,-0.75,0.0,-0.25,-0.75,-0.5,-1.0
177891,-0.5,0.0,-0.5,0.0,-1.0,0.0,0.0,-1.0,-0.25,-0.75,-0.75,0.0,-0.75,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-0.25,-0.5,-0.5,-1.0
382337,0.25,0.0,0.0,0.25,0.75,0.0,0.0,-0.5,0.0,0.0,-1.0,0.25,-0.25,-1.0,-1.0,-0.25,0.0,-0.25,0.25,-0.25,0.0,-0.25,-0.75,-0.5,-1.0
20374,-0.25,0.0,0.0,0.0,-0.5,-0.75,0.0,-0.75,0.25,0.0,-0.5,0.0,-0.5,-1.0,-1.0,-0.75,0.0,-0.25,0.0,-0.25,0.0,-0.25,0.0,-0.5,-1.0
161371,-0.5,0.0,0.0,0.25,0.25,0.25,0.0,-0.25,0.0,-0.5,-1.0,0.25,-0.25,-1.0,-1.0,0.25,0.0,-0.25,0.0,-0.5,0.0,0.0,-0.25,-0.5,-0.25
214974,-0.5,0.0,0.0,-0.25,-0.75,0.0,0.0,-0.75,-0.25,-0.5,-1.0,0.25,-0.75,-1.0,-1.0,0.0,0.0,-1.0,0.0,-0.25,0.0,-0.25,-0.5,-0.5,-1.0
41757,-0.75,0.0,0.25,0.0,-0.25,0.25,0.0,-1.0,0.25,0.0,-1.0,0.25,0.0,-1.0,-1.0,0.0,0.5,-0.5,-0.5,-0.75,-1.0,-0.75,-0.25,-0.25,-1.0
156971,-0.5,0.0,0.0,0.0,-0.5,0.0,0.0,-0.75,-0.5,-0.5,-1.0,-0.25,-0.75,-1.0,-1.0,0.0,0.25,-0.75,0.0,-1.0,0.0,-0.25,0.25,-0.25,-0.25
233833,-0.5,0.0,0.0,0.25,0.25,-0.75,0.25,-0.75,0.5,-0.5,-1.0,0.0,-0.75,-1.0,-1.0,-0.5,0.0,-1.0,0.0,-0.5,-0.25,0.0,-0.25,-0.25,-1.0
122152,-0.5,0.0,0.0,-0.25,-0.5,0.0,0.0,-0.75,-0.75,-0.75,-0.25,0.0,-0.5,-1.0,0.0,0.0,0.0,0.0,0.25,-0.75,-0.5,-0.25,-0.5,0.0,-1.0
104845,-0.75,0.0,-1.0,0.0,-1.0,0.0,0.0,-0.75,-0.5,-0.75,-1.0,0.5,-0.5,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-0.25,-0.75,-0.5,-1.0
117989,-1.0,0.0,-0.5,0.5,-0.75,0.0,0.0,-1.0,-0.75,-0.5,-1.0,-0.25,-0.5,-0.5,-1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-0.25,-0.75,-0.25,-1.0
395918,0.5,0.0,0.25,-0.5,-0.25,0.0,-0.25,-0.5,0.5,-0.75,-1.0,0.5,-0.75,-1.0,-0.5,0.75,0.0,-0.25,-0.25,0.25,0.0,0.0,0.0,-0.25,0.0
188528,-0.25,0.0,0.0,0.25,-0.25,-0.75,0.0,-1.0,-0.5,-0.5,-1.0,0.0,-0.5,-0.25,-1.0,0.0,0.0,-0.25,-0.25,-1.0,-0.25,0.0,-0.5,-0.5,-1.0
75697,-0.25,0.0,-0.25,0.25,-0.5,0.0,0.0,-0.75,0.0,-0.5,-0.75,0.0,0.0,-0.25,-1.0,0.0,-0.5,-1.0,-0.25,-0.75,0.0,-0.25,-0.25,-0.5,-1.0
287758,-0.5,0.0,-0.25,0.5,-0.5,0.0,0.0,-0.75,-0.25,-0.5,-1.0,0.0,-0.5,-0.75,-0.75,0.0,0.0,-0.5,-0.5,-0.25,0.0,-0.25,-0.5,-0.5,-1.0
388157,-0.5,0.0,0.0,0.5,-0.75,-0.75,-0.25,-0.5,-0.5,-0.75,-0.75,0.25,-0.25,-1.0,-1.0,-0.5,0.0,-1.0,0.25,-0.25,0.0,-0.25,-0.5,-0.5,-0.5
337193,-1.0,-0.75,0.0,0.5,-0.75,-0.25,-1.0,-1.0,-1.0,-0.5,-1.0,-0.5,-0.75,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-0.75,-0.5,-0.75,-0.75,0.25,-1.0
88976,-0.75,0.0,0.0,0.25,0.25,0.25,0.0,-0.75,0.25,0.0,-0.75,0.25,0.0,-0.75,-1.0,0.25,-0.5,-0.25,0.0,-0.5,0.0,-0.25,-0.25,-0.25,-0.25
89077,0.5,-0.75,-0.25,0.75,-0.5,0.25,0.5,-0.25,-0.5,0.0,0.0,0.25,0.5,0.75,0.5,0.75,-0.75,0.25,0.75,0.25,0.25,0.0,0.0,-0.25,0.0
208545,0.25,0.0,0.25,0.5,0.25,0.25,0.0,-0.75,0.0,0.0,-1.0,0.25,0.0,-1.0,-1.0,0.0,0.0,-0.5,-0.25,-0.25,0.25,-0.25,0.0,-0.25,-1.0
221178,0.25,0.0,-0.25,0.5,0.25,-0.5,0.0,-0.25,0.0,-0.5,-1.0,0.25,0.0,-1.0,-1.0,-0.5,0.0,0.0,0.0,-0.75,0.0,0.0,0.0,-0.5,0.0
117346,-0.75,0.0,0.0,0.5,0.25,0.0,0.0,-0.75,0.25,0.0,-1.0,0.25,-0.25,-1.0,-1.0,-0.75,0.25,-0.25,0.0,-0.75,-0.5,-0.25,0.25,0.25,-0.5
79077,-0.25,0.0,0.25,0.5,0.5,-1.0,0.25,-0.75,0.25,-0.5,-0.75,0.0,-0.5,-0.75,-1.0,-0.25,0.5,-1.0,0.25,0.0,0.0,0.0,0.25,-0.25,-1.0
273094,-0.25,0.0,0.0,0.5,-0.25,-0.5,0.0,-0.75,0.0,0.0,-0.75,0.5,-0.75,-1.0,-1.0,0.0,0.25,-1.0,0.0,-0.25,-0.25,-0.25,-0.5,-0.5,-1.0
252348,0.5,0.0,0.0,-0.75,-0.5,0.0,0.0,-0.5,-0.5,-0.75,-1.0,-0.25,-0.75,-0.75,-1.0,-0.5,0.0,-1.0,0.0,-0.75,0.0,-0.25,-1.0,-0.5,-1.0
90426,-0.5,0.0,0.25,0.0,-0.75,0.0,0.0,-0.75,-0.25,0.0,-1.0,0.25,-0.5,-1.0,-1.0,0.0,-0.25,-1.0,-0.5,-0.5,0.0,0.0,-1.0,0.0,-1.0
283258,-0.5,0.0,0.0,0.0,-0.75,-0.25,0.0,-0.5,0.25,-0.25,-0.75,0.5,-0.5,-1.0,-1.0,-0.25,-0.25,-1.0,0.0,0.25,0.0,-0.25,-0.5,-0.5,-0.75
273775,-0.5,0.0,0.0,0.0,-0.25,0.0,0.25,-0.5,-0.75,-0.5,-1.0,0.25,-0.25,-1.0,-1.0,-0.75,0.0,-1.0,0.25,-0.75,0.0,-0.25,0.0,-0.5,-1.0
374215,-0.25,0.25,0.0,0.25,-0.75,-0.75,0.0,-0.25,0.25,-0.75,-0.75,0.25,-0.25,-1.0,-1.0,-0.75,-1.0,-1.0,0.25,-0.5,0.0,-0.25,-1.0,-0.5,-1.0
96698,0.25,0.0,0.25,0.25,0.25,0.0,0.0,-0.25,0.0,0.0,-1.0,0.75,-0.25,-1.0,-1.0,-0.5,0.0,-1.0,0.0,-0.25,0.0,0.0,-0.5,-0.25,-0.5
167173,-0.5,0.0,-0.25,0.25,0.0,0.25,0.0,0.25,-0.5,0.0,-0.75,0.75,0.75,0.0,0.75,-0.25,0.25,0.75,0.0,0.5,0.25,0.25,0.25,-0.25,0.0
130388,-0.25,0.0,0.0,0.25,-0.75,-0.25,0.0,-0.75,-0.75,-0.5,-1.0,0.25,-0.5,-1.0,-1.0,0.0,0.0,-1.0,-0.25,-1.0,0.0,-0.25,-1.0,-0.5,-1.0
178146,-0.5,0.0,0.0,0.0,-0.25,-0.25,0.0,-0.75,-0.75,-0.75,-1.0,0.25,-0.5,-1.0,-0.5,0.0,-0.5,-0.75,0.0,-0.5,0.0,-0.25,-0.75,-0.25,-1.0
39895,0.5,0.0,0.75,0.75,1.0,0.5,0.25,0.5,0.5,0.5,0.5,0.25,0.75,-0.75,0.75,-0.25,0.5,-0.25,0.5,0.75,0.5,0.25,0.25,0.5,-0.25
384104,1.0,0.5,0.5,0.5,1.0,0.75,0.75,0.75,0.5,0.75,0.25,0.75,0.75,0.0,1.0,0.5,0.75,0.5,0.25,0.5,0.25,0.25,0.75,0.5,0.25
228474,0.25,0.25,0.25,0.75,0.5,0.25,0.0,-0.75,0.25,0.0,-0.5,0.0,0.0,-0.25,0.5,-0.75,0.75,0.5,0.0,-0.25,0.25,0.0,0.0,0.25,-1.0
176551,0.5,0.25,0.0,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0.0,0.75,0.25,1.0,-0.25,0.5,0.0,0.75,0.0,0.5,0.5,0.0,0.25,0.0,-0.25
296638,-0.25,0.25,0.25,0.5,0.25,0.75,0.0,0.25,0.5,-0.5,0.25,0.0,0.25,0.25,0.75,0.25,0.25,0.25,0.25,0.25,0.0,0.0,-0.75,-0.25,-0.25
45188,0.25,0.0,0.0,0.25,0.25,0.25,0.0,-0.25,0.5,0.0,0.0,0.5,0.0,-0.25,0.25,0.25,0.25,-1.0,0.0,0.25,0.0,-0.25,0.0,-0.5,0.25
26902,0.75,0.25,0.0,0.5,0.75,0.5,0.0,0.5,-0.25,0.0,0.5,0.5,0.5,-0.5,1.0,0.25,-0.25,0.5,0.0,0.5,0.25,0.0,-0.25,0.25,0.0
42841,0.5,0.0,-0.25,0.5,0.25,0.0,0.0,-0.75,0.0,-0.5,-0.75,-0.25,-0.5,-1.0,-0.75,-0.5,0.0,-0.5,-0.25,-0.25,0.0,-0.25,-0.25,-0.25,-0.25
272249,0.75,0.25,0.25,0.75,0.5,0.5,0.25,-0.25,0.5,0.25,0.25,0.5,0.75,0.75,0.25,0.5,0.0,0.0,0.75,-0.5,0.25,0.0,0.25,0.0,0.0
287909,-0.25,0.0,0.25,0.75,0.5,-0.25,0.25,-0.5,-0.25,0.0,-0.5,0.0,0.0,-0.75,-1.0,0.0,0.5,0.75,0.0,-0.5,0.0,0.0,0.0,0.5,0.0
59805,0.5,0.0,0.25,0.25,1.0,0.75,0.75,0.75,0.75,0.0,-0.25,0.5,0.5,0.75,-0.5,0.75,0.5,0.25,0.5,0.5,0.75,0.0,0.25,0.25,0.0
107254,0.5,0.75,-0.5,0.25,1.0,1.0,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.25,1.0,-0.25,0.5,0.75,-0.25,0.75,1.0,0.0,-0.25,0.75,0.25
201942,0.75,0.0,0.25,0.5,0.75,0.25,-0.25,0.5,0.25,0.5,-0.5,0.75,0.75,-0.5,0.5,0.0,0.25,0.75,0.5,0.25,0.5,0.25,0.75,0.0,0.0
120120,-0.5,0.0,0.0,0.25,0.5,0.0,0.25,-0.75,0.5,0.0,-0.5,0.25,0.0,-1.0,-1.0,0.0,0.0,-1.0,-0.25,-0.5,0.0,-0.25,0.0,-0.25,-1.0
397229,0.25,0.25,0.0,0.75,0.5,0.25,-0.5,-0.25,0.25,-0.25,0.5,0.5,0.25,0.0,0.75,0.5,0.25,0.0,-0.25,-0.25,0.25,0.0,-0.25,-0.25,-0.25
115633,0.25,0.25,0.0,0.5,0.25,0.25,-0.25,-0.25,0.0,0.0,0.75,0.0,0.25,-0.5,-0.5,0.0,-0.5,0.25,0.0,0.0,0.25,0.25,-0.75,-0.25,0.0
184350,-0.25,0.25,0.0,0.5,0.75,0.25,-0.5,-0.25,0.5,0.0,-0.25,0.0,0.25,-1.0,-1.0,0.0,-0.75,0.0,-0.5,-0.5,0.25,0.0,0.25,0.0,0.0
138385,0.25,0.0,0.0,0.75,0.75,0.75,0.25,-0.5,0.5,0.25,0.25,0.5,0.25,-0.5,-0.25,0.25,0.0,-0.5,0.25,0.0,0.25,-0.5,-0.5,-0.5,-0.25
77750,0.25,0.25,0.25,0.75,0.75,0.25,0.25,-0.25,-0.5,0.0,0.25,0.5,0.5,-0.5,1.0,0.5,0.5,0.75,-0.25,0.25,0.5,-0.25,0.0,0.0,-0.25
111170,0.25,0.0,0.0,0.5,-0.75,-0.75,0.0,-0.75,0.5,-0.25,0.25,0.0,-0.25,-1.0,-1.0,-0.5,0.0,-0.5,0.0,-0.5,0.0,-0.25,-0.75,0.0,-1.0
392489,0.5,0.0,0.5,0.75,1.0,0.25,0.5,0.25,0.5,0.5,-0.25,0.25,0.5,0.0,0.25,0.5,0.75,0.5,0.0,0.5,-0.25,0.0,0.0,0.0,-0.25
303798,0.75,-0.25,-0.25,0.5,0.75,1.0,0.5,0.5,0.5,0.5,0.0,0.25,0.75,0.5,-0.5,0.75,0.5,0.75,-0.25,0.5,1.0,0.25,0.5,-0.25,0.0
144565,0.5,0.25,0.5,0.75,1.0,0.75,0.75,0.25,0.75,0.5,0.75,0.25,0.5,0.0,1.0,0.0,0.75,0.25,0.25,1.0,0.5,0.25,0.25,0.0,-0.5
69533,0.25,0.0,0.0,0.25,0.5,0.0,-0.25,-0.5,0.5,0.0,-1.0,0.25,0.0,-0.25,0.25,-0.25,0.5,0.25,0.25,-1.0,0.25,0.0,-0.25,-0.5,0.25
98765,0.75,0.25,0.75,0.5,0.75,0.75,0.75,0.25,0.5,0.5,0.0,0.75,1.0,-0.5,1.0,-0.25,0.25,0.75,0.5,0.5,0.5,0.25,1.0,0.5,-0.25
269091,0.5,0.25,0.0,0.5,0.25,0.25,0.0,-0.5,-0.25,0.0,0.5,0.5,0.25,-1.0,-1.0,0.25,0.75,0.0,-0.25,0.0,-0.25,-0.5,0.0,0.25,-0.25
245297,0.25,0.0,0.5,0.5,0.0,0.25,0.0,-0.5,0.25,0.0,0.25,-0.25,0.25,-0.5,-0.75,0.5,0.0,0.5,-0.25,-0.5,0.25,0.0,-0.75,0.0,-0.5
258319,0.5,0.0,0.25,1.0,0.5,0.5,0.25,0.25,0.75,0.0,0.5,0.25,0.5,-1.0,1.0,0.25,0.25,0.5,0.5,-0.25,0.0,-0.25,0.25,0.25,-0.25
409162,0.5,0.25,-0.25,0.25,0.25,0.0,-0.25,-0.5,0.25,-0.25,-0.5,0.25,-0.25,-1.0,-0.75,-0.25,0.0,0.25,0.0,-0.75,0.0,-0.25,-0.75,0.0,-0.75
190719,-0.5,0.0,-0.25,0.0,0.25,0.0,-0.25,-0.25,0.0,-0.75,-1.0,0.25,-0.5,-0.75,-1.0,-0.5,-0.25,0.0,0.0,-1.0,-0.25,-0.25,-0.25,-0.25,0.0
236126,0.25,0.0,0.25,0.5,0.75,0.25,0.25,0.25,0.5,0.5,-0.25,0.5,0.25,-0.5,-1.0,0.75,0.5,0.25,-1.0,-0.75,0.25,0.0,-0.75,-0.25,-0.75
74644,1.0,0.5,0.75,0.75,1.0,0.75,0.75,0.75,0.5,0.75,0.5,0.5,0.75,0.75,0.75,0.25,0.75,0.75,0.5,1.0,1.0,0.25,0.75,0.25,-0.25
291106,0.5,0.25,0.0,0.75,0.75,0.0,0.5,0.0,0.25,-0.25,0.0,0.5,0.25,-0.75,-0.5,0.5,0.5,0.75,-0.25,0.5,0.25,-0.25,-0.25,-0.25,-0.25
189381,-0.5,0.25,0.25,0.5,0.5,0.25,0.0,-0.5,0.25,0.5,-1.0,0.25,0.25,-0.75,0.0,-0.25,0.5,0.5,0.0,-0.75,0.25,-0.25,-0.5,0.25,0.0
364578,-0.25,0.0,0.5,0.25,0.25,0.25,-0.5,-0.75,-0.25,0.0,-0.75,0.25,0.0,-0.75,-0.75,0.0,0.0,-0.25,-0.5,-0.5,-1.0,-0.25,-0.75,-0.25,0.0
158177,0.75,0.0,0.5,0.5,0.5,0.25,0.0,0.25,0.5,0.0,-0.25,0.25,0.5,-0.25,-1.0,-0.25,0.5,0.25,0.5,0.25,0.0,0.0,0.5,-0.5,-0.25
131855,0.5,0.25,0.0,0.5,0.5,-0.25,0.25,0.75,0.5,0.0,-0.75,0.5,0.75,-0.75,0.75,0.0,0.25,0.5,0.25,0.75,0.25,0.0,-0.25,-0.5,0.0
24595,-0.5,0.0,0.0,-0.25,0.5,-0.75,-0.5,-0.75,0.25,-0.5,-0.5,0.25,-0.5,0.25,-1.0,0.0,-0.5,-0.5,0.0,-0.75,0.0,-0.25,0.0,0.0,-1.0
7964,-0.25,0.0,0.0,0.5,0.5,0.25,-0.25,-0.5,0.0,-0.75,-1.0,0.25,-0.5,-1.0,-0.75,-0.75,0.0,-1.0,0.25,-0.5,-0.5,-0.5,-0.25,-0.25,-0.5
103948,0.75,0.5,1.0,0.75,1.0,1.0,1.0,0.75,0.75,0.0,0.25,0.75,0.75,-0.5,0.5,0.75,0.75,0.75,0.25,0.5,0.5,0.0,0.0,0.5,0.0
