row_number,participant0,participant1,participant2,participant3,participant4,participant5,participant6,participant7,participant8,participant9,participant10,participant11,participant12,participant13,participant14,participant15,participant16,participant17,participant18,participant19,participant20,participant21,participant22,participant23,participant24
104153,4,4,5,6,4,5,5,4,5,2,4,2,4,4,4,4,4,4,4,2,6,7,4,5,5
414332,0,0,0,7,0,0,4,0,0,0,1,0,0,0,4,0,2,0,6,4,0,0,0,4,1
217213,4,5,5,7,5,5,4,5,5,5,5,4,5,5,5,4,5,4,4,5,5,0,4,4,5
149899,0,0,7,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,6,0,0,0,4,6,0
271806,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,2,2,3,3,3,7,2,3,3,6
312483,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0
6611,2,2,2,3,2,2,2,3,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
305095,4,4,4,4,6,4,5,4,5,5,4,4,5,4,5,4,5,4,4,4,4,4,5,4,5
371654,2,0,7,7,0,7,0,7,7,1,1,7,6,4,7,1,0,6,1,7,7,7,5,7,6
158374,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,7,5,5,5
137298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82680,5,5,7,7,5,7,5,5,7,5,5,7,5,4,5,4,5,7,7,6,5,7,2,5,3
349374,5,5,7,5,5,5,5,5,5,1,4,5,5,5,4,4,5,5,4,5,5,4,4,5,5
18346,0,6,0,1,0,2,0,0,0,4,4,0,0,3,0,0,3,6,6,4,0,0,0,6,6
136479,4,5,5,5,5,6,4,5,5,5,5,4,5,4,5,5,4,4,5,5,5,5,5,5,5
263983,4,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,4,2,5
343389,3,6,7,3,7,7,6,3,7,3,6,3,3,3,3,3,3,7,3,6,4,6,3,3,3
41471,5,5,2,5,5,5,5,5,5,5,4,5,5,7,5,3,5,3,4,5,5,2,2,3,5
72352,7,5,7,7,7,7,0,7,7,7,1,0,0,7,7,0,0,7,7,4,7,7,7,0,5
266805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285746,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
338815,4,5,7,7,7,7,5,7,7,5,4,7,5,4,6,7,5,7,4,4,7,7,7,4,5
303806,3,2,7,7,7,5,3,4,5,2,4,7,4,7,1,2,2,5,2,5,7,7,1,2,4
123532,4,4,4,5,4,5,5,4,4,5,5,5,5,2,4,5,4,5,4,5,5,5,5,5,5
401504,2,2,2,2,2,2,2,3,5,2,1,2,5,2,2,2,5,5,2,2,2,2,2,2,2
264830,5,0,0,0,0,0,0,0,5,4,5,5,5,0,5,5,0,1,1,0,5,0,0,0,0
249153,4,5,5,5,5,5,4,5,5,5,5,4,6,4,5,5,5,6,4,4,5,4,5,5,5
9424,5,5,7,7,4,7,5,5,7,5,5,5,5,5,5,5,5,5,5,5,5,7,5,2,5
238086,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,6
175925,4,5,7,7,7,7,4,7,5,5,5,7,7,6,5,1,6,3,6,4,7,7,5,2,5
100044,5,5,7,7,7,6,4,5,7,4,4,3,4,6,5,4,3,5,2,6,7,7,6,4,6
120276,7,5,6,7,5,6,6,7,7,2,5,7,6,7,7,7,5,7,1,7,6,7,3,7,5
338339,1,1,7,1,2,1,1,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1
176650,2,3,5,5,2,5,5,5,5,1,5,2,5,2,2,4,2,5,4,5,5,2,3,2,4
212994,0,0,7,6,7,3,3,0,0,0,1,0,0,3,0,0,7,0,0,1,0,0,0,1,0
275747,7,6,7,7,5,5,5,6,7,5,6,2,5,7,5,7,2,7,5,5,5,5,1,4,5
209753,3,4,7,6,7,7,1,6,7,7,6,7,6,6,1,7,1,4,4,7,7,7,6,4,6
148908,6,2,6,6,2,6,4,7,7,5,5,6,6,6,4,5,5,6,5,6,4,6,4,7,6
219505,6,5,7,7,7,7,7,6,7,5,4,7,5,7,6,6,7,6,6,5,7,5,4,7,5
1476,5,5,7,5,5,5,5,5,5,5,5,2,5,5,5,7,5,2,5,5,5,5,5,5,5
259911,2,5,7,7,6,7,5,7,5,5,4,7,7,7,5,5,2,5,5,5,7,7,2,5,5
172982,1,3,7,3,3,1,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,1,2,3,2
269539,7,5,7,2,7,5,5,7,5,1,4,7,7,7,5,4,5,7,2,5,2,5,2,2,3
215330,2,2,2,2,5,3,5,3,3,2,5,2,5,3,3,5,2,2,2,2,3,2,2,2,3
410731,5,2,7,3,2,6,1,3,1,2,4,2,1,3,2,6,3,4,3,2,3,2,5,4,1
94877,1,1,3,1,1,3,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,1
312251,4,5,7,7,5,0,4,5,3,3,4,3,1,4,1,4,1,5,7,6,4,7,1,4,1
200457,7,4,6,2,2,2,2,4,7,2,7,2,7,2,2,4,2,4,4,4,2,2,2,2,7
150799,2,2,2,2,2,2,3,3,3,2,2,2,5,2,3,2,2,3,2,2,2,2,2,2,2
3988,5,2,5,6,7,2,1,7,7,3,1,3,5,7,1,3,7,7,3,1,7,7,3,3,3
281702,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,2,2,2,2,0
371707,7,5,7,7,7,7,4,7,7,1,6,4,5,3,4,4,7,7,4,5,6,7,4,2,3
365417,2,2,2,6,4,6,5,4,2,2,5,4,2,2,2,2,2,4,4,4,4,4,2,4,2
288557,7,3,2,3,2,2,3,3,7,2,3,2,5,2,5,3,3,3,2,2,3,2,5,2,3
227603,1,2,2,1,2,5,5,3,5,1,1,5,5,3,5,1,5,2,5,1,1,5,5,2,5
304283,2,6,7,7,7,7,7,7,7,7,1,3,7,7,2,7,2,7,2,4,7,7,2,2,4
140566,2,7,7,1,1,7,5,7,1,3,5,2,4,2,4,3,2,3,5,3,7,1,4,3,4
137398,3,2,3,3,3,2,3,3,3,1,3,3,3,3,3,7,3,7,3,2,3,7,3,3,3
251793,1,2,3,1,3,3,1,3,3,2,3,3,3,1,3,3,3,3,3,3,3,1,2,3,3
13402,2,2,4,2,0,2,2,2,2,5,1,3,2,3,1,2,2,2,3,2,2,2,2,3,1
335949,3,2,2,3,1,3,5,3,5,1,1,1,1,3,2,1,3,3,3,2,5,5,3,3,3
236919,7,2,7,7,0,7,7,7,7,2,6,7,7,0,7,2,2,2,7,4,7,0,2,2,0
311319,7,4,3,1,1,7,7,5,3,3,1,5,5,7,2,2,1,7,2,6,3,7,3,5,3
210608,2,0,7,2,2,7,0,7,0,3,1,2,7,2,7,2,2,3,2,2,2,7,2,2,2
269829,2,2,7,2,2,2,2,2,7,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2
350246,2,2,2,2,2,2,2,3,7,2,2,3,2,3,2,2,4,3,2,3,4,2,2,2,2
304988,2,5,4,3,5,5,5,3,5,5,5,2,5,3,5,3,2,3,5,5,3,2,2,5,5
329353,2,2,2,2,2,2,2,2,7,2,2,2,3,2,2,3,7,2,3,2,2,2,2,2,2
33564,7,5,7,7,4,6,5,7,7,5,4,7,7,7,5,6,7,7,7,6,7,7,5,2,5
282230,2,4,4,3,2,6,4,4,6,2,4,4,3,4,4,4,3,6,4,4,2,2,4,4,4
374502,2,2,2,2,7,2,2,7,7,2,4,2,7,7,2,2,2,2,2,2,2,7,3,3,2
317288,2,2,7,2,2,2,2,2,7,2,5,3,2,3,1,2,3,2,7,2,2,2,2,2,5
125935,3,2,2,2,1,2,2,2,2,5,4,5,5,2,5,2,2,2,2,2,2,5,2,2,5
130251,2,2,7,2,6,2,2,2,2,3,4,2,2,3,2,2,2,7,2,2,2,2,2,2,0
248912,6,2,7,7,7,7,5,7,7,1,2,2,7,7,2,7,1,2,3,3,7,1,2,6,1
327199,3,2,2,2,2,5,3,2,3,3,2,2,5,3,2,2,5,2,2,2,2,2,2,2,1
376429,2,1,3,3,3,7,3,3,3,2,3,3,3,3,1,3,3,3,2,2,6,7,3,3,3
71467,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2
51989,5,5,7,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,2,5,5,5,3,5,5
92509,3,3,2,5,3,2,2,5,3,1,5,3,3,3,2,3,2,5,3,3,5,3,5,2,3
299256,3,5,6,7,7,6,6,5,5,5,4,7,5,7,5,2,5,5,2,6,3,7,2,4,5
411022,3,5,3,2,4,7,3,3,3,2,5,4,5,3,5,5,3,7,3,3,3,7,1,2,3
45104,1,1,1,1,1,0,1,1,1,1,1,2,1,1,1,1,1,1,2,0,1,1,1,1,1
29971,3,5,2,3,2,2,3,5,5,2,5,2,2,2,3,5,3,2,2,2,2,2,2,4,2
291413,2,2,7,2,7,7,5,2,7,5,4,2,7,7,2,4,5,2,2,2,2,7,2,2,3
74339,5,5,7,2,2,6,3,2,7,2,5,5,5,4,5,5,2,7,5,6,5,7,5,5,5
5488,7,2,7,5,7,7,2,4,7,1,6,6,6,7,2,4,7,4,2,7,6,7,6,2,6
150253,2,2,2,3,2,2,4,3,2,2,6,4,2,2,2,2,4,3,2,2,2,2,2,2,5
40905,2,2,7,7,0,6,4,5,7,4,5,3,7,2,6,2,7,7,2,2,7,7,2,4,4
167707,2,4,7,0,2,5,5,5,7,5,5,0,2,5,5,2,2,7,5,6,5,0,4,2,4
328127,5,2,7,2,2,2,2,2,2,5,4,2,2,2,5,2,5,2,2,2,2,2,2,2,2
145413,2,4,2,3,3,2,2,2,3,2,5,2,5,2,4,5,3,2,2,3,2,2,2,3,2
196303,0,0,0,7,2,0,2,2,0,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,2
264783,3,5,2,3,2,2,5,5,5,2,3,3,5,2,5,2,3,3,3,3,4,2,3,5,3
20654,4,4,5,4,4,5,1,1,5,1,5,5,5,4,1,3,5,1,1,1,4,4,3,4,5
371553,2,2,7,2,2,7,2,7,7,2,3,3,3,2,2,2,2,2,2,4,3,2,2,3,2
148406,2,5,7,1,5,3,5,3,5,2,1,2,5,2,2,2,2,5,2,5,5,5,1,2,2
227186,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5
392484,2,2,7,6,3,2,2,2,2,2,3,2,3,2,2,3,2,7,2,2,2,2,2,2,4
209765,2,2,2,5,5,2,5,5,5,5,5,2,5,4,5,2,1,5,2,2,5,2,2,5,5
154542,1,6,7,1,6,1,4,6,7,3,1,2,6,2,6,2,2,4,2,4,2,7,2,2,6
357234,2,5,2,3,2,7,2,2,2,3,4,2,3,3,3,3,2,1,2,2,4,2,3,3,5
371954,2,2,4,4,2,5,4,4,5,5,5,2,5,4,5,4,5,5,2,2,2,2,2,5,5
325737,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2
282516,1,5,7,1,7,7,5,5,3,2,1,1,3,7,1,1,2,7,3,3,2,5,5,5,3
403910,4,2,2,5,5,5,4,5,5,1,5,3,5,4,1,5,5,4,4,1,1,5,2,4,5
75523,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
129132,3,3,5,1,5,0,5,7,7,2,3,3,5,1,1,3,3,1,1,3,1,7,3,3,4
294928,5,5,7,7,7,7,5,5,7,3,5,5,5,4,4,2,5,7,2,5,6,7,1,4,5
143984,3,2,2,2,2,2,5,2,2,2,3,2,3,3,2,2,2,2,2,2,3,2,2,2,3
318689,1,1,2,1,1,3,1,1,1,1,1,3,1,3,1,1,1,1,3,1,1,1,1,1,1
239341,5,5,2,3,3,2,5,5,5,3,2,2,3,3,3,5,2,1,2,5,5,2,2,2,5
281949,7,3,7,7,2,6,5,7,7,2,6,3,7,7,1,3,2,7,2,1,7,7,0,2,5
19807,2,2,3,3,3,2,2,3,3,2,1,1,3,1,2,2,3,3,3,3,1,5,3,3,3
317029,3,2,1,5,5,4,5,3,5,1,5,5,5,5,3,3,5,3,2,3,2,5,5,4,5
147705,2,3,2,1,2,6,3,3,2,2,2,2,3,1,2,2,1,2,2,2,2,7,2,3,2
348963,7,2,2,6,2,2,2,7,5,2,5,2,5,2,2,2,2,2,2,2,2,5,2,2,2
33748,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
387807,1,2,2,1,3,7,4,1,7,1,3,1,7,1,1,6,1,1,1,7,3,1,1,1,1
285669,7,7,7,7,6,7,2,7,7,3,5,7,5,7,7,4,7,7,2,4,5,5,3,4,5
249096,2,2,7,2,2,7,2,2,2,3,4,3,5,2,2,2,2,7,4,2,2,7,2,3,4
14034,7,0,0,7,0,0,7,7,7,2,6,7,7,7,7,0,0,0,2,7,7,7,0,2,2
59568,1,1,2,1,4,5,5,3,7,1,1,1,1,5,5,1,1,1,3,1,4,1,3,4,5
77452,2,1,2,7,2,7,7,3,7,3,1,6,6,4,1,1,2,7,2,1,1,1,2,7,4
130431,2,2,7,3,2,3,5,3,3,3,3,2,1,1,2,2,2,1,2,3,2,2,1,1,5
47424,1,3,3,3,1,7,5,3,7,1,1,1,0,1,3,3,1,3,3,3,2,1,2,3,3
148292,2,3,7,7,2,7,3,7,7,2,3,3,2,7,2,3,3,2,2,2,3,7,3,2,2
107746,2,2,1,4,1,2,5,2,1,2,3,1,5,3,5,2,5,2,2,2,1,1,2,2,5
154832,7,2,7,3,3,7,4,2,7,3,3,7,7,4,1,2,2,1,2,3,3,7,2,2,4
96263,6,4,7,7,1,4,4,4,5,1,4,5,6,4,1,1,4,4,2,1,4,6,4,4,3
353238,2,2,2,2,2,2,2,2,2,2,2,5,5,2,2,2,5,2,2,2,2,2,2,2,5
184992,2,2,2,3,2,2,1,2,7,1,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2
34095,7,5,6,7,7,6,5,7,7,3,6,4,5,4,7,4,5,7,2,5,7,7,5,2,5
367429,1,6,7,7,2,2,1,6,0,1,6,1,0,3,0,1,2,4,2,1,0,7,1,2,2
233749,3,5,2,7,7,2,5,3,5,5,4,5,5,4,5,5,5,5,5,6,3,7,4,3,5
259357,4,0,7,0,2,0,0,7,7,1,6,2,0,0,2,6,0,0,0,2,2,7,2,2,5
102994,3,5,7,5,0,0,5,6,1,1,0,1,0,0,6,1,0,3,4,0,0,0,1,5,2
194902,2,2,2,7,2,2,0,2,7,2,2,6,6,7,2,2,2,2,2,2,2,7,2,2,2
246912,2,2,2,2,2,2,3,3,2,2,4,2,0,2,3,2,2,3,3,2,2,2,0,2,2
79669,5,5,5,5,5,5,5,2,5,5,5,5,5,5,5,2,5,5,5,5,5,2,5,5,2
198828,0,0,0,0,0,0,0,7,0,7,7,7,0,0,0,0,0,0,7,0,0,0,0,7,6
26967,4,6,7,7,7,7,4,7,7,5,5,7,7,4,7,0,7,7,4,5,7,7,0,6,7
188831,7,0,7,7,7,7,7,7,7,7,7,7,7,7,0,0,7,0,0,7,7,7,0,7,0
405030,7,1,7,7,7,7,5,7,7,1,6,6,7,6,1,0,1,7,7,7,7,7,0,6,4
168160,7,0,7,7,7,7,7,7,7,7,2,7,7,7,7,7,1,2,2,7,1,7,7,7,2
144792,0,5,7,7,0,0,0,7,7,5,0,6,5,0,7,7,0,5,4,0,6,0,0,4,6
25571,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,6
228587,1,0,7,7,7,7,6,6,7,2,5,6,7,6,7,6,1,0,1,0,7,6,2,7,6
160520,0,7,6,7,0,7,0,0,7,7,1,0,7,0,0,7,7,7,7,7,7,7,0,7,0
187647,7,0,0,0,7,7,0,0,0,0,6,0,0,7,7,0,7,0,7,0,0,0,0,7,0
55322,0,0,2,7,7,7,0,6,7,5,6,6,6,7,5,6,2,7,0,7,6,7,0,6,0
231709,7,0,7,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,6,0,0,7,0,0,0
288690,0,0,7,7,0,6,0,6,7,7,6,7,7,7,0,0,7,7,7,7,7,7,7,7,6
76378,7,0,7,7,7,0,5,7,7,2,4,6,0,0,0,2,7,0,5,0,7,7,5,7,3
136149,0,0,7,7,7,0,7,7,7,7,6,7,7,1,0,1,1,7,1,1,0,0,1,1,0
7361,7,7,7,7,7,7,7,7,7,7,5,7,7,7,7,0,7,0,2,7,6,7,0,2,7
217548,7,0,7,7,7,0,0,0,7,7,5,7,0,7,1,0,7,0,6,0,7,7,2,7,0
171356,7,6,0,7,7,7,0,6,0,0,6,0,0,0,0,0,0,0,6,0,7,0,4,7,7
262439,7,2,7,6,2,6,1,7,7,2,1,2,7,7,7,2,1,2,2,3,7,7,2,2,2
164622,7,0,7,7,7,7,7,7,7,7,6,7,7,6,5,7,4,7,4,6,4,7,5,7,6
221151,7,2,2,3,2,2,2,2,7,2,6,2,7,6,6,4,3,7,2,2,7,7,2,6,6
319455,0,0,7,0,7,0,0,0,7,0,6,0,0,7,0,0,7,7,0,0,0,0,0,7,0
267166,7,7,7,7,7,7,2,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,5,5,6
9691,0,3,7,0,7,1,0,0,7,1,0,0,1,3,0,1,1,0,2,1,0,0,0,0,0
219015,7,0,7,7,7,0,7,7,7,0,0,7,7,7,0,6,7,0,7,0,7,0,0,7,0
7408,6,0,7,6,7,7,6,7,7,3,6,7,7,7,7,4,7,6,7,6,7,7,0,4,6
232765,7,0,7,6,7,0,7,7,7,5,5,7,7,7,2,0,5,7,6,5,2,7,6,7,5
60437,0,0,7,0,7,7,0,6,7,7,1,0,7,7,1,2,0,0,0,0,7,7,0,0,0
262146,7,0,7,7,0,7,1,5,7,0,1,7,7,7,1,4,1,7,7,3,7,7,4,7,0
318152,7,1,7,1,7,7,1,3,7,1,1,7,7,0,1,7,1,1,4,7,7,7,1,7,7
332574,6,5,7,6,7,7,6,7,7,2,6,2,5,4,4,6,5,6,1,4,6,7,6,7,6
374289,0,0,7,6,7,0,0,6,0,7,6,0,7,7,6,0,0,0,6,0,0,7,6,5,6
147959,4,0,7,5,5,3,6,1,3,5,4,1,5,1,5,5,5,1,6,1,1,1,0,2,5
270131,0,0,7,1,7,7,0,7,7,1,6,0,7,7,0,7,2,0,6,7,0,7,3,6,6
109162,0,7,7,7,7,0,0,7,7,7,7,7,7,7,7,7,0,0,7,0,0,0,2,2,0
178417,7,0,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7,7,7,7,0,4,0
180661,0,0,0,0,0,0,0,0,7,7,1,0,7,0,0,0,7,0,6,0,7,0,0,7,1
87585,7,0,7,0,0,7,7,7,7,7,1,7,7,7,7,2,7,7,7,0,0,7,0,7,7
170058,0,6,7,7,0,5,7,7,7,5,6,0,5,0,0,0,7,6,7,6,4,0,7,7,0
194619,0,0,0,0,7,0,0,7,0,7,0,7,0,0,0,0,0,7,0,0,7,0,0,7,0
10900,7,3,7,7,7,7,7,7,7,3,7,7,7,7,7,7,1,7,7,3,7,7,0,7,7
14089,2,2,2,2,2,2,2,2,0,2,5,2,0,2,2,0,2,3,2,2,2,2,0,2,0
215080,7,0,7,7,7,0,0,7,7,0,0,7,0,7,7,7,0,0,7,0,7,0,0,6,7
307821,0,0,1,0,7,0,0,6,0,1,1,1,0,1,1,4,0,0,6,1,7,0,1,6,1
143091,7,1,7,7,7,7,1,7,7,7,0,7,7,3,0,6,3,7,5,1,7,7,7,7,3
94318,0,0,7,0,0,0,7,7,0,0,7,7,7,0,7,7,1,0,0,0,7,0,0,7,0
238844,0,0,7,0,7,0,0,0,7,7,6,7,0,0,0,0,7,0,7,0,0,0,0,6,6
327838,7,5,7,7,5,7,0,7,7,7,4,7,7,4,5,0,3,7,5,0,7,7,1,6,7
7129,0,0,7,0,7,7,0,7,7,1,1,0,0,7,7,0,7,7,0,0,0,0,0,7,0
103711,1,1,7,1,7,7,1,3,7,1,1,1,1,1,1,7,1,7,1,1,1,7,1,1,1
297563,7,0,7,0,7,0,0,0,7,7,0,0,0,0,6,0,7,0,0,0,0,0,0,6,0
170154,6,1,7,7,7,7,7,7,7,7,6,7,7,7,1,0,7,0,7,7,7,0,0,6,0
254924,1,7,7,7,7,0,0,7,7,7,1,0,7,1,1,0,7,7,1,7,1,7,0,7,7
225391,6,4,7,7,0,7,7,2,7,6,5,6,7,5,5,1,5,7,6,4,7,4,0,7,6
115343,7,0,7,7,7,7,7,7,7,7,7,7,7,6,7,0,0,7,6,7,0,7,6,7,0
192671,4,2,7,7,7,7,2,6,7,3,2,6,7,7,7,6,7,7,3,7,0,7,2,6,0
140990,0,0,7,0,7,0,0,7,7,7,6,7,7,7,0,0,7,6,0,0,7,0,0,7,6
381209,7,7,7,7,7,0,0,7,7,7,6,7,7,7,7,0,7,7,2,7,7,7,7,7,0
273019,0,0,0,7,7,7,0,7,7,0,1,7,7,7,7,0,2,7,7,0,7,0,0,7,6
258694,7,0,6,7,7,0,0,7,7,2,0,7,7,7,7,7,2,7,6,7,7,7,2,7,6
230633,0,0,0,7,7,7,7,7,7,1,6,7,7,6,0,0,7,0,7,4,7,7,0,7,4
332885,0,6,2,6,7,0,0,6,0,5,6,6,6,0,6,2,2,7,6,7,2,7,6,2,2
78124,7,0,6,1,7,7,5,7,7,1,4,7,7,6,6,0,6,4,7,7,7,0,0,7,1
381395,7,0,7,7,7,0,0,7,7,7,5,0,7,7,7,0,0,0,7,0,0,7,0,7,7
123180,7,6,0,7,7,7,7,7,7,7,6,3,7,1,7,1,7,6,6,0,7,7,0,6,7
355704,4,0,2,7,0,0,4,6,7,6,6,4,7,7,6,7,7,7,6,7,6,7,0,5,6
249587,7,6,7,7,7,0,0,7,7,7,6,4,6,0,7,7,0,6,7,7,7,7,7,6,6
219387,7,1,7,7,7,7,7,7,7,1,1,7,7,1,7,1,1,7,7,7,7,7,7,1,3
133479,7,5,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,0,7,7,7,7,7,7,6
183992,7,0,7,7,7,0,0,7,7,7,0,7,7,7,0,0,7,7,7,7,7,7,0,7,6
288316,7,3,0,7,7,3,3,6,0,1,0,6,5,7,0,1,3,3,5,0,1,0,2,2,6
321024,0,2,2,2,0,2,0,0,0,2,2,0,2,2,0,2,2,0,2,0,0,0,0,2,1
99302,7,0,7,7,7,6,6,7,7,7,4,7,7,7,7,7,5,0,6,0,7,7,5,7,6
234091,7,2,7,7,7,7,4,2,7,5,4,7,7,4,7,6,7,7,6,5,7,7,5,2,5
84643,7,0,7,0,7,0,0,6,7,7,7,7,7,6,7,0,1,7,1,7,7,7,7,7,7
126136,7,7,7,7,7,7,7,7,7,7,4,7,7,3,1,7,7,7,7,7,7,7,4,5,5
165015,6,0,1,7,4,7,1,6,7,7,6,0,6,1,7,0,7,0,6,0,7,7,1,5,6
137082,7,6,0,7,7,7,6,7,7,7,7,6,7,1,7,2,1,0,7,7,0,7,0,7,4
98459,7,5,7,7,0,7,7,7,7,1,1,1,7,7,7,0,7,7,7,4,7,7,7,4,0
192401,7,6,7,7,6,0,4,6,7,5,6,5,7,6,6,0,4,7,6,6,6,6,4,4,6
334403,1,6,7,6,7,7,7,7,7,1,1,1,1,1,1,1,2,0,1,1,3,1,3,1,1
224084,7,0,7,7,7,0,0,7,7,7,0,7,7,0,7,7,7,7,7,7,7,0,0,7,0
27478,7,6,0,7,6,0,7,6,7,5,6,6,7,7,0,0,1,0,6,7,7,7,0,4,6
222645,7,7,7,7,7,7,7,7,7,7,4,7,7,7,7,7,1,7,7,7,7,7,0,7,7
121256,7,7,6,0,0,0,0,0,7,7,0,0,7,7,0,0,0,0,7,0,0,7,0,7,0
366738,3,3,3,4,1,2,0,2,2,1,1,1,6,3,1,3,3,2,2,2,3,7,2,3,3
366862,7,0,7,7,0,0,7,0,7,7,1,7,7,1,0,0,7,7,6,0,0,0,7,7,0
370755,4,5,6,7,5,0,0,5,5,5,0,5,0,7,5,7,4,0,5,0,5,0,0,6,5
347080,7,0,7,7,7,0,7,7,7,7,6,7,0,7,7,7,0,0,7,7,6,7,0,7,7
347383,1,7,1,6,7,7,1,7,7,1,1,1,1,7,1,2,1,0,1,0,6,0,1,7,6
317745,7,1,7,7,7,7,7,7,7,7,1,4,1,7,1,7,1,7,2,4,7,7,4,7,7
341989,0,0,7,7,7,0,7,7,7,6,6,7,7,7,7,7,7,7,7,7,6,0,4,7,0
253477,7,2,7,7,7,7,0,7,7,2,4,6,7,7,2,2,7,7,3,7,6,7,2,7,0
31326,1,5,7,7,3,7,1,7,7,1,1,3,7,7,1,7,1,1,1,5,7,7,3,7,5
220550,7,0,7,7,7,0,0,7,7,7,0,0,7,7,7,7,0,0,0,0,7,7,0,4,7
316260,4,5,5,7,7,7,4,7,7,2,4,7,5,4,7,4,7,7,7,5,5,7,5,5,5
39388,7,1,7,7,4,0,7,7,7,1,0,1,7,4,1,4,1,4,2,1,7,4,3,2,4
355388,7,0,7,7,6,7,0,7,7,1,4,2,7,7,7,0,7,0,7,0,7,7,0,1,6
186621,7,0,7,2,7,7,4,6,7,2,1,6,6,3,5,2,7,7,2,2,6,7,6,2,2
116701,0,7,7,7,7,0,0,7,7,5,6,6,7,0,0,0,1,0,0,0,4,0,0,7,6
222533,5,5,5,5,5,5,5,6,5,3,1,4,5,4,5,4,5,5,5,5,5,6,5,5,5
316708,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
406987,2,2,2,7,5,2,2,2,7,2,2,2,2,2,2,2,2,2,2,2,7,2,2,2,2
142903,7,5,2,7,7,7,6,7,7,3,5,5,5,3,5,2,2,5,5,7,7,7,7,3,5
204188,7,4,7,7,7,6,5,1,0,0,1,4,7,0,0,0,1,7,0,0,7,7,2,7,7
322695,0,0,0,0,5,0,2,4,5,5,0,2,6,0,5,0,0,0,2,0,5,0,0,4,0
27934,5,2,2,2,2,2,3,2,2,2,2,5,2,2,5,2,2,2,2,2,2,2,2,2,5
174233,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
362684,3,4,4,4,4,5,4,3,3,2,5,6,6,4,4,3,1,2,2,4,5,4,4,4,5
15996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7,0
133330,0,0,0,7,7,0,0,6,7,0,0,7,7,0,0,0,0,0,6,7,0,7,0,7,0
260590,0,0,2,2,7,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,2,2
112546,4,5,2,5,5,2,5,2,5,5,5,5,5,4,5,4,5,5,6,5,5,5,5,2,6
281122,0,0,7,7,0,0,1,6,0,0,1,0,0,7,0,0,1,0,6,0,0,0,0,4,0
333657,5,2,6,2,2,2,3,7,7,2,5,3,7,2,2,2,2,7,2,7,2,7,2,2,0
114666,1,2,2,7,7,2,5,7,7,2,5,3,5,4,2,2,3,7,4,6,7,7,3,4,1
307695,0,5,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
247068,1,1,7,1,1,1,1,7,1,1,1,4,1,1,1,1,1,1,7,1,1,1,1,1,1
113520,0,1,1,1,1,1,5,1,1,1,1,1,1,1,1,1,1,7,2,1,1,1,0,1,1
389640,2,2,2,5,5,2,2,5,5,1,5,2,5,5,5,7,5,5,1,5,1,3,2,5,5
260156,0,0,7,0,7,0,0,7,7,0,1,0,0,7,0,0,0,0,7,0,0,0,7,7,0
95575,1,0,3,7,7,0,0,7,0,7,6,1,0,6,1,7,5,0,2,1,0,0,2,4,0
